record_id,fold,MW,native,head_plus_lora_500,pEC50,absolute_prediction_change,budget,method
nesso_4372fea3750f9f68f0a1,3.0,416.45500000000015,4.866113662719727,4.681206703186035,5.08,0.1849069595336914,500,head_plus_lora
nesso_43753c467432aeaa1ab7,3.0,129.159,4.266372203826904,3.5035300254821777,1.95,0.7628421783447266,500,head_plus_lora
nesso_437aad3889d378c94978,2.0,338.33299999999997,5.548740863800049,5.547287940979004,4.44,0.0014529228210449219,500,head_plus_lora
nesso_437c40b032062d1b6c85,1.0,338.4150000000001,5.457780838012695,5.002747058868408,4.25,0.4550337791442871,500,head_plus_lora
nesso_4382d0a5d90426be16b4,2.0,351.41400000000004,4.796335220336914,4.450845241546631,3.05,0.3454899787902832,500,head_plus_lora
nesso_43bbc459f3205877b81d,1.0,420.9180000000001,5.630280017852783,5.446527481079102,5.3,0.18375253677368164,500,head_plus_lora
nesso_43ef1367cc2a3dd1e420,3.0,394.43900000000014,4.787667274475098,4.149377346038818,3.45,0.6382899284362793,500,head_plus_lora
nesso_43f98b3c022efddb86f6,2.0,309.163,5.118597984313965,4.875650882720947,4.07,0.24294710159301758,500,head_plus_lora
nesso_43fce8beb3361ca2f930,0.0,306.39099999999996,5.099625587463379,4.993791103363037,4.91,0.1058344841003418,500,head_plus_lora
nesso_4414b139c9f820dda518,1.0,248.32599999999996,4.970921516418457,4.618999481201172,4.16,0.35192203521728516,500,head_plus_lora
nesso_441f776fb3bc8cc8a620,2.0,355.41300000000007,4.5400238037109375,4.284428596496582,5.38,0.25559520721435547,500,head_plus_lora
nesso_44356ef30dfb8453239d,4.0,392.4630000000001,5.025676250457764,4.874252796173096,5.34,0.15142345428466797,500,head_plus_lora
nesso_4457446709ce72ee7560,3.0,316.4270000000001,4.637955665588379,4.061161994934082,3.55,0.5767936706542969,500,head_plus_lora
nesso_44583d255dc6e9fa2bde,1.0,353.46600000000024,5.208224773406982,5.054022789001465,5.49,0.15420198440551758,500,head_plus_lora
nesso_4470b61f865226e8068d,2.0,429.54900000000015,5.167686939239502,5.026185512542725,4.68,0.14150142669677734,500,head_plus_lora
nesso_4495c1742b936211fcf1,3.0,405.5020000000002,4.839895248413086,4.3736066818237305,5.53,0.46628856658935547,500,head_plus_lora
nesso_44b3a8d5f9a4225be819,0.0,225.29400000000004,4.755891799926758,4.450719833374023,2.96,0.3051719665527344,500,head_plus_lora
nesso_44becade98e7ef4f5ce4,3.0,392.4810000000001,5.212147235870361,4.932257652282715,1.96,0.2798895835876465,500,head_plus_lora
nesso_44c4ab521d596e549457,4.0,182.24400000000003,4.442050933837891,4.180759429931641,1.91,0.26129150390625,500,head_plus_lora
nesso_44cfd676b324f619d6ea,0.0,278.355,4.919625759124756,4.875247478485107,4.66,0.04437828063964844,500,head_plus_lora
nesso_44dcd0a0ef39f165a103,1.0,348.4060000000001,4.588985443115234,4.326007843017578,4.3,0.26297760009765625,500,head_plus_lora
nesso_44ed1548cbd7998dbc43,3.0,446.5320000000001,4.63484001159668,4.31321907043457,4.56,0.3216209411621094,500,head_plus_lora
nesso_44fbd22f40132c334636,3.0,305.30100000000004,4.818516731262207,4.271459579467773,1.79,0.5470571517944336,500,head_plus_lora
nesso_44fd02993d79d4977d3c,1.0,377.4880000000002,4.848686695098877,4.797689914703369,3.77,0.05099678039550781,500,head_plus_lora
nesso_450883681fbc8c123172,2.0,323.3520000000001,4.8875579833984375,4.697225570678711,4.77,0.19033241271972656,500,head_plus_lora
nesso_457446b807da36762803,4.0,370.4050000000001,5.1910247802734375,4.868528366088867,4.38,0.3224964141845703,500,head_plus_lora
nesso_4577e654d77d3c7b62ef,1.0,401.53200000000015,5.322882175445557,5.334317207336426,5.89,0.01143503189086914,500,head_plus_lora
nesso_45a27cb1d781809f2383,4.0,378.49400000000026,5.107993125915527,4.89527702331543,4.52,0.21271610260009766,500,head_plus_lora
nesso_45cc04d23229fd2aeb4c,0.0,311.38500000000005,5.255730152130127,5.05635929107666,4.64,0.1993708610534668,500,head_plus_lora
nesso_45fec04433f5ca5a625f,0.0,348.40599999999995,4.969766616821289,4.832047939300537,5.11,0.13771867752075195,500,head_plus_lora
nesso_463db6737d198bfff759,3.0,431.45800000000014,5.191524028778076,4.909818649291992,5.9,0.281705379486084,500,head_plus_lora
nesso_464704ea41a9df81eba2,0.0,328.29800000000006,4.941294193267822,4.827579498291016,4.74,0.11371469497680664,500,head_plus_lora
nesso_464c168d0fa157d862f9,1.0,312.417,5.3804850578308105,4.97554874420166,4.85,0.4049363136291504,500,head_plus_lora
nesso_46641541d3a09ea19f14,2.0,308.44700000000006,5.5606689453125,5.443551540374756,5.05,0.11711740493774414,500,head_plus_lora
nesso_46645980dc258a9f37aa,3.0,303.3580000000001,4.669228553771973,4.527102470397949,3.9,0.14212608337402344,500,head_plus_lora
nesso_467bb7ee06017b2d6c9a,4.0,396.8960000000001,4.954339027404785,4.899392127990723,5.08,0.0549468994140625,500,head_plus_lora
nesso_46b6c4e98c15e1aedf31,3.0,300.278,4.745800495147705,4.250548362731934,2.7,0.4952521324157715,500,head_plus_lora
nesso_46e8d4742d94f8c588d3,1.0,372.38500000000016,5.063924789428711,4.601511478424072,2.79,0.46241331100463867,500,head_plus_lora
nesso_470a606991a12780a957,0.0,327.7710000000001,4.712974548339844,4.576407432556152,4.96,0.1365671157836914,500,head_plus_lora
nesso_4719092c4ca3fe294379,1.0,372.8520000000001,4.363646507263184,4.090965270996094,4.95,0.27268123626708984,500,head_plus_lora
nesso_472a5a0b7bd15868d215,4.0,416.6460000000003,5.160647392272949,4.612506866455078,1.73,0.5481405258178711,500,head_plus_lora
nesso_472ba03e893990513eef,2.0,360.8660000000001,5.234982490539551,5.116862773895264,5.21,0.11811971664428711,500,head_plus_lora
nesso_47390870551d0bf81a1a,1.0,337.379,5.199538230895996,5.190521717071533,5.11,0.00901651382446289,500,head_plus_lora
nesso_473e2e67d61eeb4298de,2.0,396.5570000000001,5.796202182769775,5.590060234069824,5.33,0.20614194869995117,500,head_plus_lora
nesso_476a8101c68dd05d9ca8,2.0,310.33500000000004,4.787777900695801,4.321723937988281,3.8,0.46605396270751953,500,head_plus_lora
nesso_47795f7c6c3047d9a7c9,2.0,453.9230000000002,4.802840232849121,4.681360244750977,5.03,0.12147998809814453,500,head_plus_lora
nesso_479a72ce96ab137baf17,1.0,386.4770000000001,4.965407371520996,4.712757110595703,4.54,0.25265026092529297,500,head_plus_lora
nesso_47a59d2f20fef18d738f,4.0,373.4970000000002,5.282517433166504,5.245363712310791,5.89,0.03715372085571289,500,head_plus_lora
nesso_47aba6a97263cedb0bc0,1.0,351.385,5.2443437576293945,5.134286880493164,5.14,0.11005687713623047,500,head_plus_lora
nesso_47b17a83470853b4cb69,3.0,352.8180000000001,5.012752532958984,4.28403902053833,4.29,0.7287135124206543,500,head_plus_lora
nesso_47b89468b02f2f3884a0,4.0,385.44500000000016,5.124636650085449,4.920552730560303,5.04,0.20408391952514648,500,head_plus_lora
nesso_47bbec69b72d265e9196,4.0,344.44000000000005,4.8652448654174805,4.65248966217041,5.39,0.2127552032470703,500,head_plus_lora
nesso_47cb4771f4e72f363b4a,4.0,196.27499999999995,4.269937515258789,3.627208709716797,2.45,0.6427288055419922,500,head_plus_lora
nesso_47ce18cc7885d171857c,2.0,359.42900000000003,4.775403022766113,4.364907264709473,3.41,0.4104957580566406,500,head_plus_lora
nesso_47e709500d1959f4e38a,4.0,353.48400000000026,5.251181125640869,5.111728191375732,5.27,0.13945293426513672,500,head_plus_lora
nesso_480672e31a4d3b8af72d,1.0,384.4360000000003,4.9526567459106445,4.806642055511475,4.68,0.14601469039916992,500,head_plus_lora
nesso_4837bf78474b089e7c70,2.0,276.30000000000007,4.937176704406738,4.063260078430176,3.17,0.8739166259765625,500,head_plus_lora
nesso_4861b824e52f08c0f72a,4.0,347.4150000000001,4.810847759246826,4.587067604064941,4.21,0.22378015518188477,500,head_plus_lora
nesso_486960d64bc1ac0251c3,3.0,310.39700000000005,4.899807929992676,4.8139777183532715,4.65,0.0858302116394043,500,head_plus_lora
nesso_48835785bcdfa497ba95,4.0,147.221,4.907365798950195,3.6165294647216797,3.95,1.2908363342285156,500,head_plus_lora
nesso_489a9805e538da000e7c,0.0,319.3860000000001,5.613683700561523,5.210168838500977,4.37,0.4035148620605469,500,head_plus_lora
nesso_48a07f811af2dec6f566,3.0,330.4530000000001,4.7576518058776855,4.3934478759765625,4.67,0.36420392990112305,500,head_plus_lora
nesso_48c4939adbc2af9c229e,4.0,422.4480000000001,4.857610702514648,4.461942672729492,3.99,0.39566802978515625,500,head_plus_lora
nesso_48d58aeecf5678aea648,2.0,333.3910000000001,4.858888626098633,4.718966484069824,4.6,0.1399221420288086,500,head_plus_lora
nesso_48f70d81063db7d35b22,0.0,331.4160000000001,5.161855697631836,5.001132011413574,5.44,0.16072368621826172,500,head_plus_lora
nesso_49022f6edd1d6a8bf429,3.0,320.38899999999995,4.6313581466674805,4.339605331420898,4.55,0.29175281524658203,500,head_plus_lora
nesso_49189c2842a015c86ce3,1.0,392.4990000000001,5.376698017120361,4.998244285583496,4.69,0.37845373153686523,500,head_plus_lora
nesso_4921010e3eae61f92e74,3.0,317.35200000000003,5.026381015777588,4.711947441101074,5.09,0.31443357467651367,500,head_plus_lora
nesso_492ffc82d6413fffc641,2.0,344.4190000000001,5.534125328063965,4.9972028732299805,1.8,0.5369224548339844,500,head_plus_lora
nesso_493e94c5b6eaf3fa2f9a,0.0,188.61399999999998,4.2614521980285645,3.253587245941162,2.64,1.0078649520874023,500,head_plus_lora
nesso_495590d801032b663884,0.0,210.277,4.764897346496582,4.3987627029418945,4.12,0.3661346435546875,500,head_plus_lora
nesso_496ed10ee8907e5c100d,0.0,368.36300000000006,5.073168754577637,4.711514949798584,5.08,0.36165380477905273,500,head_plus_lora
nesso_499a99bad2d6448963cf,2.0,367.47400000000005,5.476680755615234,5.226069927215576,4.9,0.2506108283996582,500,head_plus_lora
nesso_49a44f112961f3c72a25,1.0,338.3860000000001,5.123864650726318,5.063133716583252,5.24,0.060730934143066406,500,head_plus_lora
nesso_49e9e9d12570671dcc49,0.0,313.39700000000005,5.035256862640381,4.696468353271484,4.16,0.3387885093688965,500,head_plus_lora
nesso_49f02f2fbe96fd6a1e3f,3.0,346.3870000000001,5.188385486602783,5.078924179077148,5.14,0.10946130752563477,500,head_plus_lora
nesso_49f4a8aa133d6680462c,0.0,334.37000000000006,5.275129795074463,5.205775260925293,5.88,0.06935453414916992,500,head_plus_lora
nesso_4a138194a443d92c1fa2,1.0,310.4670000000001,5.924671173095703,5.538520812988281,4.39,0.3861503601074219,500,head_plus_lora
nesso_4a3fc4cde285256c1f28,0.0,263.33699999999993,4.596545219421387,4.1926679611206055,4.41,0.40387725830078125,500,head_plus_lora
nesso_4a40383c56d45b06f102,3.0,282.333,4.403544902801514,3.8432068824768066,3.39,0.560338020324707,500,head_plus_lora
nesso_4a71cf215a27f8c68002,3.0,318.30199999999996,5.091327667236328,4.817767143249512,4.5,0.2735605239868164,500,head_plus_lora
nesso_4a7b992dab1d7c00944d,1.0,353.39400000000006,5.530712127685547,5.327245712280273,3.98,0.20346641540527344,500,head_plus_lora
nesso_4a96ce4024c661f81925,2.0,287.348,4.636730194091797,3.9965457916259766,2.27,0.6401844024658203,500,head_plus_lora
nesso_4ad44a6be2a0083306e8,4.0,324.428,5.107795715332031,4.977810382843018,4.97,0.12998533248901367,500,head_plus_lora
nesso_4ad50fae05f7d2fcb77d,3.0,337.231,5.262441635131836,4.999732971191406,3.1,0.2627086639404297,500,head_plus_lora
nesso_4adf82aa64064a501d9d,1.0,341.4110000000001,4.943282604217529,4.921769142150879,5.06,0.02151346206665039,500,head_plus_lora
nesso_4ae7718221dd528968cc,0.0,378.42500000000007,5.1431355476379395,5.011094093322754,4.86,0.13204145431518555,500,head_plus_lora
nesso_4b1ab8fbb3da9402fac5,0.0,340.42700000000013,5.084788799285889,4.879533290863037,3.42,0.20525550842285156,500,head_plus_lora
nesso_4b1fa6d212ba6ffa9bea,3.0,187.202,4.676070690155029,4.133358001708984,1.81,0.5427126884460449,500,head_plus_lora
nesso_4b29e59c04f4b19b8945,3.0,349.2280000000001,5.326220989227295,5.373223304748535,5.57,0.047002315521240234,500,head_plus_lora
nesso_4b39933c8ac468f4c0d2,4.0,317.41400000000004,5.220832824707031,5.03067684173584,4.5,0.1901559829711914,500,head_plus_lora
nesso_4b45a2b945d446dabe78,2.0,380.43500000000006,5.622560024261475,5.493683815002441,5.75,0.1288762092590332,500,head_plus_lora
nesso_4b7aa18db4cbad515908,4.0,330.47600000000006,5.767232418060303,5.567156791687012,4.97,0.20007562637329102,500,head_plus_lora
nesso_4bce916ae85b7548b46e,0.0,392.41500000000013,4.7448039054870605,4.460790634155273,1.75,0.2840132713317871,500,head_plus_lora
nesso_4bef6a4859614d11b28f,1.0,397.2770000000001,4.8650288581848145,4.719561576843262,2.57,0.14546728134155273,500,head_plus_lora
nesso_4c2c80c10ee992f6f23e,0.0,327.3840000000001,4.67226505279541,4.493437767028809,5.15,0.17882728576660156,500,head_plus_lora
nesso_4c3b0dea5895e713e388,1.0,288.35400000000004,5.0109758377075195,4.8877787590026855,4.87,0.12319707870483398,500,head_plus_lora
nesso_4c3fb4510559904cbdf4,3.0,378.4760000000001,5.2819390296936035,5.047043323516846,4.83,0.2348957061767578,500,head_plus_lora
nesso_4c53039b79f12a32cfb5,2.0,422.9150000000001,4.999152660369873,4.792213439941406,1.72,0.2069392204284668,500,head_plus_lora
nesso_4c6928032c7889be2399,0.0,380.89700000000005,5.031610488891602,4.941263198852539,5.07,0.0903472900390625,500,head_plus_lora
nesso_4c86ee147882a02e2ffd,1.0,332.812,5.455559730529785,5.2044572830200195,4.37,0.2511024475097656,500,head_plus_lora
nesso_4c87a84cb9925e83a1bb,3.0,307.3539999999999,4.615139961242676,3.9937191009521484,3.09,0.6214208602905273,500,head_plus_lora
nesso_4c97d244b33292039b5f,4.0,448.4660000000003,4.891646385192871,4.876914024353027,5.25,0.01473236083984375,500,head_plus_lora
nesso_4cacb39be298ae9e409d,2.0,317.42900000000003,5.280223369598389,5.019574165344238,5.08,0.2606492042541504,500,head_plus_lora
nesso_4cc1f16f15ba47968a31,1.0,347.415,5.047443866729736,4.86761474609375,5.33,0.17982912063598633,500,head_plus_lora
nesso_4cc2249024ba721b2572,2.0,365.4770000000002,4.927475452423096,4.753138542175293,5.19,0.17433691024780273,500,head_plus_lora
nesso_4cd8519328565379b190,2.0,319.43,4.913796424865723,4.911104202270508,5.34,0.0026922225952148438,500,head_plus_lora
nesso_4d11f4d42e00ffec57bd,0.0,440.5870000000003,5.37625789642334,5.163126468658447,5.69,0.21313142776489258,500,head_plus_lora
nesso_4d15f131415717fed371,1.0,279.347,5.051026344299316,4.789455890655518,4.04,0.26157045364379883,500,head_plus_lora
nesso_4d2c1a2de05457127071,4.0,321.336,4.597696304321289,4.346992492675781,4.26,0.2507038116455078,500,head_plus_lora
nesso_4d3056b51d164ed1cb50,3.0,477.4430000000002,5.429068088531494,5.246868133544922,4.26,0.18219995498657227,500,head_plus_lora
nesso_4d5019b0d6c2cb537f30,2.0,361.5110000000002,4.875198841094971,4.654550075531006,1.62,0.22064876556396484,500,head_plus_lora
nesso_4d5e4c1711c882b6af89,0.0,304.3160000000001,5.008632183074951,4.325643062591553,4.04,0.6829891204833984,500,head_plus_lora
nesso_4d606ebb0946d94ebf04,2.0,309.7740000000001,4.956921577453613,4.560312271118164,4.53,0.3966093063354492,500,head_plus_lora
nesso_4d6c78f3f066f21029f3,2.0,338.38200000000006,5.396576881408691,5.236274719238281,5.24,0.16030216217041016,500,head_plus_lora
nesso_4d827206ffa429ed4bfd,1.0,361.43100000000004,4.906479835510254,4.639810562133789,2.55,0.26666927337646484,500,head_plus_lora
nesso_4d892204f031681c711b,0.0,305.309,5.050311088562012,4.991256237030029,4.46,0.05905485153198242,500,head_plus_lora
nesso_4d8e57ec519e3aa81ba8,0.0,362.4290000000002,4.721714019775391,4.477843284606934,5.46,0.24387073516845703,500,head_plus_lora
nesso_4d9378cc4507cd56540c,0.0,403.5480000000002,4.625615119934082,4.2578630447387695,2.95,0.3677520751953125,500,head_plus_lora
nesso_4ddf7fa27aaad128626a,4.0,352.43800000000016,4.620732307434082,4.449787139892578,4.41,0.1709451675415039,500,head_plus_lora
nesso_4df39b1eae65834b2e0f,0.0,325.3900000000001,5.191611289978027,5.012811183929443,5.58,0.17880010604858398,500,head_plus_lora
nesso_4df9414b72b78724e945,4.0,312.3690000000001,4.651728630065918,4.443554878234863,5.33,0.2081737518310547,500,head_plus_lora
nesso_4e0731e4c43381047208,0.0,350.44700000000006,5.4218244552612305,5.227181911468506,5.36,0.1946425437927246,500,head_plus_lora
nesso_4e0b47981c6fb5de591d,4.0,355.4560000000001,4.920154571533203,4.798144340515137,3.35,0.1220102310180664,500,head_plus_lora
nesso_4e1a47a9a5890997b72c,1.0,364.243,5.1392951011657715,4.816522598266602,4.29,0.3227725028991699,500,head_plus_lora
nesso_4e1cdf701c9fd6b31e66,4.0,358.235,4.881146430969238,4.605696678161621,4.2,0.2754497528076172,500,head_plus_lora
nesso_4e25ce23572e427d6a77,1.0,310.3039999999999,5.443031311035156,5.351818084716797,2.06,0.09121322631835938,500,head_plus_lora
nesso_4e31ccae9fb4fa1fae67,1.0,378.3540000000001,5.3546271324157715,5.168536186218262,5.03,0.18609094619750977,500,head_plus_lora
nesso_4e525557823818f420da,4.0,371.2640000000002,5.149713039398193,5.096297264099121,3.99,0.053415775299072266,500,head_plus_lora
nesso_4e5734aa276a8835d44e,3.0,380.196,5.422883033752441,5.315002918243408,4.37,0.1078801155090332,500,head_plus_lora
nesso_4e5cd674ffc53c65b2d1,2.0,346.861,5.243564605712891,5.1634626388549805,5.2,0.08010196685791016,500,head_plus_lora
nesso_4e71bdf0902f0f1a202e,4.0,376.4380000000001,4.967053413391113,4.620346546173096,2.73,0.3467068672180176,500,head_plus_lora
nesso_4e7e5d0a706f7efc04b5,3.0,427.48300000000023,5.047440528869629,4.927679061889648,5.46,0.11976146697998047,500,head_plus_lora
nesso_4e824a20b9892a97efda,4.0,361.48600000000005,5.008994102478027,5.05605411529541,5.6,0.04706001281738281,500,head_plus_lora
nesso_4e8df8e607a4830b4276,2.0,357.50200000000007,4.994969367980957,4.612607955932617,3.46,0.38236141204833984,500,head_plus_lora
nesso_4e95052c22bdf8777cab,0.0,298.3900000000001,4.880525588989258,4.746646881103516,5.54,0.1338787078857422,500,head_plus_lora
nesso_4ed0c88c2267224608ab,3.0,301.781,5.173061847686768,4.743058681488037,5.545,0.43000316619873047,500,head_plus_lora
nesso_4ee34d0caba25baead79,1.0,373.46,5.147945404052734,5.048623561859131,4.97,0.09932184219360352,500,head_plus_lora
nesso_4f01d9a62c80fae691f2,0.0,124.09899999999999,4.461704254150391,3.761258363723755,2.64,0.7004458904266357,500,head_plus_lora
nesso_4f19ccaf0a9f3f8ba27e,1.0,307.46299999999997,4.864670276641846,4.395228385925293,5.06,0.46944189071655273,500,head_plus_lora
nesso_4f2854769365e1e8497d,0.0,405.5200000000002,5.151858329772949,4.910419464111328,4.73,0.2414388656616211,500,head_plus_lora
nesso_4f28ef398be4404d7d84,1.0,369.46900000000016,4.812093257904053,4.465628623962402,2.11,0.3464646339416504,500,head_plus_lora
nesso_4f2b5e7bd386e64498a0,3.0,318.39200000000005,4.996172904968262,4.703891754150391,4.55,0.2922811508178711,500,head_plus_lora
nesso_4f2d6266dcb7a57a35e2,4.0,348.47200000000015,4.9984002113342285,4.909820556640625,6.494999999999999,0.08857965469360352,500,head_plus_lora
nesso_4f3163c0b91d57d5add4,1.0,360.461,5.169633865356445,5.050679683685303,5.69,0.11895418167114258,500,head_plus_lora
nesso_4f39e716df29d1ae92ba,4.0,417.4360000000002,5.159067153930664,5.102677345275879,4.79,0.056389808654785156,500,head_plus_lora
nesso_4f3c9de93c24f3513269,0.0,374.91200000000015,5.386824131011963,4.993277549743652,3.89,0.39354658126831055,500,head_plus_lora
nesso_4f537215c7d3537f0077,2.0,580.4660000000002,5.3161091804504395,4.671173572540283,4.27,0.6449356079101562,500,head_plus_lora
nesso_4f5d960ee79593ed1c2e,4.0,113.20400000000001,4.652284622192383,1.005685806274414,2.69,3.6465988159179688,500,head_plus_lora
nesso_4f6062f00df9e0332b60,3.0,272.30800000000005,4.610832691192627,4.126633644104004,2.95,0.48419904708862305,500,head_plus_lora
nesso_4f8524d2587b424c6c2a,0.0,101.149,4.577554225921631,2.872720956802368,1.92,1.7048332691192627,500,head_plus_lora
nesso_4f87dc054ee1cbfaba5e,3.0,368.43300000000005,5.063302993774414,5.069176197052002,5.02,0.005873203277587891,500,head_plus_lora
nesso_4f9f1ce4832e0bcfee08,3.0,382.4200000000001,4.929990291595459,4.564449310302734,3.25,0.3655409812927246,500,head_plus_lora
nesso_4fcbf441c2b6849abd63,2.0,99.17699999999999,4.081295967102051,2.154629707336426,2.49,1.926666259765625,500,head_plus_lora
nesso_4fe121a6ffc7fe4663c0,3.0,384.46500000000015,5.292346000671387,4.9128737449646,4.34,0.3794722557067871,500,head_plus_lora
nesso_4ff09288c7cf2a4da1cc,3.0,354.4750000000001,5.172351360321045,4.89608097076416,5.38,0.27627038955688477,500,head_plus_lora
nesso_5002bdb1cc77cffcbf8e,0.0,339.3950000000001,5.045200824737549,4.989262580871582,4.79,0.0559382438659668,500,head_plus_lora
nesso_500c9b986791144a3793,0.0,353.3530000000001,4.929455280303955,4.769781589508057,4.59,0.15967369079589844,500,head_plus_lora
nesso_500d48409d0c85ccc05c,0.0,345.4270000000001,5.420629501342773,5.051955223083496,4.59,0.36867427825927734,500,head_plus_lora
nesso_501290520d85eb37b055,3.0,332.816,5.038140296936035,4.9070940017700195,4.73,0.13104629516601562,500,head_plus_lora
nesso_5018012aedc10c2b651f,3.0,254.285,4.779644012451172,4.483013153076172,3.67,0.296630859375,500,head_plus_lora
nesso_502d49ff38459171b265,1.0,423.5130000000002,4.900017738342285,4.859640121459961,4.26,0.04037761688232422,500,head_plus_lora
nesso_504009b6f6f6def15bbc,0.0,369.494,5.888912200927734,5.556344509124756,2.05,0.3325676918029785,500,head_plus_lora
nesso_5048f97e9a8e51984ebc,0.0,351.45,4.380667686462402,4.0514373779296875,3.49,0.32923030853271484,500,head_plus_lora
nesso_50582956c19ecec28eed,4.0,356.81300000000005,4.880776405334473,4.754162311553955,5.02,0.12661409378051758,500,head_plus_lora
nesso_5063815e3e71b05b0b85,2.0,343.8110000000001,5.086918354034424,5.027536392211914,5.05,0.059381961822509766,500,head_plus_lora
nesso_507ece304eaa04f7fb83,2.0,290.367,5.142148017883301,4.941617012023926,4.64,0.200531005859375,500,head_plus_lora
nesso_50900b0b28493770380a,0.0,379.42000000000013,4.954784870147705,4.923535346984863,1.81,0.031249523162841797,500,head_plus_lora
nesso_50c62ddbd4897f7edff9,4.0,353.3810000000001,5.146766185760498,4.89640474319458,4.59,0.25036144256591797,500,head_plus_lora
nesso_50cb7a811b090127cb7a,4.0,317.42900000000014,5.510398864746094,5.004332542419434,5.39,0.5060663223266602,500,head_plus_lora
nesso_5111783da88bfe1337b2,0.0,383.47700000000015,5.187803268432617,5.018817901611328,4.78,0.16898536682128906,500,head_plus_lora
nesso_5116e81b7c99b17cfff2,4.0,447.9000000000001,5.271265983581543,5.185245990753174,5.97,0.08601999282836914,500,head_plus_lora
nesso_5117f914b0f154f70dde,2.0,386.2820000000002,5.307965278625488,4.990386962890625,3.61,0.3175783157348633,500,head_plus_lora
nesso_512841655473faa7322c,0.0,364.4080000000001,4.93704891204834,4.549352645874023,4.84,0.3876962661743164,500,head_plus_lora
nesso_5141b06a86de91962ad7,2.0,221.29999999999995,4.5704498291015625,4.0219197273254395,3.32,0.548530101776123,500,head_plus_lora
nesso_5143453c6ec8ca2aa5a0,4.0,152.14899999999997,3.92838191986084,2.197869300842285,2.73,1.7305126190185547,500,head_plus_lora
nesso_516d33d747aa0b9914af,1.0,353.3730000000001,5.2666168212890625,5.09987211227417,5.1,0.16674470901489258,500,head_plus_lora
nesso_517645adecaa0771f496,4.0,328.33200000000005,4.721816539764404,4.490440368652344,3.48,0.23137617111206055,500,head_plus_lora
nesso_51ae0799eb34b2e66aef,3.0,270.34000000000003,4.919070720672607,4.6628923416137695,1.61,0.2561783790588379,500,head_plus_lora
nesso_51af8a1f203f1baaf992,0.0,350.216,4.931851387023926,4.857767105102539,4.96,0.07408428192138672,500,head_plus_lora
nesso_51c0fcbcc218bdc9a190,1.0,276.38,4.86554479598999,4.852463722229004,4.31,0.013081073760986328,500,head_plus_lora
nesso_51c9afe2d7d13a57fe59,3.0,365.25200000000007,5.076262950897217,4.804190635681152,5.3,0.27207231521606445,500,head_plus_lora
nesso_51d34d2b0c45130bf93d,3.0,359.4010000000002,5.030433654785156,4.968155860900879,4.99,0.062277793884277344,500,head_plus_lora
nesso_51f1aa6f138fc853179d,0.0,339.39800000000014,4.833056449890137,4.6045241355896,5.22,0.2285323143005371,500,head_plus_lora
nesso_5206a72cd503d68b0f27,1.0,303.318,4.5750908851623535,4.158914566040039,2.68,0.41617631912231445,500,head_plus_lora
nesso_521af31a078d4c44a605,1.0,345.4460000000001,4.828990936279297,4.47153377532959,5.12,0.35745716094970703,500,head_plus_lora
nesso_5224a8c4e041d186dafd,2.0,327.45300000000003,5.215891361236572,5.28277587890625,5.35,0.06688451766967773,500,head_plus_lora
nesso_523be798008817d46205,4.0,304.31,4.572010040283203,4.19626522064209,2.74,0.3757448196411133,500,head_plus_lora
nesso_525997201f7b0dddde28,4.0,355.41000000000014,5.243600368499756,4.970531940460205,4.42,0.2730684280395508,500,head_plus_lora
nesso_5262ce4f6da63cf85b85,2.0,324.42400000000004,4.769350051879883,4.518206596374512,5.04,0.2511434555053711,500,head_plus_lora
nesso_5268176b952d92eaef33,4.0,334.401,4.887997150421143,4.610834121704102,4.64,0.277163028717041,500,head_plus_lora
nesso_52ac820b0f4990d0639b,3.0,547.6740000000003,5.629397869110107,5.285284519195557,4.49,0.3441133499145508,500,head_plus_lora
nesso_52ad9ec0cfbf5d7b194f,3.0,356.35,5.294379711151123,5.128634929656982,5.19,0.16574478149414062,500,head_plus_lora
nesso_52b4a09f66a18d62163e,4.0,325.41200000000003,4.855978488922119,4.865367412567139,5.47,0.009388923645019531,500,head_plus_lora
nesso_52ed1344692decb05b95,3.0,308.422,4.828372001647949,4.422561168670654,5.38,0.4058108329772949,500,head_plus_lora
nesso_52edfae54eac736adec9,3.0,395.2970000000002,5.31508731842041,5.237558841705322,5.14,0.07752847671508789,500,head_plus_lora
nesso_530228273bf8f342fa35,0.0,351.36600000000016,5.104517459869385,4.823757648468018,3.97,0.2807598114013672,500,head_plus_lora
nesso_53247eafd9ba189c5e7b,4.0,415.8520000000001,5.020639896392822,4.7891106605529785,4.05,0.23152923583984375,500,head_plus_lora
nesso_532c26b91e534a301873,4.0,310.397,4.862527847290039,4.998385906219482,5.03,0.13585805892944336,500,head_plus_lora
nesso_533fd56ec3eadbbe9c54,0.0,396.95300000000003,5.431262493133545,4.879169464111328,3.25,0.5520930290222168,500,head_plus_lora
nesso_534c89cc5c17f3e61528,2.0,410.9050000000001,4.967540264129639,4.922057628631592,5.25,0.045482635498046875,500,head_plus_lora
nesso_535535d49063d600a068,4.0,400.50400000000013,4.869997501373291,4.788177490234375,5.48,0.08182001113891602,500,head_plus_lora
nesso_536853e090d3edadd00a,2.0,281.651,4.958792686462402,4.761070251464844,2.58,0.1977224349975586,500,head_plus_lora
nesso_536dd01ef24d9fa4d1b9,3.0,349.39000000000004,4.679534435272217,4.571648120880127,4.49,0.10788631439208984,500,head_plus_lora
