record_id,MW,ecdf,value,variable,stratum,denominator
nesso_3824820ef8d7ceaf1b4d,371.3870000000001,0.18796266495011266,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_675833ca02295e8e3d9d,360.46200000000016,0.18828451882845187,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_6e0a2df7c42f68b90600,334.38300000000004,0.18860637270679112,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_d302ac0393f8e2669415,371.4410000000002,0.18892822658513034,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_d9450c1d061a34ac90c9,345.411,0.18925008046346958,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_dfbd0f2d359654676fdf,360.8410000000002,0.18957193434180883,0.719,Emax_ratio,MW ≥215 Da,3107
nesso_38bb2af996d438488f43,300.358,0.18989378822014805,0.72,Emax_ratio,MW ≥215 Da,3107
nesso_16e624e04e781e7d382f,314.46900000000005,0.1902156420984873,0.721,Emax_ratio,MW ≥215 Da,3107
nesso_79d31e4525ac95f5e3ec,348.39900000000006,0.1905374959768265,0.721,Emax_ratio,MW ≥215 Da,3107
nesso_b469c89460068b2e680a,380.4910000000001,0.19085934985516576,0.721,Emax_ratio,MW ≥215 Da,3107
nesso_06d787f0d8640670fe57,344.38599999999997,0.191181203733505,0.722,Emax_ratio,MW ≥215 Da,3107
nesso_1ab8abf51f64607068e2,435.43100000000004,0.19150305761184422,0.722,Emax_ratio,MW ≥215 Da,3107
nesso_6af3b487b57a75cba38c,419.95600000000013,0.19182491149018346,0.722,Emax_ratio,MW ≥215 Da,3107
nesso_9fa694a2ee5c2c97b680,312.369,0.19214676536852268,0.722,Emax_ratio,MW ≥215 Da,3107
nesso_95266b84d5c447202a6b,518.0880000000001,0.19246861924686193,0.723,Emax_ratio,MW ≥215 Da,3107
nesso_768a7200ed469626841a,339.4430000000002,0.19279047312520114,0.724,Emax_ratio,MW ≥215 Da,3107
nesso_1d90fd6fa0907095fe54,350.8460000000001,0.1931123270035404,0.725,Emax_ratio,MW ≥215 Da,3107
nesso_038af1e376e4d8ba5b95,284.408,0.19343418088187964,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_1b8fd5462e287c9ea4bd,305.83000000000015,0.19375603476021885,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_1d04d84136075b09735f,377.8530000000001,0.1940778886385581,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_3080df862b2bbf5b4fbe,357.4100000000002,0.19439974251689732,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_5cc8830fc6a6d3b3fc18,348.40600000000006,0.19472159639523656,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_a48a20fc0b7aca68f41c,380.4770000000001,0.1950434502735758,0.726,Emax_ratio,MW ≥215 Da,3107
nesso_0dd9c163d17b3d23397d,318.4390000000001,0.19536530415191503,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_233b34c1c9e51c518c56,370.5150000000001,0.19568715803025427,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_5852a3f365a24a7970ea,347.37800000000004,0.1960090119085935,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_7d4b45276a157f6d97a5,332.4480000000002,0.19633086578693273,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_9d2dbc9dad3e38e0feba,336.40400000000005,0.19665271966527198,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_f0553c7c4c58312b4c10,406.46000000000026,0.1969745735436112,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_f87d0a79a8462c5dd0e0,342.5080000000001,0.19729642742195044,0.727,Emax_ratio,MW ≥215 Da,3107
nesso_08b6b33b85b5ec8cbb84,466.5410000000002,0.19761828130028966,0.7275,Emax_ratio,MW ≥215 Da,3107
nesso_058b06af13b57eb82c76,348.49100000000016,0.1979401351786289,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_18578413bd12b858ed3b,379.42400000000026,0.19826198905696812,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_1f2aa0493ad53b454cd5,328.41600000000005,0.19858384293530737,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_5845fa6e14380b2fce68,372.403,0.19890569681364662,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_8e40ae90b4293a3de390,369.4250000000001,0.19922755069198583,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_f76a559c2d3bf524ca98,306.37300000000005,0.19954940457032508,0.728,Emax_ratio,MW ≥215 Da,3107
nesso_b36d3369cf4a06608208,367.40000000000015,0.1998712584486643,0.7284999999999999,Emax_ratio,MW ≥215 Da,3107
nesso_7acaa60c5532007e63b1,328.45600000000013,0.20019311232700354,0.729,Emax_ratio,MW ≥215 Da,3107
nesso_8b12f87bdcf6d1e78e1c,339.42400000000004,0.2005149662053428,0.729,Emax_ratio,MW ≥215 Da,3107
nesso_a8d8358d391ff56558f7,368.48100000000005,0.200836820083682,0.729,Emax_ratio,MW ≥215 Da,3107
nesso_d29a577a9ef286eca3ef,320.4220000000001,0.20115867396202125,0.729,Emax_ratio,MW ≥215 Da,3107
nesso_8850ec75c2174ded8c2d,384.84100000000024,0.20148052784036047,0.73,Emax_ratio,MW ≥215 Da,3107
nesso_9a422763397251be6418,318.38,0.2018023817186997,0.73,Emax_ratio,MW ≥215 Da,3107
nesso_969c2d1b1b22746abc33,317.797,0.20212423559703893,0.731,Emax_ratio,MW ≥215 Da,3107
nesso_d7d840643891db6c76ed,310.43800000000005,0.20244608947537818,0.731,Emax_ratio,MW ≥215 Da,3107
nesso_d9d3791b07aa8908274e,405.5390000000002,0.20276794335371742,0.731,Emax_ratio,MW ≥215 Da,3107
nesso_e2d4f914e5d5352bde24,344.3330000000002,0.20308979723205664,0.731,Emax_ratio,MW ≥215 Da,3107
nesso_11b416f12d5848aefbad,342.4240000000001,0.20341165111039589,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_2a855a599ac596039409,320.3960000000001,0.2037335049887351,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_7492794473aa0be9c854,351.248,0.20405535886707435,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_d08e35359cc1fdc7d59c,397.34200000000004,0.2043772127454136,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_e4986a4f5e3073b25983,299.3490000000001,0.2046990666237528,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_f1ee4487e1dba9b89312,304.37500000000006,0.20502092050209206,0.732,Emax_ratio,MW ≥215 Da,3107
nesso_d95be0879528201b5761,369.38100000000003,0.20534277438043128,0.733,Emax_ratio,MW ≥215 Da,3107
nesso_7f37ac8a9b6653d9bce9,437.4750000000001,0.20566462825877052,0.734,Emax_ratio,MW ≥215 Da,3107
nesso_d28a9a8a9ddcebcaa7d6,365.5030000000001,0.20598648213710974,0.734,Emax_ratio,MW ≥215 Da,3107
nesso_db0c5872a752442e4a7c,327.73699999999997,0.20630833601544898,0.734,Emax_ratio,MW ≥215 Da,3107
nesso_180cf4ec4618b0dc3952,349.4710000000002,0.20663018989378823,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_541ac1735f19d664b75c,305.403,0.20695204377212745,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_585cfe9a1db6904f9eee,366.8700000000002,0.2072738976504667,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_b73a0930a5686a2ce660,430.324,0.2075957515288059,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_bb8f2a7e3e19cb3204cb,308.34100000000007,0.20791760540714516,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_f0590475bdebf30b71ce,360.837,0.2082394592854844,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_f2c4576471400d6adb71,339.414,0.20856131316382362,0.735,Emax_ratio,MW ≥215 Da,3107
nesso_19e97d986c89a6befe00,289.34200000000004,0.20888316704216287,0.736,Emax_ratio,MW ≥215 Da,3107
nesso_8b0b801d8a7bb4c9c20f,359.49500000000006,0.20920502092050208,0.736,Emax_ratio,MW ≥215 Da,3107
nesso_ec1d866400cbd8832684,339.464,0.20952687479884133,0.737,Emax_ratio,MW ≥215 Da,3107
nesso_6580920e2867fe4e04ee,397.51500000000016,0.20984872867718057,0.739,Emax_ratio,MW ≥215 Da,3107
nesso_18f3b98273616f39cb2f,435.4710000000003,0.2101705825555198,0.7395,Emax_ratio,MW ≥215 Da,3107
nesso_1847f9c29b81ef79216f,299.418,0.21049243643385904,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_4ae7718221dd528968cc,378.42500000000007,0.21081429031219825,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_4c97d244b33292039b5f,448.4660000000003,0.2111361441905375,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_6e597c62ca860df49b5a,281.3589999999999,0.21145799806887672,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_87cfd4f745dccb272ab1,347.89400000000023,0.21177985194721596,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_88e5b8ec6c78fa16f6f7,373.4340000000002,0.2121017058255552,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_c08c580cd07441178806,393.4620000000001,0.21242355970389443,0.74,Emax_ratio,MW ≥215 Da,3107
nesso_36426fb5c419c9a6c71c,314.788,0.21274541358223367,0.741,Emax_ratio,MW ≥215 Da,3107
nesso_d73ca041cc3d851b519d,328.412,0.2130672674605729,0.741,Emax_ratio,MW ≥215 Da,3107
nesso_0d4f56b57bf23831a422,375.4730000000002,0.21338912133891214,0.742,Emax_ratio,MW ≥215 Da,3107
nesso_692b5e7abb4d18438ed5,342.395,0.21371097521725138,0.742,Emax_ratio,MW ≥215 Da,3107
nesso_ba3e8960b4106f0969bf,357.72300000000007,0.2140328290955906,0.742,Emax_ratio,MW ≥215 Da,3107
nesso_c780db85c7088565af19,474.58700000000033,0.21435468297392984,0.742,Emax_ratio,MW ≥215 Da,3107
nesso_2862e6015d133412926e,356.4450000000001,0.21467653685226906,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_2e1055d9f301c41b0b72,310.40000000000003,0.2149983907306083,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_674da4603058de833f8a,391.4680000000001,0.21532024460894753,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_680130f53ab2ba72bd6f,356.3780000000001,0.21564209848728677,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_8139905a9ad88b921229,347.44000000000005,0.21596395236562602,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_913aefd11aca52d0d6e6,444.5310000000003,0.21628580624396523,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_abcc8b7db6661abea960,397.3760000000001,0.21660766012230448,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_e155fa55d1483485deb8,301.35300000000007,0.2169295140006437,0.743,Emax_ratio,MW ≥215 Da,3107
nesso_8aff68b14a4a99295378,396.8520000000001,0.21725136787898294,0.744,Emax_ratio,MW ≥215 Da,3107
nesso_e1804fc2ab3cc3ec9595,358.44400000000013,0.2175732217573222,0.744,Emax_ratio,MW ≥215 Da,3107
nesso_e7822ae7899dd7ff03a7,349.38700000000006,0.2178950756356614,0.744,Emax_ratio,MW ≥215 Da,3107
nesso_a67e5b4e641a4ef3d231,345.4030000000002,0.21821692951400065,0.745,Emax_ratio,MW ≥215 Da,3107
nesso_f330c2d56b876b0310dc,402.48500000000024,0.21853878339233987,0.745,Emax_ratio,MW ≥215 Da,3107
nesso_401f00a086348d7e832d,446.5320000000002,0.21886063727067911,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_5adfe035ea6094c6b08e,359.665,0.21918249114901833,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_649828c5cdea94c20c78,319.4090000000001,0.21950434502735758,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_82eb9db7b265cdc6712a,318.38000000000005,0.21982619890569682,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_86da600f8a3e97fad0d8,388.4200000000001,0.22014805278403604,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_c821352144ede9ff49f1,436.56000000000023,0.2204699066623753,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_d2b7f8ef298ab4694621,312.36899999999997,0.2207917605407145,0.746,Emax_ratio,MW ≥215 Da,3107
nesso_38141f6e0aeebd1fb5f9,354.81500000000005,0.22111361441905375,0.747,Emax_ratio,MW ≥215 Da,3107
nesso_66c6cc52348645ef971a,429.3800000000002,0.221435468297393,0.747,Emax_ratio,MW ≥215 Da,3107
nesso_708d37f43d79676959af,378.5160000000001,0.2217573221757322,0.747,Emax_ratio,MW ≥215 Da,3107
nesso_a9ce52ceb8409ceaff83,407.42100000000005,0.22207917605407146,0.747,Emax_ratio,MW ≥215 Da,3107
nesso_e869c8b5b146438b1dfb,300.44200000000006,0.22240102993241068,0.747,Emax_ratio,MW ≥215 Da,3107
nesso_7e4f6e10f5b1a1e2dbc2,295.39000000000004,0.22272288381074992,0.748,Emax_ratio,MW ≥215 Da,3107
nesso_8eab66317e1d0445fe9c,349.4380000000001,0.22304473768908914,0.748,Emax_ratio,MW ≥215 Da,3107
nesso_b510efa235c83277209f,344.4550000000001,0.22336659156742839,0.748,Emax_ratio,MW ≥215 Da,3107
nesso_bfe17cc9be67b8d3965e,868.457,0.22368844544576763,0.748,Emax_ratio,MW ≥215 Da,3107
nesso_906746296a264721227b,368.231,0.22401029932410685,0.749,Emax_ratio,MW ≥215 Da,3107
nesso_9283709df0e1fc704ae2,321.42400000000004,0.2243321532024461,0.749,Emax_ratio,MW ≥215 Da,3107
nesso_d831659e4726ad5f8621,321.3770000000001,0.2246540070807853,0.749,Emax_ratio,MW ≥215 Da,3107
nesso_a3b85fabeec23cf40b80,339.3170000000002,0.22497586095912456,0.75,Emax_ratio,MW ≥215 Da,3107
nesso_b04bc71f308dfc42d450,428.2900000000001,0.2252977148374638,0.75,Emax_ratio,MW ≥215 Da,3107
nesso_dccb0ae0cbac9cbb79fe,336.35100000000006,0.22561956871580302,0.75,Emax_ratio,MW ≥215 Da,3107
nesso_e1164169022f51299dce,822.9530000000003,0.22594142259414227,0.75,Emax_ratio,MW ≥215 Da,3107
nesso_0817f2963a79068a4516,341.498,0.22626327647248148,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_2e1374965ee03d5cc243,334.46400000000017,0.22658513035082073,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_37518c85bd221d90efe3,362.4260000000002,0.22690698422915997,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_91e5053ba9ce5341a023,306.36900000000014,0.2272288381074992,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_bdea1117657e7de59913,411.4620000000002,0.22755069198583844,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_dbe5ea5a33ff77d5af8b,330.41700000000003,0.22787254586417766,0.752,Emax_ratio,MW ≥215 Da,3107
nesso_4ddf7fa27aaad128626a,352.43800000000016,0.2281943997425169,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_5a4a86f63f57da95b8df,310.353,0.22851625362085612,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_a1cf9514a4b46992efed,329.80900000000014,0.22883810749919536,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_fc9bb3234447e29fd3cb,367.4740000000001,0.2291599613775346,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_fd5376a6accef3d485a8,366.49000000000007,0.22948181525587383,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_fd962815af6fc3be85a3,342.44300000000004,0.22980366913421307,0.753,Emax_ratio,MW ≥215 Da,3107
nesso_3bcdeb727e00b706b9cd,366.46400000000006,0.2301255230125523,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_63de731659908a2617ea,342.414,0.23044737689089154,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_911126cd5bdbc5f7ab12,318.4420000000002,0.23076923076923078,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_a1789593ac4d88cb52b2,294.40200000000016,0.23109108464757,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_d001f1622ae283b1b6a5,296.4100000000001,0.23141293852590925,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_d358f79ca88189d5f07d,340.4490000000001,0.23173479240424846,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_e7f939f86a1b613a12c2,365.48100000000005,0.2320566462825877,0.754,Emax_ratio,MW ≥215 Da,3107
nesso_47e709500d1959f4e38a,353.48400000000026,0.23237850016092693,0.755,Emax_ratio,MW ≥215 Da,3107
nesso_4d5e4c1711c882b6af89,304.3160000000001,0.23270035403926617,0.755,Emax_ratio,MW ≥215 Da,3107
nesso_4ff09288c7cf2a4da1cc,354.4750000000001,0.23302220791760542,0.755,Emax_ratio,MW ≥215 Da,3107
nesso_e49c4ceab1f4a18d7553,341.386,0.23334406179594464,0.755,Emax_ratio,MW ≥215 Da,3107
nesso_8a0105ba803b31878a44,445.5230000000001,0.23366591567428388,0.756,Emax_ratio,MW ≥215 Da,3107
nesso_9e1b5b6751052d1b25e3,386.92300000000023,0.2339877695526231,0.757,Emax_ratio,MW ≥215 Da,3107
nesso_11fe9c5f9a04efee15c0,376.43400000000014,0.23430962343096234,0.758,Emax_ratio,MW ≥215 Da,3107
nesso_2e1a63937d7a5b9a2fca,353.42600000000004,0.2346314773093016,0.758,Emax_ratio,MW ≥215 Da,3107
nesso_44cfd676b324f619d6ea,278.355,0.2349533311876408,0.758,Emax_ratio,MW ≥215 Da,3107
nesso_96cdeaeb08d7a9e6bac8,334.36600000000016,0.23527518506598005,0.758,Emax_ratio,MW ≥215 Da,3107
nesso_0ff023e61b209a2298bb,299.374,0.23559703894431927,0.759,Emax_ratio,MW ≥215 Da,3107
nesso_100dbf5a2def04fbb598,372.2880000000001,0.23591889282265852,0.759,Emax_ratio,MW ≥215 Da,3107
nesso_230a3d7e30d8c717fb65,362.47000000000025,0.23624074670099773,0.759,Emax_ratio,MW ≥215 Da,3107
nesso_47a59d2f20fef18d738f,373.4970000000002,0.23656260057933698,0.759,Emax_ratio,MW ≥215 Da,3107
nesso_92f6c802f5dbb9f28a6f,317.43300000000016,0.23688445445767622,0.759,Emax_ratio,MW ≥215 Da,3107
nesso_04142bdec5df0bc585a1,332.35600000000017,0.23720630833601544,0.76,Emax_ratio,MW ≥215 Da,3107
nesso_1620d28270df3960ccd5,372.27800000000025,0.2375281622143547,0.76,Emax_ratio,MW ≥215 Da,3107
nesso_26ab01d76b6e91eae241,314.813,0.2378500160926939,0.761,Emax_ratio,MW ≥215 Da,3107
nesso_44dcd0a0ef39f165a103,348.4060000000001,0.23817186997103315,0.761,Emax_ratio,MW ≥215 Da,3107
nesso_4d9378cc4507cd56540c,403.5480000000002,0.2384937238493724,0.761,Emax_ratio,MW ≥215 Da,3107
nesso_da3afc89555c755fc7cc,281.36300000000006,0.23881557772771161,0.761,Emax_ratio,MW ≥215 Da,3107
nesso_3172868ddba7280945a1,376.35900000000004,0.23913743160605086,0.762,Emax_ratio,MW ≥215 Da,3107
nesso_d448fcc1682672da1615,352.438,0.23945928548439008,0.762,Emax_ratio,MW ≥215 Da,3107
nesso_042ad2513e1686c56e2e,318.41700000000003,0.23978113936272932,0.763,Emax_ratio,MW ≥215 Da,3107
nesso_176c42b13df62e26f9bf,345.7900000000001,0.24010299324106857,0.763,Emax_ratio,MW ≥215 Da,3107
nesso_3734a9795709be433646,329.4040000000001,0.2404248471194078,0.763,Emax_ratio,MW ≥215 Da,3107
nesso_af9d728440abc4186b78,433.3900000000001,0.24074670099774703,0.763,Emax_ratio,MW ≥215 Da,3107
nesso_5b5706a1beba032da4fe,314.42900000000003,0.24106855487608625,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_86b83ae9be30507613fa,326.46900000000016,0.2413904087544255,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_8b230fe60378028b5a23,300.3620000000001,0.2417122626327647,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_96cebc83d60f4402cef5,367.4490000000001,0.24203411651110396,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_a50e394375566169a8f6,373.51900000000035,0.2423559703894432,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_feb83c375cc0906304ad,301.39,0.24267782426778242,0.764,Emax_ratio,MW ≥215 Da,3107
nesso_8623ac9f89332586bcfa,394.25800000000015,0.24299967814612167,0.766,Emax_ratio,MW ≥215 Da,3107
nesso_9c6d257a35ade9649c8d,283.295,0.24332153202446088,0.766,Emax_ratio,MW ≥215 Da,3107
nesso_383a5c5fcce20e7f613c,364.49200000000013,0.24364338590280013,0.767,Emax_ratio,MW ≥215 Da,3107
nesso_91e27970dab43613a166,340.4230000000001,0.24396523978113938,0.767,Emax_ratio,MW ≥215 Da,3107
nesso_d49efbb39c8ccb870296,396.3900000000001,0.2442870936594786,0.767,Emax_ratio,MW ≥215 Da,3107
nesso_ebcfd4e589695ade7c18,318.398,0.24460894753781784,0.767,Emax_ratio,MW ≥215 Da,3107
nesso_06dcc01483ef97f90ad3,401.26300000000003,0.24493080141615706,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_23b1e0f8dae6d65c452c,441.5820000000002,0.2452526552944963,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_3a2687e1cc127193481a,382.5110000000002,0.24557450917283552,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_3fc1764c58ee6f73968d,316.386,0.24589636305117477,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_5db66838b8ce7e75dc0b,349.49600000000015,0.246218216929514,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_d62cc656efca16ba5f64,403.56700000000023,0.24654007080785323,0.768,Emax_ratio,MW ≥215 Da,3107
nesso_9d6764ae493d182f6258,330.3910000000001,0.24686192468619247,0.769,Emax_ratio,MW ≥215 Da,3107
nesso_cc07ccb071202dc801b1,373.40000000000026,0.2471837785645317,0.7695000000000001,Emax_ratio,MW ≥215 Da,3107
nesso_34f7a30c52972c45c7be,335.83500000000015,0.24750563244287094,0.77,Emax_ratio,MW ≥215 Da,3107
nesso_3a1e62942492482eb33f,352.86200000000025,0.24782748632121018,0.77,Emax_ratio,MW ≥215 Da,3107
nesso_fa1bbaeeb7733cfc90c6,424.4680000000002,0.2481493401995494,0.77,Emax_ratio,MW ≥215 Da,3107
nesso_45cc04d23229fd2aeb4c,311.38500000000005,0.24847119407788865,0.771,Emax_ratio,MW ≥215 Da,3107
nesso_60fc0348ba89010fa031,443.50000000000017,0.24879304795622786,0.772,Emax_ratio,MW ≥215 Da,3107
nesso_9823833e8a73b9bcca72,374.4440000000001,0.2491149018345671,0.772,Emax_ratio,MW ≥215 Da,3107
nesso_2703e00f224199ae2dd2,368.4240000000002,0.24943675571290633,0.773,Emax_ratio,MW ≥215 Da,3107
nesso_859688cd8c53395372da,347.35300000000007,0.24975860959124557,0.773,Emax_ratio,MW ≥215 Da,3107
nesso_07a7b46e444b19311d06,344.41100000000006,0.2500804634695848,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_13629ad8abf8f8b21e08,370.399,0.25040231734792406,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_13683545f9876d611009,359.52000000000015,0.2507241712262633,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_577dc37e8ce503e03047,423.52000000000027,0.2510460251046025,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_92e1a59770ec010ebe6e,391.44600000000014,0.2513678789829417,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_a4cb59dbff6124be9b9a,427.5920000000003,0.251689732861281,0.774,Emax_ratio,MW ≥215 Da,3107
nesso_43ef1367cc2a3dd1e420,394.43900000000014,0.2520115867396202,0.7745,Emax_ratio,MW ≥215 Da,3107
nesso_0924741146d402195a0e,341.411,0.2523334406179594,0.775,Emax_ratio,MW ≥215 Da,3107
nesso_309c36cda0ce99c8d73b,366.40800000000013,0.2526552944962987,0.775,Emax_ratio,MW ≥215 Da,3107
nesso_6affe2581ccfc06ef475,306.369,0.2529771483746379,0.775,Emax_ratio,MW ≥215 Da,3107
nesso_02bbf8b456100947256a,522.5780000000002,0.25329900225297713,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_9b6f9670504fb9b75a27,428.53200000000027,0.2536208561313164,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_aa312ee45009b125ba3d,421.4530000000002,0.2539427100096556,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_bdf1426e56a2e4ae7e92,365.437,0.25426456388799484,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_c756cc7dd64e60f8a8b5,392.37700000000007,0.25458641776633406,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_d73136cc4714e50aa262,299.37399999999997,0.25490827164467333,0.776,Emax_ratio,MW ≥215 Da,3107
nesso_376c5a97c1f2aaaed00a,298.43399999999997,0.25523012552301255,0.777,Emax_ratio,MW ≥215 Da,3107
nesso_5c4b7dfedc815ff9909e,359.49500000000006,0.25555197940135177,0.777,Emax_ratio,MW ≥215 Da,3107
nesso_6e057ad151f453d4a5d9,389.49900000000014,0.25587383327969104,0.778,Emax_ratio,MW ≥215 Da,3107
nesso_7e8fe341d347505f50d4,338.382,0.25619568715803026,0.778,Emax_ratio,MW ≥215 Da,3107
nesso_9d20cf996a74ff93bc35,411.4520000000002,0.2565175410363695,0.778,Emax_ratio,MW ≥215 Da,3107
nesso_1ca59cb118ecfec5d361,300.40199999999993,0.2568393949147087,0.779,Emax_ratio,MW ≥215 Da,3107
nesso_2014dee2f21f66bdc34f,331.36100000000005,0.25716124879304797,0.779,Emax_ratio,MW ≥215 Da,3107
nesso_9b6e433d944c4d4ece41,387.4800000000002,0.2574831026713872,0.779,Emax_ratio,MW ≥215 Da,3107
nesso_01c65989fac6e0cf4e57,358.41700000000003,0.2578049565497264,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_220a0a3ea4a4581d7314,418.4750000000002,0.2581268104280657,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_b3946934b5b7fdfe3767,381.321,0.2584486643064049,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_b4785aec35e0cd05257d,464.51900000000046,0.2587705181847441,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_d8d165fe96a151ba16f8,358.4630000000001,0.2590923720630834,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_df5afaa374fbc8c10293,342.3170000000001,0.2594142259414226,0.78,Emax_ratio,MW ≥215 Da,3107
nesso_441f776fb3bc8cc8a620,355.41300000000007,0.2597360798197618,0.781,Emax_ratio,MW ≥215 Da,3107
nesso_6bef553464adbf94f302,324.3800000000001,0.26005793369810104,0.781,Emax_ratio,MW ≥215 Da,3107
nesso_8d987998349cca8f40d8,385.5150000000002,0.2603797875764403,0.781,Emax_ratio,MW ≥215 Da,3107
nesso_e12bda5b80df7cf24114,345.3689999999999,0.26070164145477953,0.781,Emax_ratio,MW ≥215 Da,3107
nesso_020daf20250e1ed79249,399.36900000000014,0.26102349533311875,0.782,Emax_ratio,MW ≥215 Da,3107
nesso_696383b3cab1ec4edebb,389.88200000000006,0.261345349211458,0.782,Emax_ratio,MW ≥215 Da,3107
nesso_d280c52d45c5bc607f90,349.419,0.26166720308979724,0.782,Emax_ratio,MW ≥215 Da,3107
nesso_078f081254ee3667b352,317.4040000000001,0.26198905696813646,0.783,Emax_ratio,MW ≥215 Da,3107
nesso_3d72198b914d6091d36b,276.34000000000003,0.2623109108464757,0.783,Emax_ratio,MW ≥215 Da,3107
nesso_499a99bad2d6448963cf,367.47400000000005,0.26263276472481495,0.783,Emax_ratio,MW ≥215 Da,3107
nesso_9832aa06ded40962e5c3,366.43600000000004,0.26295461860315417,0.783,Emax_ratio,MW ≥215 Da,3107
