budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y,comparison,change,abs_change,error_improvement,closer_to_nearest_label
500,3,nesso_d130f083c4473c792aa4,NCc1cccnc1,1.92,4.402369499206543,2.782970905303955,1.4721622467041016,1.7006802721088436,0.2962962962962963,0.2962962962962963,nesso_ace866089cc68f593182,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91,head_only-minus-native,-1.619398593902588,1.619398593902588,1.619398593902588,True
500,0,nesso_cd89f9e43020b808ff4e,CN1C(=O)OC(C)(C)C1=O,2.69,4.098922729492188,2.537639617919922,2.2774658203125,1.9305019305019304,0.14492753623188406,0.14492753623188406,nesso_c297a799914ffd495c45,CC1(C)CC(NC(=O)CCn2cnc3ccccc3c2=O)c2ccc(F)cc2O1,5.09,head_only-minus-native,-1.5612831115722665,1.5612831115722665,1.2565623474121104,False
500,2,nesso_65d133cceb198c12dbc7,CC(C)CCN,1.82,4.496362209320068,3.018141746520996,2.6527650356292725,1.7921146953405016,0.25,0.25,nesso_90e259637118d32908db,NCCO,2.86,head_only-minus-native,-1.4782204627990723,1.4782204627990723,1.478220462799072,True
500,2,nesso_4f8524d2587b424c6c2a,NCC1CCCO1,1.92,4.577554225921631,3.1247782707214355,2.872720956802368,1.6778523489932886,0.21666666666666667,0.21666666666666667,nesso_90bfa89b129073379bab,Cc1ccc(C(=O)Nc2ncnc3c2c(C)c(C)n3CC2CCCO2)s1,4.6,head_only-minus-native,-1.4527759552001953,1.4527759552001953,1.4527759552001953,False
500,3,nesso_4fcbf441c2b6849abd63,C1CCCNCC1,2.49,4.081295967102051,2.701231002807617,2.154629707336426,1.7152658662092626,0.29411764705882354,0.29411764705882354,nesso_e7ae4ab52fcb757f67ca,CN1CCNCC1,1.8,head_only-minus-native,-1.3800649642944336,1.3800649642944336,1.3800649642944336,True
500,3,nesso_9d3a826f5a3ea4ae72d9,O=C(O)c1c(F)cccc1Cl,2.57,4.38057804107666,3.0366129875183105,1.8395028114318848,1.7006802721088436,0.2702702702702703,0.2711864406779661,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_only-minus-native,-1.3439650535583496,1.3439650535583496,1.3439650535583496,True
500,2,nesso_0905ecca22046a39df2a,NCc1ccncc1,2.85,4.396668910980225,3.066291332244873,2.3029017448425293,2.8818443804034586,0.2647058823529412,0.2647058823529412,nesso_4b1fa6d212ba6ffa9bea,Nc1cc(-c2ccncc2)c[nH]c1=O,1.81,head_only-minus-native,-1.3303775787353516,1.3303775787353516,1.3303775787353516,True
500,2,nesso_12c66749309dde30620e,O=C(O)c1c(F)cccc1F,1.82,4.564749240875244,3.2796413898468018,2.7685675621032715,1.7301038062283738,0.2962962962962963,0.2962962962962963,nesso_f654a08e571d6def4d88,O=C(O)C(c1ccccc1)c1ccccc1,3.36,head_only-minus-native,-1.2851078510284424,1.2851078510284424,1.2851078510284422,True
500,1,nesso_4f5d960ee79593ed1c2e,NC1CCCCCC1,2.69,4.652284145355225,1.0930500030517578,1.005685806274414,2.857142857142857,0.20833333333333334,0.20833333333333334,nesso_4f8524d2587b424c6c2a,NCC1CCCO1,1.92,head_plus_lora-minus-native,-3.6465983390808105,3.6465983390808105,0.2779699516296388,True
500,3,nesso_56ced9f6b257bd2a4a19,CC[C@H](N)c1ccccc1,2.13,4.565845489501953,2.816078186035156,0.9692697525024414,1.557632398753894,0.2653061224489796,0.2653061224489796,nesso_b469c89460068b2e680a,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,5.95,head_plus_lora-minus-native,-3.5965757369995117,3.5965757369995117,1.2751152420043947,False
500,3,nesso_97fd17ddc3adcd3d769a,CC(C)CC(=O)O,2.9,4.333708763122559,2.6712961196899414,0.991774082183838,3.095975232198142,0.2631578947368421,0.2631578947368421,nesso_1dcc5011c8f83758c411,O=C(O)C(Cl)Cl,1.92,head_plus_lora-minus-native,-3.3419346809387207,3.3419346809387207,-0.47451715469360334,True
500,3,nesso_a4cf7afcb82693f38cab,FC(F)OC(F)(F)C(F)Cl,1.95,4.650294303894043,2.600883722305298,1.6563935279846191,1.6155088852988693,0.13043478260869565,0.13043478260869565,nesso_1dcc5011c8f83758c411,O=C(O)C(Cl)Cl,1.92,head_plus_lora-minus-native,-2.993900775909424,2.993900775909424,2.4066878318786618,True
500,3,nesso_d130f083c4473c792aa4,NCc1cccnc1,1.92,4.402369499206543,2.782970905303955,1.4721622467041016,1.7006802721088436,0.2962962962962963,0.2962962962962963,nesso_ace866089cc68f593182,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91,head_plus_lora-minus-native,-2.9302072525024414,2.9302072525024414,2.0345317459106447,True
500,2,nesso_da1dbab5862cdb414db5,C#CCN(C)Cc1ccccc1,2.59,4.554770469665527,2.1016645431518555,1.732187271118164,1.6207455429497568,0.25,0.28888888888888886,nesso_4c3b0dea5895e713e388,C#CCC(Cc1ccccc1)Nc1ccc2nccnc2n1,4.87,head_plus_lora-minus-native,-2.8225831985473633,2.8225831985473633,1.1069577407836917,False
500,1,nesso_99543dc096e020200214,CCN(CC)CC(=O)O,1.99,4.426504135131836,1.405414581298828,1.6872339248657229,1.589825119236884,0.23809523809523808,0.24444444444444444,nesso_83afc2460b79aca760da,CC(C)C(=O)O,1.85,head_plus_lora-minus-native,-2.7392702102661133,2.7392702102661133,2.1337380599975586,True
500,2,nesso_ddbe7e870f20f6b490ce,C#CC(C)(C)N,2.01,4.376885414123535,2.2777528762817383,1.6756372451782229,1.572327044025157,0.15789473684210525,0.15789473684210525,nesso_9e5044137cac7af95806,CC(C)(O)C(=O)O,1.95,head_plus_lora-minus-native,-2.7012481689453125,2.7012481689453125,2.0325226593017582,True
500,2,nesso_d56743fcc2227244cd4a,NCc1ccc(Cl)cc1,2.67,4.4404296875,2.2507259845733643,1.7565560340881348,2.610966057441253,0.225,0.225,nesso_f75e213e6652d38c8324,O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,5.37,head_plus_lora-minus-native,-2.6838736534118652,2.6838736534118652,0.8569857215881349,False
500,3,nesso_9d3a826f5a3ea4ae72d9,O=C(O)c1c(F)cccc1Cl,2.57,4.38057804107666,3.0366129875183105,1.8395028114318848,1.7006802721088436,0.2702702702702703,0.2711864406779661,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-native,-2.5410752296447754,2.5410752296447754,1.0800808525085452,True
500,3,nesso_98d9a560ce60e175a49c,NCCCn1ccnc1,2.82,4.2354350090026855,3.039161443710327,1.70902681350708,3.3444816053511706,0.34,0.34,nesso_51ae0799eb34b2e66aef,CCc1cc(NCCCn2ccnc2)n2nccc2n1,1.61,head_plus_lora-minus-native,-2.5264081954956055,2.5264081954956055,0.30446182250976594,True
500,2,nesso_6a513ad86737c84947e6,NCc1ccccc1Cl,2.64,4.440840721130371,2.309464454650879,2.000037670135498,1.9047619047619049,0.24324324324324326,0.24324324324324326,nesso_6acefeb9b376ab61f452,N=C(N)NN=Cc1c(Cl)cccc1Cl,4.41,head_plus_lora-minus-native,-2.440803050994873,2.440803050994873,1.160878391265869,False
500,0,nesso_cec5078599fe0f065a74,Nc1ccncc1,3.68,3.730055809020996,1.3770432472229004,1.4771347045898438,4.739336492890995,0.28,0.28,nesso_938bd120c2d5a85c7d52,Cc1ccnc(N)c1,2.9,head_plus_lora-minus-native,-2.2529211044311523,2.2529211044311523,-2.1528094863891605,False
500,3,nesso_f244818747080c0ec0dd,CC(=O)Oc1ccccc1C(=O)O,2.61,4.199895858764648,2.9163997173309326,2.061851501464844,1.851851851851852,0.2972972972972973,0.2972972972972973,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-native,-2.1380443572998042,2.1380443572998042,1.0417473602294929,True
500,2,nesso_0905ecca22046a39df2a,NCc1ccncc1,2.85,4.396668910980225,3.066291332244873,2.3029017448425293,2.8818443804034586,0.2647058823529412,0.2647058823529412,nesso_4b1fa6d212ba6ffa9bea,Nc1cc(-c2ccncc2)c[nH]c1=O,1.81,head_plus_lora-minus-native,-2.0937671661376953,2.0937671661376953,0.9995706558227537,True
500,3,nesso_5d399d03ae621a79c307,Cc1cc(C(=O)N[C@@H]2CCN(Cc3nc(C(C)C)no3)C[C@H]2O)no1,3.09,5.08722448348999,4.171499252319336,3.088637351989746,2.923976608187134,0.29411764705882354,0.29411764705882354,nesso_a643b7d1bae4f75afd14,Cc1nc(CN2CC[C@@H](Nc3ncccc3C#N)[C@H](O)C2)cs1,3.77,head_plus_lora-minus-native,-1.9985871315002441,1.9985871315002441,1.9958618354797366,True
500,3,nesso_b1bd48941e17e589ac5a,Cc1ccccc1C(=O)O,2.61,4.177414894104004,2.982605218887329,2.19795036315918,1.9267822736030829,0.30303030303030304,0.30303030303030304,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-native,-1.9794645309448238,1.9794645309448238,1.1553652572631843,True
500,4,nesso_dd61f927f3b12f6c73d7,NCc1ccccn1,2.02,4.239740371704102,3.007936716079712,2.2793736457824707,1.6051364365971108,0.34615384615384615,0.34615384615384615,nesso_0905ecca22046a39df2a,NCc1ccncc1,2.85,head_plus_lora-minus-native,-1.9603667259216309,1.9603667259216309,1.9603667259216309,True
500,3,nesso_4fcbf441c2b6849abd63,C1CCCNCC1,2.49,4.081295967102051,2.701231002807617,2.154629707336426,1.7152658662092626,0.29411764705882354,0.29411764705882354,nesso_e7ae4ab52fcb757f67ca,CN1CCNCC1,1.8,head_plus_lora-minus-native,-1.926666259765625,1.926666259765625,1.2559256744384761,True
500,3,nesso_ecaa302dab43ab5ffd3f,O=C(O)c1cc(Br)c(Br)s1,3.03,5.090100765228272,3.983450174331665,3.200319290161133,4.098360655737705,0.3055555555555556,0.3055555555555556,nesso_5992971ee3720b74b24f,COc1ccc(C(=O)O)cc1Br,3.02,head_plus_lora-minus-native,-1.8897814750671396,1.8897814750671396,1.8897814750671396,True
500,3,nesso_56ced9f6b257bd2a4a19,CC[C@H](N)c1ccccc1,2.13,4.565845489501953,2.816078186035156,0.9692697525024414,1.557632398753894,0.2653061224489796,0.2653061224489796,nesso_b469c89460068b2e680a,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,5.95,head_plus_lora-minus-head_only,-1.8468084335327144,1.8468084335327144,-0.4746520614624026,False
500,3,nesso_97fd17ddc3adcd3d769a,CC(C)CC(=O)O,2.9,4.333708763122559,2.6712961196899414,0.991774082183838,3.095975232198142,0.2631578947368421,0.2631578947368421,nesso_1dcc5011c8f83758c411,O=C(O)C(Cl)Cl,1.92,head_plus_lora-minus-head_only,-1.6795220375061035,1.6795220375061035,-1.6795220375061035,False
500,3,nesso_98d9a560ce60e175a49c,NCCCn1ccnc1,2.82,4.2354350090026855,3.039161443710327,1.70902681350708,3.3444816053511706,0.34,0.34,nesso_51ae0799eb34b2e66aef,CCc1cc(NCCCn2ccnc2)n2nccc2n1,1.61,head_plus_lora-minus-head_only,-1.330134630203247,1.330134630203247,-0.8918117427825925,True
500,3,nesso_d130f083c4473c792aa4,NCc1cccnc1,1.92,4.402369499206543,2.782970905303955,1.4721622467041016,1.7006802721088436,0.2962962962962963,0.2962962962962963,nesso_ace866089cc68f593182,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91,head_plus_lora-minus-head_only,-1.3108086585998535,1.3108086585998535,0.4151331520080568,True
500,3,nesso_9d3a826f5a3ea4ae72d9,O=C(O)c1c(F)cccc1Cl,2.57,4.38057804107666,3.0366129875183105,1.8395028114318848,1.7006802721088436,0.2702702702702703,0.2711864406779661,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-head_only,-1.1971101760864258,1.1971101760864258,-0.26388420104980437,False
500,3,nesso_37b8fb565db2ade1239c,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.94,4.881567001342773,4.162982940673828,2.9967994689941406,5.319148936170213,0.1650485436893204,0.1650485436893204,nesso_53ce46e399eb4faf3b02,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,4.26,head_plus_lora-minus-head_only,-1.1661834716796875,1.1661834716796875,-0.7202175903320311,False
500,3,nesso_5d399d03ae621a79c307,Cc1cc(C(=O)N[C@@H]2CCN(Cc3nc(C(C)C)no3)C[C@H]2O)no1,3.09,5.08722448348999,4.171499252319336,3.088637351989746,2.923976608187134,0.29411764705882354,0.29411764705882354,nesso_a643b7d1bae4f75afd14,Cc1nc(CN2CC[C@@H](Nc3ncccc3C#N)[C@H](O)C2)cs1,3.77,head_plus_lora-minus-head_only,-1.0828619003295898,1.0828619003295898,1.0801366043090823,False
500,3,nesso_a4cf7afcb82693f38cab,FC(F)OC(F)(F)C(F)Cl,1.95,4.650294303894043,2.600883722305298,1.6563935279846191,1.6155088852988693,0.13043478260869565,0.13043478260869565,nesso_1dcc5011c8f83758c411,O=C(O)C(Cl)Cl,1.92,head_plus_lora-minus-head_only,-0.9444901943206787,0.9444901943206787,0.3572772502899171,True
500,3,nesso_ecc52a281d3209621caf,NCCCNCCSP(=O)(O)O,2.97,4.572380065917969,3.66829514503479,2.749541759490967,3.92156862745098,0.11940298507462686,0.17857142857142858,nesso_2014dee2f21f66bdc34f,Cn1nnnc1SCCNC(=O)c1nc(=O)[nH]c2ccccc12,2.57,head_plus_lora-minus-head_only,-0.9187533855438232,0.9187533855438232,0.47783690452575645,True
500,3,nesso_b665186cfd651ac559b1,CNC(C)Cc1ccccc1OC,2.09,4.457000732421875,3.618873119354248,2.707351922988892,1.718213058419244,0.2982456140350877,0.2982456140350877,nesso_60e65f95ccca609d40bc,COc1ccccc1CC(C)(C)NS(=O)(=O)c1cnc(N)c(C)c1,5.54,head_plus_lora-minus-head_only,-0.911521196365356,0.911521196365356,0.911521196365356,False
500,3,nesso_f244818747080c0ec0dd,CC(=O)Oc1ccccc1C(=O)O,2.61,4.199895858764648,2.9163997173309326,2.061851501464844,1.851851851851852,0.2972972972972973,0.2972972972972973,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-head_only,-0.8545482158660884,0.8545482158660884,-0.24174878120422294,True
500,3,nesso_b1bd48941e17e589ac5a,Cc1ccccc1C(=O)O,2.61,4.177414894104004,2.982605218887329,2.19795036315918,1.9267822736030829,0.30303030303030304,0.30303030303030304,nesso_a12b09c4ab1f58258ba6,COc1cccc(C(=O)O)c1,2.48,head_plus_lora-minus-head_only,-0.784654855728149,0.784654855728149,-0.03944441795349052,True
500,3,nesso_ecaa302dab43ab5ffd3f,O=C(O)c1cc(Br)c(Br)s1,3.03,5.090100765228272,3.983450174331665,3.200319290161133,4.098360655737705,0.3055555555555556,0.3055555555555556,nesso_5992971ee3720b74b24f,COc1ccc(C(=O)O)cc1Br,3.02,head_plus_lora-minus-head_only,-0.7831308841705322,0.7831308841705322,0.7831308841705322,True
500,2,nesso_a049e353ab423a47b11d,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,2.03,5.281919002532959,4.610054016113281,3.834365367889404,1.6949152542372885,0.20202020202020202,0.23404255319148937,nesso_921e6c3d8a77e5d6b301,COc1ccccc1CC1CCCN1C(=O)Cc1cnn2ccccc12,5.3,head_plus_lora-minus-head_only,-0.7756886482238774,0.7756886482238774,0.7756886482238774,False
500,3,nesso_421111a6a5ab096dab21,O=C(c1ccco1)N1CCNCC1,2.16,4.610457420349121,3.7755634784698486,3.0115973949432373,1.6420361247947457,0.3333333333333333,0.3333333333333333,nesso_1b9c6ecebd642181dc94,CCOC(=O)N1CCNCC1,2.85,head_plus_lora-minus-head_only,-0.7639660835266113,0.7639660835266113,0.7639660835266113,True
500,2,nesso_0905ecca22046a39df2a,NCc1ccncc1,2.85,4.396668910980225,3.066291332244873,2.3029017448425293,2.8818443804034586,0.2647058823529412,0.2647058823529412,nesso_4b1fa6d212ba6ffa9bea,Nc1cc(-c2ccncc2)c[nH]c1=O,1.81,head_plus_lora-minus-head_only,-0.7633895874023438,0.7633895874023438,-0.33080692291259783,True
500,2,nesso_1dff9e13b7bf5c50543e,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,5.74,5.208242893218994,4.558205604553223,3.811676025390625,10.0,0.24719101123595505,0.24719101123595505,nesso_0e5ccae9bfd8ad2490dd,COc1ccc(NC(=O)N[C@H]2COC[C@@H]2OC)cc1OC,3.14,head_plus_lora-minus-head_only,-0.7465295791625977,0.7465295791625977,-0.7465295791625977,True
500,4,nesso_dd61f927f3b12f6c73d7,NCc1ccccn1,2.02,4.239740371704102,3.007936716079712,2.2793736457824707,1.6051364365971108,0.34615384615384615,0.34615384615384615,nesso_0905ecca22046a39df2a,NCc1ccncc1,2.85,head_plus_lora-minus-head_only,-0.7285630702972412,0.7285630702972412,0.7285630702972412,False
500,3,nesso_be40b9b060dd5955b8db,O=C(O)c1ccco1,1.92,4.353131294250488,3.205330848693848,2.497450828552246,1.6501650165016502,0.2727272727272727,0.2857142857142857,nesso_06d787f0d8640670fe57,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71,head_plus_lora-minus-head_only,-0.707880020141602,0.707880020141602,0.707880020141602,False
500,3,nesso_64abcf9eafaed5ab9eac,O=C(O)c1cccnc1Cl,2.11,4.191502094268799,3.076930046081543,2.3766188621521,1.5649452269170578,0.30303030303030304,0.30303030303030304,nesso_4f01d9a62c80fae691f2,O=C(O)c1cnccn1,2.64,head_plus_lora-minus-head_only,-0.7003111839294429,0.7003111839294429,0.7003111839294429,True
