budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y,MW,heavy_atoms,prepared_charge,assay_SE,prepared_smiles,charged,small,low_potency,method,fitted,native_distance,fitted_distance,difference_distance_from_truth,absolute_movement
100,3,nesso_450883681fbc8c123172,O=C(Nc1cc(C(=O)N2Cc3cccc(O)c3C2)ccn1)C1CC1,4.77,4.8875579833984375,4.652264595031738,4.577470779418945,3.8167938931297702,0.29577464788732394,0.29577464788732394,nesso_8dcce75d13f769b7296b,COc1ccc(C(NC(=O)N2Cc3ccccc3C2)C2CC2)cn1,5.16,323.3520000000001,24,0,0.262,O=C(Nc1cc(C(=O)N2Cc3cccc(O)c3C2)ccn1)C1CC1,False,False,False,head_only,4.652264595031738,0.11755798339843793,0.11773540496826129,0.0001774215698233661,0.23529338836669922
100,3,nesso_4577e654d77d3c7b62ef,CN(C)S(=O)(=O)c1ccccc1CNC(=O)N1CC(C)(C)C1c1ccccc1,5.89,5.322882175445557,5.352128982543945,5.471484184265137,10.0,0.2625,0.2625,nesso_bd91b25b797b69670e84,CC(C)N(C)S(=O)(=O)c1cccc(C(=O)NCC2(c3ccccn3)CCC2)c1,5.67,401.53200000000015,28,0,0.0434609019694713,CN(C)S(=O)(=O)c1ccccc1CNC(=O)N1CC(C)(C)C1c1ccccc1,False,False,False,head_only,5.352128982543945,0.567117824554443,0.5378710174560544,-0.029246807098388672,0.029246807098388672
100,3,nesso_46645980dc258a9f37aa,C=CC(=O)N1CC=C(c2c(OC)cc(OC)cc2OC)CC1,3.9,4.669228553771973,4.450178146362305,4.284529209136963,7.518796992481203,0.2753623188405797,0.2753623188405797,nesso_d04fa3dbc5d1730f0a53,CCc1cnc(NC(=O)N2CCc3cc(OC)c(OC)cc3C2)s1,5.63,303.3580000000001,22,0,0.133,C=CC(=O)N1CC=C(c2c(OC)cc(OC)cc2OC)CC1,False,False,True,head_only,4.450178146362305,0.7692285537719727,0.5501781463623048,-0.21905040740966797,0.21905040740966797
100,3,nesso_46b6c4e98c15e1aedf31,O=C(NCc1cc(C2CC2)on1)c1c[nH]c2ncnn2c1=O,2.7,4.745800495147705,4.351620197296143,4.222263336181641,2.941176470588235,0.21951219512195122,0.24358974358974358,nesso_1594d1007e9648c7a177,O=C(NCc1ccoc1)N1CCC(c2c[nH]c3ccccc23)CC1,4.31,300.278,22,0,0.34,O=C(NCc1cc(C2CC2)on1)c1c[nH]c2ncnn2c1=O,False,False,True,head_only,4.351620197296143,2.045800495147705,1.6516201972961424,-0.3941802978515625,0.3941802978515625
100,3,nesso_46e8d4742d94f8c588d3,CN(Cc1ccc2nonc2c1)C(=O)N[C@H]1C[C@H]2C(=O)N(C)CC(=O)N2C1,2.79,5.063925266265869,5.04239559173584,5.023357391357422,3.236245954692557,0.22727272727272727,0.22727272727272727,nesso_33651a1340df8baffb26,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1,4.78,372.38500000000016,27,0,0.309,CN(Cc1ccc2nonc2c1)C(=O)N[C@H]1C[C@H]2C(=O)N(C)CC(=O)N2C1,False,False,True,head_only,5.04239559173584,2.273925266265869,2.25239559173584,-0.021529674530029297,0.021529674530029297
100,3,nesso_470a606991a12780a957,O=C(COc1ccccc1-n1ccnc1)Nc1ccc(Cl)cc1,4.96,4.712974548339844,4.379638671875,4.324952125549316,5.154639175257731,0.28169014084507044,0.28169014084507044,nesso_3c7202507bf1b0f6941f,O=C(Nc1ccc(Cn2cccn2)cc1)c1cc(-c2ccncc2)on1,1.86,327.7710000000001,23,0,0.194,O=C(COc1ccccc1-n1ccnc1)Nc1ccc(Cl)cc1,False,False,False,head_only,4.379638671875,0.24702545166015621,0.580361328125,0.33333587646484375,0.33333587646484375
100,3,nesso_47390870551d0bf81a1a,COc1ccc2c(c1)CCCC2Cn1c(=O)[nH]c2cccnc2c1=O,5.11,5.199538707733154,5.127597808837891,5.183586120605469,4.672897196261682,0.2692307692307692,0.2692307692307692,nesso_af0311b9a5cd09c8372f,COc1cc(OC)nc(C(=O)N2CCCCc3cccnc32)n1,5.44,337.379,25,0,0.214,COc1ccc2c(c1)CCCC2Cn1c(=O)[nH]c2cccnc2c1=O,False,False,False,head_only,5.127597808837891,0.08953870773315398,0.017597808837890305,-0.07194089889526367,0.07194089889526367
100,3,nesso_473e2e67d61eeb4298de,CC(C)c1nc(CN(CC2(F)CCOCC2)c2nc(C3CC3)ns2)cs1,5.33,5.796202659606934,5.855444431304932,6.167090892791748,10.0,0.1566265060240964,0.1566265060240964,nesso_3a8d88ab00bc9a7d080c,CC(NS(=O)(=O)c1cnn(C)c1)c1nc(C(C)(C)C)cs1,4.98,396.5570000000001,26,0,0.0832,CC(C)c1nc(CN(CC2(F)CCOCC2)c2nc(C3CC3)ns2)cs1,False,False,False,head_only,5.855444431304932,0.4662026596069335,0.5254444313049316,0.05924177169799805,0.05924177169799805
100,3,nesso_476a8101c68dd05d9ca8,Cc1ccc(S(=O)(=O)NCc2noc(C(N)=O)n2)c(C)c1,3.8,4.787777900695801,4.41630744934082,4.238247394561768,6.369426751592357,0.22077922077922077,0.22077922077922077,nesso_bf8bf635a0f6064b80ca,CC(=O)N1c2ccccc2C[C@H]1c1nc(Cc2cc(C)on2)no1,5.15,310.33500000000004,21,0,0.157,Cc1ccc(S(=O)(=O)NCc2noc(C(N)=O)n2)c(C)c1,False,False,True,head_only,4.41630744934082,0.987777900695801,0.6163074493408205,-0.37147045135498047,0.37147045135498047
100,3,nesso_47b89468b02f2f3884a0,Cc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc2c(c1)NC(=O)CC(=O)N2,5.04,5.124636650085449,4.903878688812256,4.849475383758545,7.751937984496124,0.2597402597402597,0.29850746268656714,nesso_25e7ca221067f2be1027,COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)[nH]n2)cc1,4.54,385.44500000000016,27,0,0.129,Cc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc2c(c1)NC(=O)CC(=O)N2,False,False,False,head_only,4.903878688812256,0.08463665008544918,0.13612131118774418,0.05148466110229499,0.22075796127319336
100,3,nesso_48d58aeecf5678aea648,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccc2O)CC1,4.6,4.858888626098633,4.545685768127441,4.407554626464844,6.944444444444445,0.2571428571428571,0.2571428571428571,nesso_fa15afed29ad631f14bb,CC(C)c1ccc(OCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,3.0,333.3910000000001,25,0,0.144,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccc2O)CC1,False,False,False,head_only,4.545685768127441,0.25888862609863317,0.05431423187255824,-0.20457439422607493,0.3132028579711914
100,3,nesso_48f70d81063db7d35b22,COc1ccccc1C(C)(C)n1cc(COC2CCCCO2)nn1,5.44,5.161855697631836,4.9783782958984375,5.163954734802246,10.0,0.20987654320987653,0.2125,nesso_5262ce4f6da63cf85b85,CC(C)(C(=O)N1CCC(COc2ccccc2)C1)c1cccnc1,5.04,331.4160000000001,24,0,0.0775,COc1ccccc1C(C)(C)n1cc(COC2CCCCO2)nn1,False,False,False,head_only,4.9783782958984375,0.27814430236816445,0.4616217041015629,0.18347740173339844,0.18347740173339844
100,3,nesso_49189c2842a015c86ce3,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,4.69,5.376698017120361,5.069870948791504,5.035930633544922,10.0,0.2463768115942029,0.2463768115942029,nesso_64408a0e71830d319a5c,COc1cccc(OC)c1C(=O)NC(C)c1cnn(C(C)C)c1,4.91,392.4990000000001,29,1,0.0669,COc1ccccc1N1CC[NH+](CC(O)COc2cccc3ccccc23)CC1,True,False,False,head_only,5.069870948791504,0.6866980171203609,0.3798709487915035,-0.3068270683288574,0.3068270683288574
100,3,nesso_49e9e9d12570671dcc49,CCCN(Cc1ccccc1OC)Cc1ccccc1C(=O)O,4.16,5.035256862640381,4.66921329498291,4.526889801025391,10.0,0.23943661971830985,0.23943661971830985,nesso_33651a1340df8baffb26,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1,4.78,313.39700000000005,23,-1,0.0908,CCCN(Cc1ccccc1OC)Cc1ccccc1C(=O)[O-],True,False,False,head_only,4.66921329498291,0.8752568626403807,0.50921329498291,-0.3660435676574707,0.3660435676574707
100,3,nesso_49f02f2fbe96fd6a1e3f,O=S(=O)(Nc1cnc2c(F)cccc2c1)c1ccnn1C1CCC1,5.14,5.188385486602783,4.962300777435303,4.981269836425781,10.0,0.30434782608695654,0.30434782608695654,nesso_9d5535a767582f224784,O=S(=O)(Nc1cnc(C2CC2)nc1)c1cccc2c1COC2,4.23,346.3870000000001,24,0,0.0452,O=S(=O)(Nc1cnc2c(F)cccc2c1)c1ccnn1C1CCC1,False,False,False,head_only,4.962300777435303,0.04838548660278352,0.17769922256469695,0.12931373596191342,0.22608470916748047
100,3,nesso_49f4a8aa133d6680462c,Cc1nc(C(=O)NC2CC(F)(F)C2)nn1-c1ccccc1C(C)C,5.88,5.275129795074463,5.2375593185424805,5.46350622177124,10.0,0.2597402597402597,0.2597402597402597,nesso_58942ae2300e3edadf47,CC(NC(=O)CNc1ccn(-c2ccccc2C(F)(F)F)n1)C1CC1,5.22,334.37000000000006,24,0,0.0912,Cc1nc(C(=O)NC2CC(F)(F)C2)nn1-c1ccccc1C(C)C,False,False,False,head_only,5.2375593185424805,0.604870204925537,0.6424406814575194,0.03757047653198242,0.03757047653198242
100,3,nesso_4b1ab8fbb3da9402fac5,COc1cccc(CC2CCN(C(=O)Nc3ccnc(C)n3)CC2)c1,3.42,5.084788799285889,4.97348690032959,4.917080402374268,3.53356890459364,0.3333333333333333,0.3333333333333333,nesso_33651a1340df8baffb26,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1,4.78,340.42700000000013,25,0,0.283,COc1cccc(CC2CCN(C(=O)Nc3ccnc(C)n3)CC2)c1,False,False,True,head_only,4.97348690032959,1.6647887992858887,1.55348690032959,-0.11130189895629883,0.11130189895629883
100,3,nesso_4c53039b79f12a32cfb5,CNS(=O)(=O)c1csc(C(=O)Nc2ccc(Oc3ccccc3Cl)cc2)c1,1.72,4.999152660369873,4.830301284790039,4.77586030960083,1.8726591760299625,0.25,0.25,nesso_e17101ab52b477a8b3fa,O=C(Nc1ccc(O)cc1)c1ccccc1O,2.54,422.9150000000001,27,0,0.534,CNS(=O)(=O)c1csc(C(=O)Nc2ccc(Oc3ccccc3Cl)cc2)c1,False,False,True,head_only,4.830301284790039,3.2791526603698733,3.1103012847900393,-0.16885137557983398,0.16885137557983398
100,3,nesso_4c87a84cb9925e83a1bb,CC(C)(C)c1cc(CNC(=O)C2CCC(=O)NC(=O)N2)[nH]n1,3.09,4.615139961242676,4.103821754455566,3.975430488586426,4.065040650406504,0.19230769230769232,0.2,nesso_30cbf53518ffcad89d92,CC(C)C1(C(=O)[O-])CC1C(=O)NC(C)(C)Cc1ccc(C#N)cc1,4.41,307.3539999999999,22,0,0.246,CC(C)(C)c1cc(CNC(=O)C2CCC(=O)NC(=O)N2)[nH]n1,False,False,True,head_only,4.103821754455566,1.525139961242676,1.0138217544555665,-0.5113182067871094,0.5113182067871094
100,3,nesso_4cc2249024ba721b2572,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,5.19,4.927475929260254,4.705538749694824,4.886537551879883,10.0,0.27848101265822783,0.27848101265822783,nesso_5262ce4f6da63cf85b85,CC(C)(C(=O)N1CCC(COc2ccccc2)C1)c1cccnc1,5.04,365.4770000000002,27,0,0.0538,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,False,False,False,head_only,4.705538749694824,0.2625240707397465,0.48446125030517617,0.2219371795654297,0.2219371795654297
100,3,nesso_4d11f4d42e00ffec57bd,Cc1ccc(NS(=O)(=O)c2ccc(C)c(NS(=O)(=O)CCOC(C)C)c2)c(C)c1,5.69,5.37625789642334,5.131548404693604,5.122896194458008,10.0,0.23684210526315788,0.23684210526315788,nesso_00dce94c2ecb99cae04c,CCCC(C)c1cc(NS(=O)(=O)c2ccc(C#N)c(Br)c2)[nH]n1,4.73,440.5870000000003,29,0,0.0498,Cc1ccc(NS(=O)(=O)c2ccc(C)c(NS(=O)(=O)CCOC(C)C)c2)c(C)c1,False,False,False,head_only,5.131548404693604,0.31374210357666055,0.558451595306396,0.24470949172973544,0.24470949172973544
100,3,nesso_4d15f131415717fed371,Cc1ccc(-n2ccc(Cn3cc(C4CC4)nn3)n2)cc1,4.04,5.051026344299316,4.796555995941162,4.702582359313965,6.928341798497176,0.18181818181818182,0.20833333333333334,nesso_58942ae2300e3edadf47,CC(NC(=O)CNc1ccn(-c2ccccc2C(F)(F)F)n1)C1CC1,5.22,279.347,21,0,0.1443346805171924,Cc1ccc(-n2ccc(Cn3cc(C4CC4)nn3)n2)cc1,False,False,False,head_only,4.796555995941162,1.0110263442993164,0.7565559959411621,-0.2544703483581543,0.2544703483581543
100,3,nesso_4ddf7fa27aaad128626a,CN1CCN(C(=O)C(Cc2ccccc2)NC(N)=O)Cc2ccccc21,4.41,4.620732307434082,4.296547889709473,4.388092041015625,3.861003861003861,0.2898550724637681,0.2898550724637681,nesso_9768f2b6fb0e51c9f8c8,CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.69,352.43800000000016,26,0,0.259,CN1CCN(C(=O)C(Cc2ccccc2)NC(N)=O)Cc2ccccc21,False,False,False,head_only,4.296547889709473,0.2107323074340819,0.11345211029052749,-0.0972801971435544,0.3241844177246094
100,3,nesso_4e5734aa276a8835d44e,Cc1ccc(-c2nc(-c3cccnn3)n(CC(F)F)n2)cc1Br,4.37,5.422883033752441,5.313364028930664,5.421005725860596,6.5359477124183005,0.23076923076923078,0.23076923076923078,nesso_0d387037591ae00e8c02,Cc1ccc(-c2nc3ccccc3s2)cc1N,3.9,380.196,23,0,0.153,Cc1ccc(-c2nc(-c3cccnn3)n(CC(F)F)n2)cc1Br,False,False,False,head_only,5.313364028930664,1.0528830337524413,0.943364028930664,-0.10951900482177734,0.10951900482177734
100,3,nesso_4e71bdf0902f0f1a202e,C=CC(=O)NCCNC(=O)[C@@H]1CCCN1C1=NS(=O)(=O)c2ccccc21,2.73,4.967053413391113,4.640004634857178,4.530342102050781,3.546099290780142,0.2716049382716049,0.2716049382716049,nesso_ef2c2c2da1961982e840,CN(C)C(=O)[C@@H]1CCCN1c1nc(-c2ccccc2C(F)(F)F)cs1,5.555,376.4380000000001,26,0,0.282,C=CC(=O)NCCNC(=O)[C@@H]1CCCN1C1=NS(=O)(=O)c2ccccc21,False,False,True,head_only,4.640004634857178,2.2370534133911133,1.9100046348571778,-0.32704877853393555,0.32704877853393555
100,3,nesso_4e7e5d0a706f7efc04b5,O=C(Nc1cccc(-c2cn(Cc3ccccc3)nn2)c1)N1CCc2ccc(F)cc2C1,5.46,5.047441005706787,5.04109001159668,5.168079376220703,10.0,0.29069767441860467,0.29069767441860467,nesso_33651a1340df8baffb26,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1,4.78,427.48300000000023,32,0,0.0985,O=C(Nc1cccc(-c2cn(Cc3ccccc3)nn2)c1)N1CCc2ccc(F)cc2C1,False,False,False,head_only,5.04109001159668,0.41255899429321286,0.4189099884033203,0.006350994110107422,0.006350994110107422
100,3,nesso_4e824a20b9892a97efda,CCCc1nnsc1C(=O)N1CCCC(CCc2ccc(F)cc2)C1,5.6,5.008993625640869,5.006879806518555,5.079437255859375,10.0,0.24175824175824176,0.3076923076923077,nesso_98127fe349c6c7b73e50,Cn1c(Cc2cccs2)nc2cc(C(=O)N3CC(Cc4ccc(F)cc4F)C3)ccc21,5.82,361.48600000000005,25,0,0.0326,CCCc1nnsc1C(=O)N1CCCC(CCc2ccc(F)cc2)C1,False,False,False,head_only,5.006879806518555,0.5910063743591305,0.593120193481445,0.002113819122314453,0.002113819122314453
100,3,nesso_4ee34d0caba25baead79,Cc1ccc(-n2cc(C(=O)N3CC4CCCN4Cc4ccccc43)nn2)cc1,4.97,5.147945404052734,5.078299045562744,5.023732662200928,7.518796992481203,0.2597402597402597,0.2597402597402597,nesso_9768f2b6fb0e51c9f8c8,CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.69,373.46,28,1,0.133,Cc1ccc(-n2cc(C(=O)N3CC4CCC[NH+]4Cc4ccccc43)nn2)cc1,True,False,False,head_only,5.078299045562744,0.17794540405273462,0.10829904556274439,-0.06964635848999023,0.06964635848999023
100,3,nesso_4f2d6266dcb7a57a35e2,CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,6.494999999999999,4.9984002113342285,4.790463447570801,4.871329307556152,10.0,0.2714285714285714,0.2714285714285714,nesso_3a8d88ab00bc9a7d080c,CC(NS(=O)(=O)c1cnn(C)c1)c1nc(C(C)(C)C)cs1,4.98,348.47200000000015,24,0,0.0393789601183169,CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,False,False,False,head_only,4.790463447570801,1.4965997886657707,1.7045365524291984,0.20793676376342773,0.20793676376342773
100,3,nesso_4f39e716df29d1ae92ba,O=C(NC1CCOc2ccc(F)cc21)c1ccc2c(c1)CC(c1ccccc1)OC2=O,4.79,5.159067153930664,5.027827262878418,5.14207935333252,5.813953488372094,0.21739130434782608,0.21739130434782608,nesso_dfc1feb8ffbc6b86293c,COc1ccc(F)cc1C(=O)NC1CCN(c2ncccc2Cl)C1,5.404999999999999,417.4360000000002,31,0,0.172,O=C(NC1CCOc2ccc(F)cc21)c1ccc2c(c1)CC(c1ccccc1)OC2=O,False,False,False,head_only,5.027827262878418,0.369067153930664,0.23782726287841793,-0.1312398910522461,0.1312398910522461
100,3,nesso_4fcbf441c2b6849abd63,C1CCCNCC1,2.49,4.081295967102051,2.433015823364258,2.771371364593506,1.7152658662092626,0.18518518518518517,0.29411764705882354,nesso_a981ab78ea0d6214b752,c1ccc(CC2CCNCC2)cc1,3.1,99.17699999999999,7,1,0.583,C1CCC[NH2+]CC1,True,True,True,head_only,2.433015823364258,1.5912959671020506,0.0569841766357424,-1.5343117904663082,1.648280143737793
100,3,nesso_500d48409d0c85ccc05c,O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Sc1ccccc1,4.59,5.420629978179932,4.910566329956055,4.90921688079834,9.00900900900901,0.32075471698113206,0.32075471698113206,nesso_e17101ab52b477a8b3fa,O=C(Nc1ccc(O)cc1)c1ccccc1O,2.54,345.4270000000001,25,0,0.111,O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Sc1ccccc1,False,False,False,head_only,4.910566329956055,0.8306299781799318,0.32056632995605483,-0.510063648223877,0.510063648223877
100,3,nesso_5018012aedc10c2b651f,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.67,4.779644012451172,4.434054851531982,4.369942665100098,4.329004329004329,0.25,0.25,nesso_dc6d287476c3daac7ac7,CNC[C@H](O)c1cccc(O)c1,1.82,254.285,19,-1,0.231,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,True,False,True,head_only,4.434054851531982,1.109644012451172,0.7640548515319825,-0.34558916091918945,0.34558916091918945
100,3,nesso_50582956c19ecec28eed,COc1c(Cl)cccc1C(=O)NCCc1cnn(-c2ccccc2)n1,5.02,4.880776405334473,4.61327075958252,4.5566182136535645,10.0,0.25,0.25,nesso_dfc1feb8ffbc6b86293c,COc1ccc(F)cc1C(=O)NC1CCN(c2ncccc2Cl)C1,5.404999999999999,356.81300000000005,25,0,0.072,COc1c(Cl)cccc1C(=O)NCCc1cnn(-c2ccccc2)n1,False,False,False,head_only,4.61327075958252,0.13922359466552692,0.40672924041747915,0.26750564575195224,0.26750564575195224
100,3,nesso_5063815e3e71b05b0b85,CC(NC(=O)c1snc(O)c1Cl)c1cc(F)ccc1N(C)C,5.05,5.086918354034424,5.020548343658447,4.982752799987793,10.0,0.2235294117647059,0.24324324324324326,nesso_597ad8cbde4924503e8b,CCOc1c(Cl)cc(C(=O)NC(C)c2noc(-c3ccccc3)n2)cc1OC,4.63,343.8110000000001,22,0,0.0786,CC(NC(=O)c1snc(O)c1Cl)c1cc(F)ccc1N(C)C,False,False,False,head_only,5.020548343658447,0.036918354034424006,0.029451656341552557,-0.007466697692871449,0.06637001037597656
100,3,nesso_50c62ddbd4897f7edff9,N#Cc1ccc(O)c(-c2ccc3c(c2)C(c2ccccc2)=NCC(=O)N3)c1,4.59,5.146766185760498,4.845308780670166,4.770556449890137,6.711409395973154,0.1728395061728395,0.1728395061728395,nesso_30cbf53518ffcad89d92,CC(C)C1(C(=O)[O-])CC1C(=O)NC(C)(C)Cc1ccc(C#N)cc1,4.41,353.3810000000001,27,0,0.149,N#Cc1ccc(O)c(-c2ccc3c(c2)C(c2ccccc2)=NCC(=O)N3)c1,False,False,False,head_only,4.845308780670166,0.5567661857604982,0.25530878067016616,-0.30145740509033203,0.30145740509033203
100,3,nesso_50cb7a811b090127cb7a,CC1(C)C=Cc2cccc(NCC(O)CC3(O)CCCC3)c2O1,5.39,5.510399341583252,5.190794944763184,5.413611888885498,9.345794392523365,0.19672131147540983,0.19672131147540983,nesso_dc6d287476c3daac7ac7,CNC[C@H](O)c1cccc(O)c1,1.82,317.42900000000014,23,0,0.107,CC1(C)C=Cc2cccc(NCC(O)CC3(O)CCCC3)c2O1,False,False,False,head_only,5.190794944763184,0.12039934158325227,0.1992050552368161,0.07880571365356381,0.31960439682006836
100,3,nesso_5116e81b7c99b17cfff2,CCOc1ncccc1C(=O)Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O,5.97,5.271265983581543,5.157188415527344,5.130734920501709,10.0,0.2619047619047619,0.2619047619047619,nesso_c7bcb3ceaa200dfe710b,CCCn1cnnc1CNC(=O)Nc1cccc(NS(C)(=O)=O)c1,2.77,447.9000000000001,30,0,0.0603,CCOc1ncccc1C(=O)Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O,False,False,False,head_only,5.157188415527344,0.6987340164184568,0.812811584472656,0.11407756805419922,0.11407756805419922
100,3,nesso_517645adecaa0771f496,CNC(=O)c1ccc(CNC(=O)c2nnc3nc(C)cc(C)n23)o1,3.48,4.721816539764404,4.530535697937012,4.45596981048584,7.751937984496124,0.23076923076923078,0.23076923076923078,nesso_47ce18cc7885d171857c,C=CC(=O)NCc1ccc(C(=O)NCCc2cnc3ccccc3c2)cc1,3.41,328.33200000000005,24,0,0.129,CNC(=O)c1ccc(CNC(=O)c2nnc3nc(C)cc(C)n23)o1,False,False,True,head_only,4.530535697937012,1.2418165397644043,1.0505356979370117,-0.19128084182739258,0.19128084182739258
100,3,nesso_51f1aa6f138fc853179d,O=C(Nc1ccc2ncccc2c1)C1(c2nccc3ccccc23)CC1,5.22,4.833056449890137,4.495500564575195,4.489133834838867,10.0,0.273972602739726,0.273972602739726,nesso_47ce18cc7885d171857c,C=CC(=O)NCc1ccc(C(=O)NCCc2cnc3ccccc3c2)cc1,3.41,339.39800000000014,26,0,0.0709,O=C(Nc1ccc2ncccc2c1)C1(c2nccc3ccccc23)CC1,False,False,False,head_only,4.495500564575195,0.38694355010986303,0.7244994354248044,0.3375558853149414,0.3375558853149414
100,3,nesso_52ed1344692decb05b95,CCC1(CC)CC(=O)N(CC(=O)N2CCCCCC2)C(=O)C1,5.38,4.828372001647949,4.389317035675049,4.563380241394043,9.615384615384617,0.19047619047619047,0.19402985074626866,nesso_9768f2b6fb0e51c9f8c8,CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.69,308.422,22,0,0.104,CCC1(CC)CC(=O)N(CC(=O)N2CCCCCC2)C(=O)C1,False,False,False,head_only,4.389317035675049,0.5516279983520507,0.9906829643249511,0.4390549659729004,0.4390549659729004
100,3,nesso_52edfae54eac736adec9,CCOCC1(c2nc(C(Oc3ccc(Br)cc3)C(C)C)no2)CC1,5.14,5.31508731842041,5.163650989532471,5.200046062469482,10.0,0.2235294117647059,0.2235294117647059,nesso_597ad8cbde4924503e8b,CCOc1c(Cl)cc(C(=O)NC(C)c2noc(-c3ccccc3)n2)cc1OC,4.63,395.2970000000002,24,0,0.0537,CCOCC1(c2nc(C(Oc3ccc(Br)cc3)C(C)C)no2)CC1,False,False,False,head_only,5.163650989532471,0.17508731842041048,0.023650989532471023,-0.15143632888793945,0.15143632888793945
100,3,nesso_533fd56ec3eadbbe9c54,Oc1c(I)cc(I)c2cccnc12,3.25,5.431262493133545,5.175347328186035,4.749935626983643,10.0,0.208955223880597,0.208955223880597,nesso_49a44f112961f3c72a25,CCn1ncc2c1CCCC2NC(=O)c1ccc(F)c2cccnc12,5.24,396.95300000000003,13,0,0.0559,Oc1c(I)cc(I)c2cccnc12,False,False,True,head_only,5.175347328186035,2.181262493133545,1.9253473281860352,-0.25591516494750977,0.25591516494750977
100,3,nesso_534c89cc5c17f3e61528,O=C(Cn1c(N2CCCCC2)nc2ccccc2c1=O)NCc1cccc(Cl)c1,5.25,4.9675397872924805,4.772998809814453,4.86423921585083,10.0,0.25,0.25,nesso_29342e668607af95af6f,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1,4.57,410.9050000000001,29,0,0.0495,O=C(Cn1c(N2CCCCC2)nc2ccccc2c1=O)NCc1cccc(Cl)c1,False,False,False,head_only,4.772998809814453,0.28246021270751953,0.4770011901855469,0.19454097747802734,0.19454097747802734
100,3,nesso_535535d49063d600a068,Cc1ccc(S(=O)(=O)NC(C(=O)NCc2n[nH]c3ccccc23)C(C)C)cc1,5.48,4.869997501373291,4.761525630950928,4.696418762207031,10.0,0.24691358024691357,0.24691358024691357,nesso_25e7ca221067f2be1027,COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)[nH]n2)cc1,4.54,400.50400000000013,28,0,0.0246,Cc1ccc(S(=O)(=O)NC(C(=O)NCc2n[nH]c3ccccc23)C(C)C)cc1,False,False,False,head_only,4.761525630950928,0.6100024986267094,0.7184743690490727,0.10847187042236328,0.10847187042236328
100,3,nesso_536853e090d3edadd00a,O=Cc1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1,2.58,4.958792686462402,4.564432144165039,4.303924083709717,3.278688524590164,0.21818181818181817,0.21818181818181817,nesso_5d01efcc6f27977344fe,O=C(O)Cc1ccccc1[N+](=O)[O-],2.72,281.651,19,0,0.305,O=Cc1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1,False,False,True,head_only,4.564432144165039,2.3787926864624023,1.984432144165039,-0.3943605422973633,0.3943605422973633
100,3,nesso_536dd01ef24d9fa4d1b9,O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1,4.49,4.679533958435059,4.449620246887207,4.395405292510986,5.025125628140703,0.25,0.26666666666666666,nesso_bd91b25b797b69670e84,CC(C)N(C)S(=O)(=O)c1cccc(C(=O)NCC2(c3ccccn3)CCC2)c1,5.67,349.39000000000004,26,0,0.199,O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1,False,False,False,head_only,4.449620246887207,0.18953395843505838,0.04037975311279318,-0.1491542053222652,0.22991371154785156
