budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y
100,0,nesso_78040a3c85841fee4dc9,CC(NC(=O)CN1CCC(CO)CC1)c1ccc(F)c2ccccc12,4.73,4.959270000457764,4.982107639312744,4.826608657836914,9.00900900900901,0.25,0.25,nesso_a2f0cdff205387fc8491,COc1ccccc1-c1ccc(C(C)NC(=O)C2(C(=O)O)CC2)cc1,4.26
100,0,nesso_780b58f17147f27cb01d,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,4.18,5.140871047973633,4.967584609985352,4.712967395782471,10.0,0.1694915254237288,0.1791044776119403,nesso_facf6ad69c1900443d6a,NCc1ccccc1CN1CCCC1,1.95
100,0,nesso_7992d6de6f0762b9f937,O=C(Nc1ccccc1)c1ccc(N2CCC(NCc3ccc(O)cc3)C2)nc1,3.2,4.824183940887451,4.824174404144287,4.659274101257324,2.932551319648093,0.2894736842105263,0.2894736842105263,nesso_9b6f9670504fb9b75a27,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,3.6
100,0,nesso_7a731c66e2b28ddaa9eb,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,4.81,5.638453960418701,5.771745681762695,5.576904296875,6.896551724137932,0.2553191489361702,0.2553191489361702,nesso_af65f7995a039778a78d,CCS(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCOCCNC(=O)CC1,3.69
100,0,nesso_7afd81b060e9ad21a15f,Cc1ccc2nc(-c3cccs3)cc(C(=O)Nc3cccc(C(=O)N(C)CC(N)=O)c3)c2c1,4.56,5.102933406829834,4.929564476013184,4.826379776000977,9.615384615384617,0.2235294117647059,0.23404255319148937,nesso_b5a1c434a347c25caff0,COCCOc1cccc(C(=O)N(C)c2ccc(C(=O)OC)cc2)c1,4.06
100,0,nesso_7b51358a9b0ef9915908,O=C(NCc1ccnc(-n2cncn2)c1)N[C@@H]1CCCc2ccccc21,4.67,5.102020263671875,5.377115726470947,5.332675933837891,5.181347150259067,0.2125,0.2125,nesso_5b52f28619dbac6df85e,Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,3.48
100,0,nesso_7d58af9dea50f453d865,O=C(O)c1ccc(OC(F)F)c(OCC2CC2)c1,3.65,5.127862930297852,4.885408878326416,4.782867908477783,3.773584905660377,0.2714285714285714,0.2878787878787879,nesso_dd90428abf61738a0d75,COC1(C(=O)NC2CCN(c3ccccc3OC(F)F)C2)CCCCC1,5.66
100,0,nesso_7dd63ad5819fec8f4f78,O=C(N[C@H]1C[C@@H](c2cc(=O)[nH]c(N3CCCC3)n2)C1)c1cnco1,3.19,5.256143569946289,5.201848983764648,4.877017021179199,4.950495049504951,0.1951219512195122,0.20224719101123595,nesso_b95113ce43355ef6b9aa,O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1,5.18
100,0,nesso_7e085109e64b9326a41b,O=C(O)CSCc1ccc(Cl)cc1,3.93,4.582456588745117,4.2642669677734375,4.14852237701416,6.493506493506493,0.17647058823529413,0.21153846153846154,nesso_214f262500f5df121c1f,CCCCNC(=O)c1cn(CCC)nc1S(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1,4.38
100,0,nesso_7e08b5502f5c85b2e161,CCC1(CC)CNC(=O)C1NC(=O)c1n[nH]c2c1CCC2,4.98,4.805039405822754,4.767036437988281,4.781679630279541,8.264462809917356,0.1927710843373494,0.1927710843373494,nesso_af65f7995a039778a78d,CCS(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCOCCNC(=O)CC1,3.69
100,0,nesso_7e19bcd3c880e0e2343e,CCc1nc(C(C)NC(=O)Nc2cccc3c2OC(C)(C)C3)n[nH]1,4.97,5.001664161682129,4.964675426483154,5.030509471893311,6.289308176100628,0.19540229885057472,0.19540229885057472,nesso_3fc1764c58ee6f73968d,CCc1nn(C)cc1C(=O)NCc1csc(-c2ccco2)n1,3.78
100,0,nesso_7e83a120b08ec1e85e02,O=C(NCCCC(=O)N1CCc2ccccc21)c1cc(F)cc2[nH]nnc12,3.9,4.871476650238037,4.874024391174316,4.795285224914551,4.672897196261682,0.21739130434782608,0.2235294117647059,nesso_214f262500f5df121c1f,CCCCNC(=O)c1cn(CCC)nc1S(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1,4.38
100,0,nesso_7f31a2e2d669c15b583a,Cc1ccn(CCCNc2cc(C(C)C)ncn2)n1,3.16,5.038577079772949,4.959878921508789,4.773763179779053,4.310344827586206,0.175,0.175,nesso_de68974cf18f631c851d,CCc1nccn1CCCNC(=O)c1ccc(-c2cncc(C(=O)O)n2)cc1,2.57
100,0,nesso_7f37ac8a9b6653d9bce9,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,5.1,5.842431545257568,6.176002502441406,6.22251558303833,6.993006993006993,0.17204301075268819,0.17204301075268819,nesso_b36d3369cf4a06608208,Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,6.105
100,0,nesso_7f863a8cc56a6afdf476,C=CC(=O)N(C)CC(=O)N1CCN(c2cccc(Br)c2)CC1,3.59,5.139002323150635,4.885173320770264,5.043857097625732,5.05050505050505,0.3194444444444444,0.3194444444444444,nesso_53247eafd9ba189c5e7b,O=C(Cn1cc(-c2ccc(F)cc2)oc1=O)N1CCN(c2cccc(Cl)c2)CC1,4.05
100,0,nesso_7fa39bef8e8964cbf873,O=C(c1ccc2c(c1)CCCN2)N1CCCCC1C(F)F,5.355,5.208742618560791,5.038822174072266,5.0361738204956055,10.0,0.23684210526315788,0.23684210526315788,nesso_57e0addd88d90373ca09,COc1ccccc1-c1ccc(C(=O)N2CCCNC(=O)[C@@H]2C)s1,5.29
100,0,nesso_801f193ca57257a9076f,CC(CO)CNC(=O)c1ccc(C(C)(C)C)cc1[N+](=O)[O-],4.65,5.253881454467773,4.8879899978637695,4.765548706054688,4.651162790697675,0.2608695652173913,0.2608695652173913,nesso_74c8f3fb680e85ab7be0,CC(C)(CS(C)(=O)=O)NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]c1=O,4.71
100,0,nesso_837c2e1a661a2664849c,Cc1cc(C)n(Cc2cccc(C(=O)N(C)Cc3snnc3C)c2)n1,4.87,4.93815803527832,4.8307085037231445,4.759897708892822,10.0,0.2236842105263158,0.2236842105263158,nesso_b5a1c434a347c25caff0,COCCOc1cccc(C(=O)N(C)c2ccc(C(=O)OC)cc2)c1,4.06
100,0,nesso_83afc2460b79aca760da,CC(C)C(=O)O,1.85,4.31960391998291,3.632118225097656,3.35347318649292,1.7452006980802794,0.3157894736842105,0.3157894736842105,nesso_05d914562aedcc78163a,N[C@H](CO)C(=O)O,2.02
100,0,nesso_83bdb68b2412ef11e19d,O=C(O)COc1ccc2ccccc2c1,3.11,4.740238189697266,4.495240211486816,4.37682056427002,4.878048780487805,0.2909090909090909,0.2909090909090909,nesso_9b6f9670504fb9b75a27,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,3.6
100,0,nesso_8411ae9fa44aa501bf9c,C=CCC1(C(=O)OCC)CCN(C(=O)c2nn[nH]c2C2CC2)C1,4.49,4.829435348510742,4.762678623199463,4.710434436798096,4.651162790697675,0.19753086419753085,0.19753086419753085,nesso_4837bf78474b089e7c70,O=C(O)c1n[nH]cc1CN1CCC(c2nnc[nH]2)CC1,3.17
100,0,nesso_847f7db351b562432195,O=C(c1ccn(-c2ccccc2F)n1)N1CCC(Oc2ccccn2)C1,4.43,4.8343682289123535,4.715248107910156,4.555994510650635,5.524861878453039,0.23809523809523808,0.23809523809523808,nesso_dd90428abf61738a0d75,COC1(C(=O)NC2CCN(c3ccccc3OC(F)F)C2)CCCCC1,5.66
100,0,nesso_84816135dd5a3e8a5fba,O=C(CN(CC1CCCO1)c1nc2ccc(F)cc2o1)N1CCCC1,4.61,4.755274772644043,4.599128723144531,4.545092105865479,5.1020408163265305,0.3,0.3,nesso_de1c5afe8de409cd67ae,O=C(CSc1nnc(-c2cccs2)n1CC1CCCO1)Nc1ccc(F)cc1F,5.01
100,0,nesso_849acc33a040c0d44b40,O=C(NC1COc2cc(F)cc(F)c21)c1ccccc1OC(F)F,4.89,5.067995071411133,4.872735977172852,5.065917491912842,8.264462809917356,0.28205128205128205,0.28205128205128205,nesso_dd90428abf61738a0d75,COC1(C(=O)NC2CCN(c3ccccc3OC(F)F)C2)CCCCC1,5.66
100,0,nesso_8538888812bcd82b797e,Cn1ncc2c(=O)[nH]c(CCC(=O)N3CCC(c4ccc(F)cc4)CC3)nc21,4.93,5.094301700592041,4.993522644042969,4.810876846313477,5.847953216374268,0.2247191011235955,0.2247191011235955,nesso_538bbb3c8555157cb318,CC(C)N(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Cc1cccc(C(F)(F)F)c1,5.72
100,0,nesso_85647f9b6a72a3788790,COc1ccnc(N2Cc3ccccc3OC3(CCOCC3)C2)n1,5.19,4.719903469085693,4.591800689697266,4.619610786437988,7.575757575757575,0.2222222222222222,0.2222222222222222,nesso_a4a5232b70ff5ac17347,CSc1ccnc(N2CCCC(C)(CNC(=O)C3(C)CCC3)C2)n1,5.98
100,0,nesso_8603c8678dae39d6cc5f,O=C(Cc1ccon1)N1CCN(c2ncnc3ccsc23)CC1,1.82,5.116258144378662,4.987371444702148,4.856204986572266,1.773049645390071,0.25333333333333335,0.25333333333333335,nesso_ce85ae05bb40de66c78c,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,4.91
100,0,nesso_8623ac9f89332586bcfa,CNC(=O)c1ncoc1C1C2CC1N(C(=O)Cc1ccc(Cl)cc1Cl)C2,5.13,5.015281677246094,4.842335224151611,4.861001014709473,6.493506493506493,0.20430107526881722,0.20430107526881722,nesso_214f262500f5df121c1f,CCCCNC(=O)c1cn(CCC)nc1S(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1,4.38
100,0,nesso_8627423b3c37cb0aa577,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3.47,5.649621963500977,5.48729944229126,5.529721260070801,3.92156862745098,0.15294117647058825,0.15294117647058825,nesso_dd90428abf61738a0d75,COC1(C(=O)NC2CCN(c3ccccc3OC(F)F)C2)CCCCC1,5.66
100,0,nesso_86288c8841bf08f2a281,CNc1ccc(C#N)cc1NS(=O)(=O)c1c[nH]c2cc(C(F)(F)F)ccc12,5.13,5.355249404907227,4.901639461517334,5.097218990325928,10.0,0.28,0.28,nesso_74c8f3fb680e85ab7be0,CC(C)(CS(C)(=O)=O)NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]c1=O,4.71
100,0,nesso_864c5862e1a453d65ecd,O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,5.16,5.353921890258789,4.74227237701416,4.828876495361328,10.0,0.25,0.25,nesso_0798c75e7293bd0c3666,Cc1[nH]ccc1C(=O)NC(c1ccccc1)c1nccs1,4.4
100,0,nesso_864e5a813b130e9dfff6,CC(C)c1cc(C(=O)NC(C)c2nnnn2-c2ccccc2)c2cnn(C(C)C)c2n1,5.63,5.234061241149902,5.349722862243652,5.404075622558594,10.0,0.24705882352941178,0.24705882352941178,nesso_0bfe77a1e70aa038b2ee,Cc1cccc(C(C)(C)C(=O)NCc2nnnn2-c2ccc(F)cc2)c1,5.44
100,0,nesso_866f9e6c2e2448cc3ff2,CCc1n[nH]c2ncnc(N3CC4(C3)SCCC4C(=O)OC)c12,1.99,5.148414134979248,4.899665355682373,4.884791851043701,1.639344262295082,0.23,0.23,nesso_1dff9e13b7bf5c50543e,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,5.74
100,0,nesso_868274875febf1223258,Cc1cc2c(cc(C(=O)N[C@H]3COC[C@H]3n3cccn3)n2CC(F)(F)F)s1,5.55,5.394139766693115,5.643654823303223,5.788721084594727,10.0,0.20224719101123595,0.20224719101123595,nesso_f2fd6c30096004d9b697,CCC(CC)n1nccc1C(=O)NCC(C)(C)c1ccc(C)cn1,4.95
100,0,nesso_874ae660e49b36e9438a,Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2,5.67,5.131059169769287,5.16046142578125,5.1775665283203125,10.0,0.19047619047619047,0.20512820512820512,nesso_75e4e85e3798e7facf65,COc1cccc(-c2noc(-c3ccc(-c4ccc(O)cc4)nc3)n2)c1OC,3.66
100,0,nesso_879d96f08d89f47d1075,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.21,5.099371433258057,4.764426708221436,4.807711601257324,10.0,0.2,0.2,nesso_b741e69fc6d4d980e17a,Cc1cccc(-n2nc(Cc3ccccc3)nc2[C@H]2C[C@@H](O)C2)c1,4.68
100,0,nesso_88661e68b4a234cdaa13,Nc1ccc(O)cc1,2.07,4.046525955200195,3.0496039390563965,2.690034866333008,1.6051364365971108,0.20588235294117646,0.20588235294117646,nesso_53a4ef0199b4ff37a181,CCn1c2ccccc2c2cc(N)ccc21,4.28
100,0,nesso_88a545cd3528a4f93730,CCS(=O)(=O)c1ccc(N2CCC(Nc3ncnc4[nH]ccc34)CC2)cc1,2.82,5.105680465698242,4.8574724197387695,4.5467071533203125,2.1739130434782608,0.2465753424657534,0.2465753424657534,nesso_0eae8fa70bc930c93fd7,CCc1ccc(C(O)CNc2ncnc3[nH]ncc23)cc1,1.74
100,0,nesso_88ca8fada2cde806208a,CC(COCC1CCCCC1)NC(=O)C1CC(O)CN1C(=O)Cc1ccccc1F,4.65,4.945669174194336,4.839433670043945,4.863880157470703,10.0,0.2235294117647059,0.2235294117647059,nesso_0acf2cd7137b8c48a9d7,COc1ccc([C@@H]2C[C@H]2C(=O)NCc2cc(F)ccc2F)cc1,4.15
100,0,nesso_8920e20ebba6cf9092ef,C=CCc1ccc(OCCOc2ccc(C=O)cc2)c(OC)c1,3.97,5.0601348876953125,4.754026412963867,4.654118537902832,4.065040650406504,0.2708333333333333,0.2708333333333333,nesso_6a01f7c789865e2b5424,COc1ccc(OC)c(N)c1,2.96
100,0,nesso_8990dc75bb972f5fb893,O=C(c1sc2ccccc2c1Cl)N1CCN(c2ccc(F)cc2)CC1,4.32,5.509255409240723,5.105982780456543,5.144443511962891,4.405286343612334,0.32857142857142857,0.32857142857142857,nesso_53247eafd9ba189c5e7b,O=C(Cn1cc(-c2ccc(F)cc2)oc1=O)N1CCN(c2cccc(Cl)c2)CC1,4.05
100,0,nesso_8a5d8fbc05894802c0cb,Nc1ccc(Cl)c(C(F)(F)F)c1,2.81,4.331960678100586,3.773679494857788,3.2882285118103027,3.058103975535168,0.21951219512195122,0.21951219512195122,nesso_53a4ef0199b4ff37a181,CCn1c2ccccc2c2cc(N)ccc21,4.28
100,0,nesso_8a8ca39f4dc8acc159f3,Cc1nc(N2CCc3ccc(F)cc32)c2cnn(C)c2n1,3.75,5.127329349517822,5.018177032470703,4.9202070236206055,4.0,0.21794871794871795,0.21794871794871795,nesso_9d78dc459cea569ef5da,Cc1cc(F)ccc1-c1nnc([C@@H]2CCCO[C@H]2c2ccnn2C)o1,4.79
100,0,nesso_8ad1acd1f4ca5be64230,Cc1cc(NCCc2ccccc2S(N)(=O)=O)ncc1S(=O)(=O)N1CC2CCC2(C)C1,6.325,5.557340621948242,5.797591686248779,5.832866191864014,10.0,0.2235294117647059,0.2235294117647059,nesso_a5db00c84c4fabefb0bb,Cc1ccc(C#N)cc1S(=O)(=O)N1CCOC(C2CCC2)C1,4.84
100,0,nesso_8b12f87bdcf6d1e78e1c,O=C(Nc1nc(C2CC2)cs1)c1cn(CCc2ccccc2)nn1,5.36,5.742526531219482,5.376877307891846,5.452279090881348,10.0,0.23170731707317074,0.24691358024691357,nesso_3fc1764c58ee6f73968d,CCc1nn(C)cc1C(=O)NCc1csc(-c2ccco2)n1,3.78
100,0,nesso_8b1ac076f400c11718b0,C1CCC2(CC1)NCCO2,1.98,4.853274345397949,4.348490715026856,4.00946855545044,1.574803149606299,0.10344827586206896,0.10344827586206896,nesso_a5db00c84c4fabefb0bb,Cc1ccc(C#N)cc1S(=O)(=O)N1CCOC(C2CCC2)C1,4.84
100,0,nesso_8b35d3bd288aab9e4be6,CN(c1ccccc1C(N)=O)S(=O)(=O)c1c[nH]c2cc(Cl)ccc12,5.66,4.963914394378662,4.744720458984375,4.657837867736816,10.0,0.25333333333333335,0.25333333333333335,nesso_1d04d84136075b09735f,COc1ccc(N(C)S(=O)(=O)c2cccc3c(Cl)cc(C)nc23)cn1,5.775
100,0,nesso_8b97f767c33814488ba9,Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1Cl,3.82,5.020493984222412,4.863275527954102,4.850339412689209,4.901960784313726,0.2571428571428571,0.3088235294117647,nesso_ce85ae05bb40de66c78c,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,4.91
100,0,nesso_8c2555ede47f3b4e3ecf,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5.18,6.140336036682129,5.872714996337891,6.178662300109863,10.0,0.2222222222222222,0.2222222222222222,nesso_e3d0254d85c904604b01,COc1cc(C(=O)N[C@H](C)c2oc3ccccc3c2C)cc(Cl)c1O,4.57
100,0,nesso_8c403f568b06afb42a11,COc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)ccc1C,4.56,5.116883277893066,4.771163940429688,4.776278972625732,8.19672131147541,0.23684210526315788,0.2638888888888889,nesso_e3d0254d85c904604b01,COc1cc(C(=O)N[C@H](C)c2oc3ccccc3c2C)cc(Cl)c1O,4.57
100,0,nesso_8c958eb4dee901edab27,C[C@@H]1CN(C(=O)Nc2ccc(-n3ccc(C(F)(F)F)n3)cc2)CC[C@H](C)O1,4.68,5.295782566070557,5.145965576171875,4.917648315429688,7.462686567164178,0.26136363636363635,0.26136363636363635,nesso_463db6737d198bfff759,Cc1ccc(NC(=O)C2CCCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CC3)C2)nc1,5.9
100,0,nesso_8d201e41f0197574ace5,CC(C(=O)NS(=O)(=O)C1CCc2ccccc21)n1ccc(C(F)(F)F)n1,4.26,4.987155437469482,4.937628746032715,4.992793083190918,5.524861878453039,0.2597402597402597,0.2597402597402597,nesso_0191f538cb5d18dcbc93,Cc1ccccc1C(C)C(=O)NCc1nccc(C(F)(F)F)n1,4.43
100,0,nesso_8d6adb3bf1a849a21b35,C=CC(=O)NCCC(=O)N1CCN(c2c(C#N)cnc3ccccc23)CC1,3.83,4.739144325256348,4.700381278991699,4.5325422286987305,4.672897196261682,0.23595505617977527,0.23595505617977527,nesso_aacc8f3c93b25bc7a204,C=CC(=O)N[C@H]1CN(C(=O)Cc2noc3ccc(F)cc23)C[C@@H]1C1CC1,3.52
100,0,nesso_8dcce75d13f769b7296b,COc1ccc(C(NC(=O)N2Cc3ccccc3C2)C2CC2)cn1,5.16,4.951087951660156,4.904331684112549,4.962278842926025,10.0,0.3108108108108108,0.3108108108108108,nesso_9e9eba16d495d8c47153,Cc1cccc(C)c1C1CCCN1C(=O)NC(c1ccccc1)C1CCOC1,5.64
100,0,nesso_8ef115c0947e9e043656,C=CC(=O)N(Cc1cc(Br)ccc1F)C1CCC2(CC1)OCCO2,5.28,5.059693336486816,4.888372898101807,5.001012802124023,10.0,0.20930232558139536,0.26666666666666666,nesso_aacc8f3c93b25bc7a204,C=CC(=O)N[C@H]1CN(C(=O)Cc2noc3ccc(F)cc23)C[C@@H]1C1CC1,3.52
100,0,nesso_8ef617dffd2592c7d893,C=CC(=O)NCCC(=O)N1CCc2c(ccc(Br)c2F)C1,4.26,4.721985816955566,4.505824565887451,4.395615100860596,10.0,0.24691358024691357,0.24691358024691357,nesso_77da981650c5dfde39b3,C=CC(=O)Nc1cccc(C(=O)N2CCC3=NS(=O)(=O)NC=C3C2)c1,1.7
100,0,nesso_8f0087d8d5b59fe9db64,CC1(c2nc(-c3csc(C(F)(F)F)c3)no2)CCNC(=O)C1,5.07,5.345156192779541,5.123308181762695,5.079371452331543,8.849557522123893,0.19230769230769232,0.2714285714285714,nesso_4df39b1eae65834b2e0f,CO[C@@H](C)c1nc(-c2cccc(S(=O)(=O)NC(C)C)c2)no1,5.58
100,0,nesso_8f9383bceb2ff47dad4c,CC(C)CN(Cc1cccc(F)c1)C(=O)CCc1cncnc1,4.73,4.8763041496276855,4.87328577041626,4.904109954833984,6.25,0.25316455696202533,0.25316455696202533,nesso_538bbb3c8555157cb318,CC(C)N(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Cc1cccc(C(F)(F)F)c1,5.72
100,0,nesso_8fde60171ff2806f889d,CC(C)n1nnnc1-c1ccc(NS(=O)(=O)c2cnn(C)c2)cc1F,4.12,5.035940647125244,4.962933540344238,4.952408790588379,3.558718861209964,0.20238095238095238,0.20238095238095238,nesso_0bfe77a1e70aa038b2ee,Cc1cccc(C(C)(C)C(=O)NCc2nnnn2-c2ccc(F)cc2)c1,5.44
100,0,nesso_904ea5b1e0f0ff868abb,Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,3.59,5.012152671813965,4.668896198272705,4.688736915588379,4.149377593360996,0.2,0.2,nesso_231b46a43cb7450ea3c8,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1.78
100,0,nesso_9065f1b8f4a8d55bfa4f,NC(=O)CCc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,4.66,4.788265705108643,4.587909698486328,4.353404998779297,6.622516556291391,0.20833333333333334,0.20833333333333334,nesso_5e66c17aeb996be0ccfb,CC(C)(CNC(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccncc1,5.83
100,0,nesso_90bfa89b129073379bab,Cc1ccc(C(=O)Nc2ncnc3c2c(C)c(C)n3CC2CCCO2)s1,4.6,5.687256813049316,5.326045513153076,5.722561836242676,7.751937984496124,0.3111111111111111,0.3111111111111111,nesso_de1c5afe8de409cd67ae,O=C(CSc1nnc(-c2cccs2)n1CC1CCCO1)Nc1ccc(F)cc1F,5.01
100,0,nesso_9152ca0dbc345ead0bfb,Brc1cccc2c1CCC2NCc1noc2c1COCC2,5.06,4.854351997375488,4.681723594665527,4.225045204162598,8.771929824561402,0.1875,0.1875,nesso_a3b85fabeec23cf40b80,O=C(NCCc1ccc(C(F)(F)F)cn1)c1noc2c1CCCC2,5.23
100,0,nesso_92dd50be189871ba2801,CN(C(=O)Cn1c(-c2ccccc2)nc2ccccc21)c1cccnc1,4.65,4.64464282989502,4.271557807922363,4.248619556427002,3.802281368821293,0.20481927710843373,0.20481927710843373,nesso_538bbb3c8555157cb318,CC(C)N(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Cc1cccc(C(F)(F)F)c1,5.72
100,0,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,5.605703830718994,5.4645843505859375,5.525195121765137,10.0,0.25555555555555554,0.25555555555555554,nesso_4c97d244b33292039b5f,COCC(Oc1cc(F)cc(F)c1)C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1,5.25
100,0,nesso_93054ad35b60162ea14f,O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,4.77,4.623972892761231,4.44417142868042,4.373916149139404,9.615384615384617,0.2222222222222222,0.2222222222222222,nesso_ecb9565ba90d9c137f9d,Cc1conc1CS(=O)(=O)N(C)C(c1ccccc1)C(F)(F)F,5.22
100,0,nesso_93752e314e066bf848e2,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,4.42,4.9283952713012695,4.974400520324707,4.889837265014648,4.739336492890995,0.26595744680851063,0.2777777777777778,nesso_1dff9e13b7bf5c50543e,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,5.74
100,0,nesso_9474265283cdf1ed4429,O=C(O)c1cc(Cl)ccc1O,2.33,4.743896484375,4.141089916229248,3.740891933441162,1.5822784810126582,0.21428571428571427,0.24324324324324326,nesso_380e21a6099699315fd2,O=C(O)c1cnc2sccn2c1=O,2.75
100,0,nesso_950480cea024ee833804,CCn1cc(CNC(=O)c2cccc(S(=O)(=O)N(C)CCO)c2)cn1,3.16,4.89500904083252,4.702686786651611,4.536315441131592,2.564102564102564,0.25675675675675674,0.25675675675675674,nesso_5b52f28619dbac6df85e,Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,3.48
100,0,nesso_952b63e3fe2796d926f4,O=C(Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1)c1cc(-c2cccnc2)nc2ccccc12,4.58,5.8466339111328125,5.684127807617188,5.949126720428467,5.988023952095808,0.23655913978494625,0.23655913978494625,nesso_4c97d244b33292039b5f,COCC(Oc1cc(F)cc(F)c1)C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1,5.25
100,0,nesso_969c2d1b1b22746abc33,O=C(NCc1cccc(O)c1)c1sc2ccccc2c1Cl,4.8,5.370427131652832,5.000243186950684,5.219446182250977,10.0,0.25,0.25,nesso_5b52f28619dbac6df85e,Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,3.48
100,0,nesso_96cdeaeb08d7a9e6bac8,COCC1(C(=O)Nc2cnc3c(F)c(F)ccc3c2)CCCCC1,5.91,5.164771556854248,5.044212341308594,5.065722942352295,10.0,0.25333333333333335,0.25333333333333335,nesso_0acf2cd7137b8c48a9d7,COc1ccc([C@@H]2C[C@H]2C(=O)NCc2cc(F)ccc2F)cc1,4.15
100,0,nesso_9768f2b6fb0e51c9f8c8,CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.69,4.7424821853637695,4.670438766479492,4.63790225982666,7.633587786259541,0.21794871794871795,0.2638888888888889,nesso_dd90428abf61738a0d75,COC1(C(=O)NC2CCN(c3ccccc3OC(F)F)C2)CCCCC1,5.66
100,0,nesso_97a7c51e8e328112f4cd,CNC(=O)c1cc[nH]c1C1CCCN(C(=O)CN2CCCC2=O)C1,2.36,4.486873149871826,4.275328636169434,4.016863822937012,2.4038461538461537,0.21978021978021978,0.2413793103448276,nesso_463db6737d198bfff759,Cc1ccc(NC(=O)C2CCCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CC3)C2)nc1,5.9
100,0,nesso_9823833e8a73b9bcca72,Cc1ccn2c(=O)c(C(=O)N3CCN(C4CC4)c4c(C)cccc43)cnc2c1,5.54,5.068422794342041,5.030877113342285,5.040409088134766,10.0,0.23529411764705882,0.23529411764705882,nesso_380e21a6099699315fd2,O=C(O)c1cnc2sccn2c1=O,2.75
100,0,nesso_9839f7db51af49bb9c6d,COc1ccc(-c2cc(C(=O)Nc3cn[nH]c3)c3ccccc3n2)cc1,5.07,5.140806674957275,4.76461124420166,4.826371192932129,9.803921568627452,0.28,0.28,nesso_243509048398cb7bb639,COc1cccc(C(CNc2nc(C)c3ccccc3n2)N(C)C)c1,4.88
