budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y,MW,heavy_atoms,identity_formal_charge,feature_array_row,source_feature_row,row_id,prepared_smiles,prepared_formal_charge,prepared_is_charged,native_cached,norm_l2,centered_norm_l2,member1_norm_l2,member2_norm_l2,PC1,PC2,PC3,PC4,PC5,head_signed_change,head_magnitude,head_error_delta,lora_total_signed_change,lora_total_magnitude,lora_total_error_delta,lora_increment_signed_change,lora_increment_magnitude,lora_increment_error_delta
100,2,nesso_aac1f8e5ef4b83abc62a,COc1ccc(-c2cn(CCn3[nH]c(=O)c4ccccc4c3=O)nn2)cn1,2.15,4.990023612976074,4.707611083984375,4.487499237060547,1.6891891891891893,0.2,0.2,nesso_8786101bf6b9030fa01a,CO[C@H]1C[C@H](CNC(=O)Nc2c(-c3ccccc3)[nH]c3ccccc23)C1,4.85,364.36500000000007,27,0,2239,2799,OADMET-0000947,COc1ccc(-c2cn(CCn3[nH]c(=O)c4ccccc4c3=O)nn2)cn1,0,0,4.990023136138916,16.1958912133587,3.2615318072182435,15.118205460629593,5.809195800206697,-2.3004106914411904,-0.5531390883666023,-1.169451301757599,0.27822304188868585,1.178627998355923,-0.2824125289916992,0.2824125289916992,-0.2824125289916992,-0.5025243759155273,0.5025243759155273,-0.5025243759155273,-0.22011184692382812,0.22011184692382812,-0.22011184692382812
100,2,nesso_abd0f718495df247eed4,CC1OC(=O)NC1C(=O)N(C)CCc1cccc2ccccc12,5.44,4.925416469573975,4.521327018737793,4.528739929199219,10.0,0.19767441860465115,0.19767441860465115,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,312.36899999999997,23,0,2251,2812,OADMET-0002868,CC1OC(=O)NC1C(=O)N(C)CCc1cccc2ccccc12,0,0,4.925416469573975,15.781011955730484,5.566161054874728,15.147671918569573,4.425875483369052,-4.601664407170108,1.6852565002285873,-1.5880571058792925,-0.662205708729162,-1.504116213826064,-0.40408945083618164,0.40408945083618164,0.40408945083618164,-0.39667654037475586,0.39667654037475586,0.39667654037475586,0.007412910461425781,0.007412910461425781,-0.007412910461425781
100,2,nesso_ac366aca850334a088ef,O=C1NC(CC2CCCc3ccccc32)C(=O)N1c1cccc2cccnc12,5.6,4.872048377990723,4.636219501495361,4.839259147644043,10.0,0.20238095238095238,0.20238095238095238,nesso_2f3730b9b5d1fe1b11d0,CC1N(C(=O)Cc2n[nH]c3c2CCCC3)c2ccccc2C1(C)C,5.91,371.4400000000001,28,0,2257,2820,OADMET-0002754,O=C1NC(CC2CCCc3ccccc32)C(=O)N1c1cccc2cccnc12,0,0,4.872048377990723,15.276464334586896,5.022682610909699,14.751935535928412,3.9687227806585303,-3.129457121835843,0.2792394291660443,-2.8627148825294357,-1.3226346537381157,-2.1292629955984963,-0.23582887649536133,0.23582887649536133,0.23582887649536133,-0.03278923034667969,0.03278923034667969,0.03278923034667969,0.20303964614868164,0.20303964614868164,-0.20303964614868164
100,2,nesso_acbe601dfc56e93a67c0,O=S(=O)(Nc1cc(F)c(F)cc1Cl)c1cnn(C2CCOC2)c1,5.33,5.37067174911499,5.0662126541137695,5.222440719604492,10.0,0.26666666666666666,0.26666666666666666,nesso_c4ac5ed9bd340a0319eb,CN1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,5.37,363.77300000000014,23,0,2265,2829,OADMET-0003480,O=S(=O)(Nc1cc(F)c(F)cc1Cl)c1cnn(C2CCOC2)c1,0,0,5.37067174911499,18.09833244911895,9.677033622091097,17.7089153602465,3.7341604414456446,-7.397459230903557,5.440001972723742,2.453025712511385,0.15688943863123728,-0.0885094038250982,-0.3044590950012207,0.3044590950012207,0.22311559677124038,-0.14823102951049805,0.14823102951049805,0.06688753128051772,0.15622806549072266,0.15622806549072266,-0.15622806549072266
100,2,nesso_ace866089cc68f593182,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91,4.890511512756348,4.626438140869141,4.372040748596191,1.6420361247947457,0.2777777777777778,0.2777777777777778,nesso_0eae8fa70bc930c93fd7,CCc1ccc(C(O)CNc2ncnc3[nH]ncc23)cc1,1.74,345.406,26,0,2266,2830,OADMET-0003243,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,0,0,4.890511512756348,18.853907129499888,6.803468638838316,18.11941968136748,5.211184554233287,5.223648882894416,-2.841297803976535,0.1697268208410575,-2.1927902934550514,-0.5124655475556376,-0.26407337188720703,0.26407337188720703,-0.26407337188720703,-0.5184707641601562,0.5184707641601562,-0.5184707641601562,-0.2543973922729492,0.2543973922729492,-0.2543973922729492
100,2,nesso_ad00d1a332369487c9ab,Nc1c(-c2cccs2)nc2ccccn12,3.92,4.812767028808594,4.115989208221436,3.941269874572754,5.025125628140703,0.1643835616438356,0.1643835616438356,nesso_54bdb623844be2d6c29b,Cn1cc(Cl)c(C(=O)Nc2nc(-c3ccccn3)nc3sccc23)n1,2.69,215.281,15,0,2268,2832,OADMET-0002127,Nc1c(-c2cccs2)nc2ccccn12,0,0,4.812767028808594,17.579962294875056,6.742309565886426,16.91032097192666,4.8058421650784595,-5.146884251805442,2.4992808272971145,-0.8249261662969106,-0.024290267304798552,-2.5601048428157003,-0.6967778205871573,0.6967778205871573,-0.6967778205871573,-0.8714971542358398,0.8714971542358398,-0.8714971542358398,-0.17471933364868253,0.17471933364868253,-0.17471933364868253
100,2,nesso_ad41158bad3e1731467a,CC(C)(CNC(=O)CCCOc1cccc(Cl)c1Cl)c1cccnc1,4.84,5.151378154754639,5.213320732116699,5.278251647949219,2.923976608187134,0.2894736842105263,0.2894736842105263,nesso_744f2806483f139986dd,O=C(c1ccc(Oc2cccc(Cl)c2Cl)nn1)N1CC(O)(C2CC2)C1,6.23,381.303,25,0,2270,2834,OADMET-0005164,CC(C)(CNC(=O)CCCOc1cccc(Cl)c1Cl)c1cccnc1,0,0,5.151378154754639,15.125372340127962,3.1130915129636247,14.390029881776734,4.65874751720682,-1.0941294735641334,-1.0061090513838908,-1.7824814044707624,-1.1635965767835152,0.4258132600528931,0.06194257736206055,0.06194257736206055,0.06194257736206055,0.12687349319458008,0.12687349319458008,0.12687349319458008,0.06493091583251953,0.06493091583251953,0.06493091583251953
100,2,nesso_ad62b888f9ebb8f824cb,c1cnc(C(CC2CCCCC2)n2cc(C3CCC3)nn2)nc1,5.51,5.497629165649414,5.326684951782227,5.489448547363281,10.0,0.19480519480519481,0.19480519480519481,nesso_ebb55413433d011e71e3,N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1,2.94,311.43299999999994,23,0,2276,2840,OADMET-0004990,c1cnc(C(CC2CCCCC2)n2cc(C3CCC3)nn2)nc1,0,0,5.497629165649414,18.561672459594618,10.310527051086057,18.23786854980347,3.4519321049758136,-7.677539448373526,5.971391021964104,2.396591190983687,-0.4614415240455487,-1.5020713864406696,-0.1709442138671875,0.1709442138671875,0.1709442138671875,-0.008180618286132812,0.008180618286132812,0.008180618286132812,0.1627635955810547,0.1627635955810547,-0.1627635955810547
100,2,nesso_ad8be7d695d119603e44,Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1,4.65,4.940077781677246,4.596395492553711,4.452362060546875,8.064516129032258,0.29333333333333333,0.29333333333333333,nesso_c4ac5ed9bd340a0319eb,CN1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,5.37,322.3680000000001,24,0,2278,2843,OADMET-0004642,Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1,0,0,4.940077781677246,17.084413738736963,5.381906423827385,15.878984351024478,6.303574285773431,-4.409835154941634,1.2396679493454772,-0.6143495638628131,1.7439496177471727,0.3766178820925598,-0.34368228912353516,0.34368228912353516,-0.23647327423095632,-0.4877157211303711,0.4877157211303711,-0.09243984222412038,-0.14403343200683594,0.14403343200683594,0.14403343200683594
100,2,nesso_adae48f2ef56d4375f36,Cc1ccc(Oc2ccc(CN)cc2)cc1,2.83,4.8370361328125,4.470329284667969,4.125007629394531,2.724795640326976,0.1774193548387097,0.1774193548387097,nesso_37425d40ea4229ae34c3,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[nH]2)cc1,2.44,213.28,16,0,2281,2846,OADMET-0002091,Cc1ccc(Oc2ccc(C[NH3+])cc2)cc1,1,1,4.8370361328125,16.816710989671055,3.9113793785811692,16.12390572475888,4.777178318757943,1.0782777666579253,-1.770205895961852,-1.6044338234938662,-1.4772468648593549,-1.4622807903424129,-0.36670684814453125,0.36670684814453125,-0.36670684814453125,-0.7120285034179688,0.7120285034179688,-0.7120285034179688,-0.3453216552734375,0.3453216552734375,-0.3453216552734375
100,2,nesso_adc364d7ffc2935af61a,C=CC(=O)N1CCC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,2.43,4.858006477355957,4.647214889526367,4.381206512451172,2.272727272727273,0.2876712328767123,0.2876712328767123,nesso_e5136b4d490201525315,O=C(Cn1c(=O)oc2ccc(F)cc21)N1CCC(C(=O)N2CCCC2)CC1,2.08,382.4640000000002,28,0,2283,2848,OADMET-0001708,C=CC(=O)N1CCC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,0,0,4.858006477355957,18.376845813286618,4.4657105364827165,17.547355836983527,5.458824523245829,-3.3081284582889636,0.5136655159319649,-0.979532024812179,2.063783642775507,-1.1417515680227943,-0.21079158782958984,0.21079158782958984,-0.21079158782958984,-0.47679996490478516,0.47679996490478516,-0.47679996490478516,-0.2660083770751953,0.2660083770751953,-0.2660083770751953
100,2,nesso_ae183e948a5f746ef61d,COc1ccc(Cl)c2c1CCCC2NCc1nnc(C(C)C)[nH]1,4.77,4.779819488525391,4.6405863761901855,4.57673454284668,9.174311926605505,0.18888888888888888,0.18888888888888888,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,334.851,23,0,2285,2851,OADMET-0003828,COc1ccc(Cl)c2c1CCCC2[NH2+]Cc1nnc(C(C)C)[nH]1,1,1,4.779819488525391,17.116048641328046,3.521644396077861,16.16897334908989,5.6145722836854315,0.5214378437245561,-2.056873252581599,-2.1649645003027818,-0.010233746356440865,-1.3263323890939502,-0.13923311233520508,0.13923311233520508,0.11959413528442298,-0.20308494567871094,0.20308494567871094,0.18344596862792883,-0.06385183334350586,0.06385183334350586,0.06385183334350586
100,2,nesso_ae37ba116be0a21f57d4,CC(C)(C)OC(=O)N1CC2(CCCC2)CCC1CN1CCCN(C(N)=O)CC1,4.61,4.736384868621826,4.712220668792725,4.554171562194824,3.7593984962406015,0.225,0.225,nesso_00ec3e82ea411a0f366b,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,5.21,394.5600000000002,28,0,2286,2852,OADMET-0006064,CC(C)(C)OC(=O)N1CC2(CCCC2)CCC1C[NH+]1CCCN(C(N)=O)CC1,1,1,4.736385345458984,21.932009489964518,7.48571688462385,20.18376754899797,8.580709049717871,4.960789204687512,-4.460909390560165,0.042193778518976266,2.7723146257704268,0.019215942833892607,-0.024164199829101562,0.024164199829101562,-0.024164199829101562,-0.18221330642700195,0.18221330642700195,-0.07055643081664975,-0.1580491065979004,0.1580491065979004,-0.04639223098754819
100,2,nesso_ae8b9c391fa0b7e2bd0d,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.75,6.176871299743652,6.006916046142578,5.975822925567627,1.8148820326678765,0.22857142857142856,0.22857142857142856,nesso_71dc3492cbc53c2a0e74,CCCc1nc(C(C)(C)NC(=O)c2cccc(-c3ncn[nH]3)c2)no1,4.59,558.5950000000003,41,0,2288,2855,OADMET-0003569,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,-1,1,6.176871299743652,15.135248385242587,7.4898157528871305,14.63442531450361,3.861261373852371,-4.443631467146998,2.0685288708872154,0.6652486562182465,-3.3640171000247485,2.698524899367925,-0.16995525360107422,0.16995525360107422,-0.16995525360107422,-0.2010483741760254,0.2010483741760254,-0.2010483741760254,-0.031093120574951172,0.031093120574951172,-0.031093120574951172
100,2,nesso_ae9fd596ccd030217a76,Cc1n[nH]c2ccc(C(=O)NCCn3c(=O)[nH]c4ccccc43)cc12,3.26,4.872079849243164,4.640758514404297,4.348757743835449,10.0,0.275,0.275,nesso_48a07f811af2dec6f566,COc1cc(C(=O)NCCN2CCc3sccc3C2)ccc1C,4.67,335.367,25,0,2289,2858,OADMET-0002806,Cc1n[nH]c2ccc(C(=O)NCCn3c(=O)[nH]c4ccccc43)cc12,0,0,4.872079849243164,16.815516055824382,3.389143321316932,15.602923511983182,6.2697972936044755,-2.2721453789463424,-0.6273876353421125,-1.6721143505199987,1.193914496844829,0.039080166382137765,-0.2313213348388672,0.2313213348388672,-0.2313213348388672,-0.5233221054077148,0.5233221054077148,-0.5233221054077148,-0.29200077056884766,0.29200077056884766,-0.29200077056884766
100,2,nesso_aed2684d0a96e5f11d14,COc1cccc(Cc2noc([C@@H]3C[C@H]3c3ccc(F)cc3F)n2)n1,4.48,6.227394104003906,5.936776638031006,5.915958404541016,7.8125,0.18888888888888888,0.2,nesso_a6cc99ea27feee852742,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCc4cccc(F)c43)c12,5.6,343.333,25,0,2291,2861,OADMET-0004847,COc1cccc(Cc2noc([C@@H]3C[C@H]3c3ccc(F)cc3F)n2)n1,0,0,6.227394104003906,14.461317645291231,8.741197693448239,13.911543789219847,3.9495135698754353,-2.274744141510177,1.3333779878350005,1.7758281582678073,-5.919255840101343,4.302908850092455,-0.2906174659729004,0.2906174659729004,-0.2906174659729004,-0.3114356994628906,0.3114356994628906,-0.3114356994628906,-0.020818233489990234,0.020818233489990234,-0.020818233489990234
100,2,nesso_af7c6b5f7da238892561,C=CC(=O)N1CCCC(C(=O)Nc2ccc3c(n2)NC(=O)CO3)C1,2.23,5.067126274108887,4.756132125854492,4.807395935058594,3.367003367003367,0.2247191011235955,0.2247191011235955,nesso_284263485da23a8f7dc6,C=CC(=O)Nc1ccc(C(=O)N2CCOC(c3ccc(F)c(Br)c3)C2)cc1,4.38,330.34400000000016,24,0,2298,2871,OADMET-0001596,C=CC(=O)N1CCCC(C(=O)Nc2ccc3c(n2)NC(=O)CO3)C1,0,0,5.0671257972717285,17.800791028233668,3.382086362209145,16.907090517413145,5.569421106977161,-0.4209981493289334,-1.2784239639651789,0.40828111158611835,-0.0837229967114575,2.2118307580670082,-0.31099414825439453,0.31099414825439453,-0.31099414825439453,-0.25973033905029297,0.25973033905029297,-0.25973033905029297,0.05126380920410156,0.05126380920410156,0.05126380920410156
100,2,nesso_af88ca61d6d07d86c997,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1c[nH]c2cccc(C)c12,5.13,4.994704723358154,4.627411365509033,4.626958847045898,10.0,0.2631578947368421,0.2631578947368421,nesso_2898448c6b4173ffeeef,CCS(=O)(=O)c1c[nH]c(=O)c(C(=O)NC2Cc3ccccc3C2)c1,4.09,347.41800000000006,26,0,2299,2872,OADMET-0002751,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1c[nH]c2cccc(C)c12,0,0,4.994704723358154,15.64791222172207,6.503594847326271,15.148202369952648,3.922897125554005,-5.374970254406042,2.492037899271053,-1.2281502202029815,-0.7580537406198723,-1.7330443763044805,-0.3672933578491211,0.3672933578491211,0.3672933578491211,-0.36774587631225586,0.36774587631225586,0.36774587631225586,-0.0004525184631347656,0.0004525184631347656,0.0004525184631347656
100,2,nesso_afa7a48fbe0490bce24a,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccccc2Cl)CC1,4.63,4.402466773986816,4.073487758636475,3.724244117736816,5.617977528089888,0.22857142857142856,0.22857142857142856,nesso_289d69200747bb8a37b1,N#Cc1cc(C(=O)N2CC3(CCCCC3)C2c2ccccc2)c[nH]1,5.25,349.8620000000001,24,0,2301,2874,OADMET-0004771,NC(=O)C1([NH+]2CCCCC2)CCN(C(=O)c2ccccc2Cl)CC1,1,1,4.402466773986816,23.06911330822938,11.963599094575768,21.686591537395508,7.866113164587154,9.919710061879352,-4.755869144783782,-0.3847858220853526,-0.5711296460516351,-3.6809938642637237,-0.3289790153503418,0.3289790153503418,0.3289790153503418,-0.6782226562500004,0.6782226562500004,0.6782226562500004,-0.34924364089965865,0.34924364089965865,0.34924364089965865
100,2,nesso_b036f768e7ec4c7f9700,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1,4.45,5.2177252769470215,4.906753540039063,4.925537586212158,6.493506493506493,0.2753623188405797,0.2753623188405797,nesso_8786101bf6b9030fa01a,CO[C@H]1C[C@H](CNC(=O)Nc2c(-c3ccccc3)[nH]c3ccccc23)C1,4.85,284.38399999999996,20,0,2309,2884,OADMET-0001991,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1,0,0,5.217724800109863,15.801321027707228,6.314181332492788,15.395585404752774,3.557765628259682,-5.489271573290916,2.615769601268904,-0.24745903791847448,-0.9877855208050418,0.216420885230667,-0.3109717369079581,0.3109717369079581,-0.3109717369079581,-0.2921876907348633,0.2921876907348633,-0.2921876907348633,0.018784046173094815,0.018784046173094815,0.018784046173094815
100,2,nesso_b03985e73d3c1557d6ef,Cc1ccc(-c2noc(C3CC34CCOC4)n2)cc1N1CCCC1,4.55,5.426409721374512,5.271058559417725,5.547275066375732,7.2992700729927,0.18518518518518517,0.18518518518518517,nesso_9eb1750ba8472235e96e,CN1CCN(C(=O)c2ccc(N3CCCC3)nn2)c2ccc(F)cc21,4.89,325.41200000000015,24,0,2311,2886,OADMET-0005260,Cc1ccc(-c2noc(C3CC34CCOC4)n2)cc1N1CCCC1,0,0,5.426409721374512,16.642945395613484,6.957871141342908,16.054422362306696,4.386701956372099,-5.49727440670156,2.719752917359463,1.206538834221355,-0.01752121131404777,2.5019918946307858,-0.1553511619567871,0.1553511619567871,-0.1553511619567871,0.1208653450012207,0.1208653450012207,0.1208653450012207,0.2762165069580078,0.2762165069580078,0.2762165069580078
100,2,nesso_b0ccb4334f0a4bf2ead2,Cc1cc(Cn2c(-c3ccccc3)nnc2N2C[C@H]3CCC[C@H]3C2)no1,5.01,5.342615127563477,5.4369988441467285,5.537139415740967,10.0,0.24285714285714285,0.24285714285714285,nesso_99fa763ec305f837f772,Cc1cc(CN2CCC(c3nnc[nH]3)CC2)on1,2.69,349.4380000000002,26,0,2317,2893,OADMET-0004786,Cc1cc(Cn2c(-c3ccccc3)nnc2N2C[C@H]3CCC[C@H]3C2)no1,0,0,5.342615127563477,15.437128703473899,4.785631280863208,15.215140333433483,2.6085335423458496,-3.3084984617629694,0.7221685472986361,-1.1366281884427338,-2.2917382776793875,0.10654083771200137,0.09438371658325195,0.09438371658325195,0.09438371658325195,0.19452428817749023,0.19452428817749023,0.19452428817749023,0.10014057159423828,0.10014057159423828,0.10014057159423828
100,2,nesso_b13c48b68ccda54b4925,Cc1noc(C)c1C(C)c1nc(CCCOc2cccc3ccccc23)no1,4.98,5.378375053405762,5.389151573181152,5.469743728637695,10.0,0.19540229885057472,0.19540229885057472,nesso_b40c2dcb3e4d8b4ad2df,Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,4.53,377.444,28,0,2322,2898,OADMET-0004776,Cc1noc(C)c1C(C)c1nc(CCCOc2cccc3ccccc23)no1,0,0,5.378375053405762,14.948166748829765,7.90945652880035,14.757828717741363,2.3778521166439432,-6.227392263193494,3.6579553556067665,-0.7104493133178447,-2.021622985188674,-1.3085150879117164,0.010776519775390625,0.010776519775390625,0.010776519775390625,0.0913686752319336,0.0913686752319336,0.0913686752319336,0.08059215545654297,0.08059215545654297,0.08059215545654297
100,2,nesso_b148c1ed90d306cccec3,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)c(Cl)c2)nnn1-c1cccc2ncccc12,3.18,5.560638427734375,5.536221027374268,5.369564056396484,2.8490028490028494,0.2608695652173913,0.2608695652173913,nesso_a9faed1087064ea69b11,Cn1cnc2ccc(C(=O)Nc3cccc(CSc4ccccn4)c3)nc21,4.59,447.80400000000003,31,0,2323,2899,OADMET-0003364,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)c(Cl)c2)nnn1-c1cccc2ncccc12,0,0,5.560637950897217,17.626057180978638,9.02525552080172,17.259282328848006,3.5770190438748832,-6.976830150945215,4.714775069023265,2.3038795300320216,0.15283204940658235,1.2258333927300287,-0.024417400360107422,0.024417400360107422,-0.024417400360107422,-0.19107437133789062,0.19107437133789062,-0.19107437133789062,-0.1666569709777832,0.1666569709777832,-0.1666569709777832
100,2,nesso_b163f934ace81996d2b4,Cc1c[nH]c(C(C)NC(=O)c2cc(Cl)ccc2C)n1,3.82,4.596274375915527,4.157340049743652,3.9628210067749023,10.0,0.2647058823529412,0.2647058823529412,nesso_3d72198b914d6091d36b,CCCn1ncnc1C(C)NC(=O)c1cc(C)oc1C,3.81,277.755,19,0,2327,2903,OADMET-0001218,Cc1c[nH]c(C(C)NC(=O)c2cc(Cl)ccc2C)n1,0,0,4.596273899078369,19.003689926661632,4.664421661422795,17.163650157925794,8.157778134089861,1.8845147480559152,-3.2487301736200447,-1.388940950080823,1.9280722660842917,-0.22460443706448346,-0.438934326171875,0.438934326171875,-0.438934326171875,-0.633453369140625,0.633453369140625,-0.633453369140625,-0.19451904296875,0.19451904296875,-0.19451904296875
100,2,nesso_b1b43b2b013d072f81e9,NC(=O)c1noc(CNC(=O)c2ccc(Oc3ccccc3)o2)n1,3.04,4.876876831054688,4.357794761657715,4.209494113922119,3.1645569620253164,0.21951219512195122,0.21951219512195122,nesso_33eeb21d7d8e89cb4be8,COc1ccc(CCNC(=O)c2cc3c(s2)-c2ccccc2OC3)cc1OC,5.18,328.28400000000005,24,0,2330,2908,OADMET-0001074,NC(=O)c1noc(CNC(=O)c2ccc(Oc3ccccc3)o2)n1,0,0,4.8768768310546875,19.761312439762516,5.722621220803385,18.75126222886099,6.236957123983137,3.440924092089996,-2.7696679621224565,1.2537420547249034,-0.5598024360746034,1.3453569918288315,-0.5190820693969735,0.5190820693969735,-0.5190820693969735,-0.6673827171325692,0.6673827171325692,-0.6673827171325692,-0.1483006477355957,0.1483006477355957,-0.1483006477355957
100,2,nesso_b1c7a98f665e472a9bfb,CC(Nc1ncnc2sc3c(c12)CCC3)c1ncccn1,5.24,5.352511405944824,5.0295729637146,5.148223876953125,7.352941176470588,0.15853658536585366,0.21518987341772153,nesso_bd91b25b797b69670e84,CC(C)N(C)S(=O)(=O)c1cccc(C(=O)NCC2(c3ccccn3)CCC2)c1,5.67,297.38699999999994,21,0,2334,2912,OADMET-0003014,CC(Nc1ncnc2sc3c(c12)CCC3)c1ncccn1,0,0,5.352511882781982,14.831172177409043,7.33639471493366,14.431503688031315,3.4198493326885937,-5.888592411893697,3.08381684625955,-0.30407097837092695,-2.61596782221095,0.01368164417673251,-0.3229384422302246,0.3229384422302246,0.0979156303405766,-0.20428752899169922,0.20428752899169922,-0.020735282897948792,0.11865091323852539,0.11865091323852539,-0.11865091323852539
100,2,nesso_b22d4ee32927d9b6f45f,Cc1ccc2ncnc(NC3CCN(C(=O)c4ccco4)CC3)c2c1,1.83,5.374887466430664,5.165291786193848,5.140639781951904,1.727115716753023,0.23880597014925373,0.2441860465116279,nesso_7f9f96c7fefb3f1a6132,O=C(Nc1ccccc1C(=O)O)c1ccco1,3.13,336.39500000000015,25,0,2338,2918,OADMET-0002743,Cc1ccc2ncnc(NC3CCN(C(=O)c4ccco4)CC3)c2c1,0,0,5.374887466430664,17.205187194024504,8.805112970788777,16.89196299872808,3.2680349494805356,-7.043301250932836,4.816860348702088,1.5179762255908091,-0.3074533311979304,-0.3342894680194799,-0.2095956802368164,0.2095956802368164,-0.2095956802368164,-0.23424768447875977,0.23424768447875977,-0.23424768447875977,-0.02465200424194336,0.02465200424194336,-0.02465200424194336
100,2,nesso_b24c034e1464cf3e53e9,NC(=O)C1(N2CCCCC2)CCNCC1,2.06,4.692936420440674,4.461874961853027,4.158528327941895,1.574803149606299,0.1774193548387097,0.1774193548387097,nesso_289d69200747bb8a37b1,N#Cc1cc(C(=O)N2CC3(CCCCC3)C2c2ccccc2)c[nH]1,5.25,211.30899999999997,15,0,2341,2921,OADMET-0002294,NC(=O)C1([NH+]2CCCCC2)CC[NH2+]CC1,2,1,4.692936897277832,22.432663367177668,6.658869903386801,21.146050717927036,7.4879185879637085,3.46953317729283,-3.3571467405915314,0.5936748313017434,3.285964224428478,-0.606372307389896,-0.23106145858764648,0.23106145858764648,-0.23106145858764648,-0.5344080924987784,0.5344080924987784,-0.5344080924987784,-0.3033466339111319,0.3033466339111319,-0.3033466339111319
100,2,nesso_b270e8c690b1370e3061,CC1NC(c2nc(C3(c4ccncc4)CCC3)no2)=NN(c2ccccc2)C1=O,4.83,5.251238822937012,5.234698295593262,5.215651035308838,7.518796992481203,0.3076923076923077,0.3076923076923077,nesso_2c9731bf3675d7fdf404,CC(CS(C)(=O)=O)c1nc(C2(c3cccc(Cl)c3)CCC2)no1,5.48,388.4310000000001,29,0,2346,2927,OADMET-0004814,CC1NC(c2nc(C3(c4ccncc4)CCC3)no2)=[NH+]N(c2ccccc2)C1=O,1,1,5.251238822937012,15.033779065852345,3.7805549586935796,14.647103145742905,3.3877547784378477,-1.2838945200218959,-0.6875685315336901,-1.1439355924594707,-2.7697593598237553,0.9013178702781386,-0.01654052734375,0.01654052734375,-0.01654052734375,-0.03558778762817383,0.03558778762817383,-0.03558778762817383,-0.019047260284423828,0.019047260284423828,-0.019047260284423828
100,2,nesso_b3a71065310adbe8454b,COC(CNC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)C1CCOC1,4.62,5.08976411819458,4.708967208862305,4.706873893737793,9.803921568627452,0.2235294117647059,0.2976190476190476,nesso_4a7b992dab1d7c00944d,Cc1ccccc1-c1nnsc1C(=O)N[C@H]1CCCC(F)(F)[C@@H]1O,3.98,393.40500000000014,28,0,2360,2942,OADMET-0005225,COC(CNC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)C1CCOC1,0,0,5.089764595031738,19.365666043667307,9.269384716657218,18.964088278756574,3.9233120026804493,-7.016547926534914,4.98581575763208,1.7512836869888835,1.4152863648714435,-2.1625308048285903,-0.3807969093322754,0.3807969093322754,-0.3807969093322754,-0.3828902244567871,0.3828902244567871,-0.3828902244567871,-0.0020933151245117188,0.0020933151245117188,-0.0020933151245117188
100,2,nesso_b3e25170f341182a42bd,COCCOc1ccccc1NC(=O)NCc1nnc(N)s1,2.97,4.420132637023926,4.011078834533691,3.729215383529663,4.310344827586206,0.23170731707317074,0.23170731707317074,nesso_33eeb21d7d8e89cb4be8,COc1ccc(CCNC(=O)c2cc3c(s2)-c2ccccc2OC3)cc1OC,5.18,323.37800000000004,22,0,2364,2946,OADMET-0001048,COCCOc1ccccc1NC(=O)NCc1nnc(N)s1,0,0,4.420132637023926,21.022700547465522,5.824181731686338,19.221519494471053,8.5139371992091,2.071716470942539,-3.3531713355391783,-1.3108355621739003,3.557018938738899,-1.410524762744227,-0.4090538024902344,0.4090538024902344,-0.4090538024902344,-0.6909172534942627,0.6909172534942627,-0.6909172534942627,-0.2818634510040283,0.2818634510040283,-0.2818634510040283
