record_id,y_pred,affinity_module,affinity_module2,y_true,assay_se,weight,lower_80,upper_80,lower_90,upper_90,budget,fold,method,chemical_group,nearest_eligible_similarity,radius_80,radius_90,row_index,role
nesso_0743d67b5413d9534559,4.631471633911133,,,5.02,0.168,5.952380952380952,3.510472068786621,5.752471199035645,2.7484989166259766,6.514444351196289,500,1,native_continuous,1938,0.323943661971831,1.120999565124512,1.8829727172851562,99,test
nesso_07d0b10af6a64c2b9249,4.861257553100586,,,5.22,0.0484,10.0,3.740257987976074,5.982257118225098,2.9782848358154297,6.744230270385742,500,1,native_continuous,1931,0.2716049382716049,1.120999565124512,1.8829727172851562,114,test
nesso_07db441b8c3d10561599,5.239910125732422,,,5.16,0.0962,10.0,4.11891056060791,6.360909690856934,3.3569374084472656,7.122882843017578,500,1,native_continuous,285,0.34545454545454546,1.120999565124512,1.8829727172851562,115,test
nesso_08c55dfcefcde104f584,4.576622009277344,,,2.98,0.247,4.048582995951417,3.455622444152832,5.697621574401856,2.6936492919921875,6.4595947265625,500,1,native_continuous,6,0.3125,1.120999565124512,1.8829727172851562,125,test
nesso_0907ee74de0e79b4f6e8,4.936322212219238,,,5.41,0.159,6.289308176100628,3.8153226470947263,6.05732177734375,3.053349494934082,6.8192949295043945,500,1,native_continuous,99,0.328125,1.120999565124512,1.8829727172851562,128,test
nesso_0924741146d402195a0e,4.848728179931641,,,4.95,0.165,6.0606060606060606,3.7277286148071287,5.969727745056153,2.9657554626464844,6.731700897216797,500,1,native_continuous,107,0.34177215189873417,1.120999565124512,1.8829727172851562,131,test
nesso_0925be8c11cace901ae4,5.082939147949219,,,4.91,0.0813,10.0,3.961939582824707,6.203938713073731,3.1999664306640625,6.965911865234375,500,1,native_continuous,301,0.34615384615384615,1.120999565124512,1.8829727172851562,132,test
nesso_095a44ae37c03c675620,5.460087776184082,,,5.06,0.0902,10.0,4.33908821105957,6.581087341308594,3.577115058898926,7.343060493469238,500,1,native_continuous,1923,0.25609756097560976,1.120999565124512,1.8829727172851562,134,test
nesso_0a2da96a1141c6f71a48,4.4437994956970215,,,2.53,0.314,3.1847133757961785,3.3227999305725096,5.564799060821533,2.5608267784118652,6.326772212982178,500,1,native_continuous,1921,0.3333333333333333,1.120999565124512,1.8829727172851562,140,test
nesso_0ac2b88c1ab4802e79e3,5.0972981452941895,,,1.73,0.524,1.9083969465648853,3.9762985801696775,6.218297710418701,3.214325428009033,6.980270862579346,500,1,native_continuous,21,0.3373493975903614,1.120999565124512,1.8829727172851562,148,test
nesso_0ac5b9249cda5d8b8b27,5.110196113586426,,,5.13,0.0436,10.0,3.989196548461914,6.231195678710938,3.2272233963012695,6.993168830871582,500,1,native_continuous,1919,0.33766233766233766,1.120999565124512,1.8829727172851562,149,test
nesso_0acf2cd7137b8c48a9d7,4.994009971618652,,,4.15,0.248,4.032258064516129,3.8730104064941404,6.115009536743164,3.111037254333496,6.876982688903809,500,1,native_continuous,1918,0.32,1.120999565124512,1.8829727172851562,150,test
nesso_0ae813dbf51c2e0a1710,4.978487014770508,,,4.44,0.259,3.861003861003861,3.857487449645996,6.09948657989502,3.0955142974853516,6.861459732055664,500,1,native_continuous,1917,0.34615384615384615,1.120999565124512,1.8829727172851562,151,test
nesso_0bfe77a1e70aa038b2ee,4.821997165679932,,,5.44,0.0336,10.0,3.7009976005554197,5.942996730804444,2.9390244483947754,6.704969882965088,500,1,native_continuous,65,0.30985915492957744,1.120999565124512,1.8829727172851562,163,test
nesso_0c635a764dbc428f7dde,4.767535209655762,,,5.51,0.0616,10.0,3.64653564453125,5.888534774780274,2.8845624923706055,6.650507926940918,500,1,native_continuous,257,0.3287671232876712,1.120999565124512,1.8829727172851562,168,test
nesso_0d1f764ffd77f4433822,5.512341022491455,,,4.81,0.213,4.694835680751174,4.391341457366943,6.633340587615967,3.629368305206299,7.395313739776611,500,1,native_continuous,1907,0.3287671232876712,1.120999565124512,1.8829727172851562,181,test
nesso_0d4757b497005ae44de0,4.889736652374268,,,3.49,0.339,2.949852507374631,3.7687370872497556,6.0107362174987795,3.0067639350891113,6.772709369659424,500,1,native_continuous,1906,0.2916666666666667,1.120999565124512,1.8829727172851562,183,test
nesso_0d4f56b57bf23831a422,5.356931686401367,,,5.27,0.0702,10.0,4.235932121276855,6.477931251525879,3.473958969116211,7.239904403686523,500,1,native_continuous,373,0.273972602739726,1.120999565124512,1.8829727172851562,185,test
nesso_0da288e221cb891631de,4.90963888168335,,,5.41,0.0821,10.0,3.7886393165588377,6.0306384468078615,3.0266661643981934,6.792611598968506,500,1,native_continuous,1903,0.3384615384615385,1.120999565124512,1.8829727172851562,189,test
nesso_0dbc507f618d6f0c5f1e,4.64520788192749,,,3.56,0.277,3.6101083032490973,3.5242083168029783,5.766207447052002,2.762235164642334,6.5281805992126465,500,1,native_continuous,105,0.3409090909090909,1.120999565124512,1.8829727172851562,190,test
nesso_0e04aca66f4acef0478b,4.609106063842773,,,3.49,0.26,3.846153846153846,3.4881064987182615,5.730105628967285,2.726133346557617,6.49207878112793,500,1,native_continuous,41,0.33783783783783783,1.120999565124512,1.8829727172851562,193,test
nesso_0e3e65e7fc125ee088e2,4.532011985778809,,,3.0,0.219,4.566210045662101,3.4110124206542967,5.6530115509033205,2.6490392684936523,6.414984703063965,500,1,native_continuous,1898,0.28,1.120999565124512,1.8829727172851562,197,test
nesso_0e5ccae9bfd8ad2490dd,4.544795989990234,,,3.14,0.214,4.672897196261682,3.4237964248657224,5.665795555114746,2.661823272705078,6.427768707275391,500,1,native_continuous,167,0.30985915492957744,1.120999565124512,1.8829727172851562,201,test
nesso_0eae8fa70bc930c93fd7,5.099306106567383,,,1.74,0.527,1.8975332068311195,3.978306541442871,6.220305671691895,3.2163333892822266,6.982278823852539,500,1,native_continuous,1895,0.3230769230769231,1.120999565124512,1.8829727172851562,207,test
nesso_0eae9adeb59d5938f322,5.22389030456543,,,4.72,0.16,6.25,4.102890739440918,6.344889869689942,3.3409175872802734,7.106863021850586,500,1,native_continuous,1894,0.3013698630136986,1.120999565124512,1.8829727172851562,208,test
nesso_0fa1330408a4fa8c1650,5.29394006729126,,,5.18,0.0495996471761644,10.0,4.172940502166748,6.414939632415772,3.4109673500061035,7.176912784576416,500,1,native_continuous,1887,0.2857142857142857,1.120999565124512,1.8829727172851562,217,test
nesso_0fcc744413a8674cb854,4.799798965454102,,,5.01,0.157,6.369426751592357,3.6787994003295896,5.9207985305786135,2.9168262481689453,6.682771682739258,500,1,native_continuous,6,0.34210526315789475,1.120999565124512,1.8829727172851562,218,test
nesso_0ff023e61b209a2298bb,5.2849907875061035,,,5.08,0.12,8.333333333333334,4.163991222381592,6.4059903526306154,3.4020180702209473,7.16796350479126,500,1,native_continuous,1884,0.2876712328767123,1.120999565124512,1.8829727172851562,223,test
nesso_10ae7ca1240e1f94d9a9,4.8182373046875,,,1.86,0.582,1.718213058419244,3.697237739562988,5.939236869812012,2.9352645874023438,6.701210021972656,500,1,native_continuous,41,0.325,1.120999565124512,1.8829727172851562,232,test
nesso_10b8d6f7e6a8debd65fc,5.283136367797852,,,4.7,0.167,5.988023952095808,4.16213680267334,6.4041359329223635,3.4001636505126953,7.166109085083008,500,1,native_continuous,448,0.3181818181818182,1.120999565124512,1.8829727172851562,233,test
nesso_10d1cf5e4d4ba3fc72f1,4.717682838439941,,,2.14,0.652,1.5337423312883436,3.5966832733154295,5.838682403564453,2.834710121154785,6.600655555725098,500,1,native_continuous,1881,0.2647058823529412,1.120999565124512,1.8829727172851562,234,test
nesso_120f48d9446038621548,4.886322498321533,,,4.53,0.258,3.875968992248062,3.7653229331970213,6.007322063446045,3.003349781036377,6.7692952156066895,500,1,native_continuous,107,0.345679012345679,1.120999565124512,1.8829727172851562,244,test
nesso_1214e0df75a2502fb7ca,4.753781318664551,,,5.18,0.0735,10.0,3.632781753540039,5.874780883789063,2.8708086013793945,6.636754035949707,500,1,native_continuous,1878,0.3275862068965517,1.120999565124512,1.8829727172851562,245,test
nesso_1332db1a6e8a97e23b94,4.925620079040527,,,1.95,0.606,1.6501650165016502,3.8046205139160154,6.046619644165039,3.042647361755371,6.808592796325684,500,1,native_continuous,3,0.3181818181818182,1.120999565124512,1.8829727172851562,257,test
nesso_134cc2f4e791cab4690a,5.007704257965088,,,5.24,0.0488,10.0,3.886704692840576,6.1287038230896,3.1247315406799316,6.890676975250244,500,1,native_continuous,282,0.33783783783783783,1.120999565124512,1.8829727172851562,259,test
nesso_13a54510f2d781213ec5,5.177035808563232,,,4.9,0.0551,10.0,4.0560362434387205,6.298035373687744,3.294063091278076,7.060008525848389,500,1,native_continuous,226,0.273972602739726,1.120999565124512,1.8829727172851562,267,test
nesso_13ddc18d1a246d612ab7,4.971675872802734,,,5.09,0.154,6.4935064935064934,3.8506763076782224,6.092675437927246,3.088703155517578,6.854648590087891,500,1,native_continuous,1868,0.3076923076923077,1.120999565124512,1.8829727172851562,270,test
nesso_1429aa2620ef5f178644,5.119537830352783,,,2.01,0.643,1.5552099533437014,3.9985382652282713,6.240537395477295,3.236565113067627,7.0025105476379395,500,1,native_continuous,30,0.2987012987012987,1.120999565124512,1.8829727172851562,271,test
nesso_148733a609d0068fa883,4.8048787117004395,,,3.89,0.247,4.048582995951417,3.6838791465759275,5.925878276824951,2.921905994415283,6.687851428985596,500,1,native_continuous,1867,0.31666666666666665,1.120999565124512,1.8829727172851562,273,test
nesso_14a0b678de5225028eb4,5.763411045074463,,,2.24,0.669,1.4947683109118086,4.642411479949951,6.884410610198975,3.8804383277893066,7.646383762359619,500,1,native_continuous,225,0.2111111111111111,1.120999565124512,1.8829727172851562,274,test
nesso_1516e827c0784e7758b2,5.180421829223633,,,5.75,0.0515,10.0,4.059422264099121,6.301421394348145,3.2974491119384766,7.063394546508789,500,1,native_continuous,1864,0.3116883116883117,1.120999565124512,1.8829727172851562,281,test
nesso_1593c7e1c79378747e85,4.540910720825195,,,4.6,0.0873,10.0,3.4199111557006834,5.661910285949707,2.657938003540039,6.423883438110352,500,1,native_continuous,1861,0.3235294117647059,1.120999565124512,1.8829727172851562,286,test
nesso_1594d1007e9648c7a177,5.265744209289551,,,4.31,0.299,3.3444816053511706,4.144744644165039,6.386743774414063,3.3827714920043945,7.148716926574707,500,1,native_continuous,232,0.3380281690140845,1.120999565124512,1.8829727172851562,287,test
nesso_159d262e65c24701d5a1,5.373510360717773,,,5.12,0.0653,10.0,4.2525107955932615,6.494509925842285,3.490537643432617,7.25648307800293,500,1,native_continuous,267,0.3026315789473684,1.120999565124512,1.8829727172851562,288,test
nesso_1620d28270df3960ccd5,5.519149303436279,,,5.14,0.0678,10.0,4.398149738311767,6.640148868560791,3.636176586151123,7.4021220207214355,500,1,native_continuous,349,0.2777777777777778,1.120999565124512,1.8829727172851562,293,test
nesso_165337eee306f9a1fbbf,4.855739116668701,,,4.51,0.156,6.410256410256411,3.7347395515441892,5.976738681793213,2.972766399383545,6.738711833953857,500,1,native_continuous,1855,0.325,1.120999565124512,1.8829727172851562,298,test
nesso_1717a1cf534006309b79,5.342886447906494,,,4.83,0.108,9.25925925925926,4.221886882781982,6.463886013031006,3.459913730621338,7.22585916519165,500,1,native_continuous,240,0.2289156626506024,1.120999565124512,1.8829727172851562,305,test
nesso_176c42b13df62e26f9bf,4.917349815368652,,,4.4,0.203,4.926108374384236,3.7963502502441404,6.038349380493164,3.034377098083496,6.800322532653809,500,1,native_continuous,1854,0.28169014084507044,1.120999565124512,1.8829727172851562,308,test
nesso_17ace9bd6a988807c689,5.6642069816589355,,,4.76,0.162,6.172839506172839,4.543207416534424,6.7852065467834475,3.7812342643737793,7.547179698944092,500,1,native_continuous,1850,0.3037974683544304,1.120999565124512,1.8829727172851562,314,test
nesso_1851632abc2317420b48,4.819399833679199,,,5.27,0.06,10.0,3.6984002685546873,5.940399398803711,2.936427116394043,6.7023725509643555,500,1,native_continuous,341,0.30434782608695654,1.120999565124512,1.8829727172851562,321,test
nesso_187ad8d20a0f13f7dbf0,4.501395225524902,,,5.22,0.0425,10.0,3.3803956604003904,5.622394790649414,2.618422508239746,6.384367942810059,500,1,native_continuous,1844,0.30120481927710846,1.120999565124512,1.8829727172851562,324,test
nesso_18f3b98273616f39cb2f,5.386322975158691,,,6.140000000000001,0.0422148374389858,10.0,4.2653234100341795,6.507322540283203,3.503350257873535,7.269295692443848,500,1,native_continuous,1839,0.3146067415730337,1.120999565124512,1.8829727172851562,332,test
nesso_1901cac55e1e65936b39,4.6519341468811035,,,2.83,0.321,3.115264797507788,3.5309345817565916,5.7729337120056154,2.7689614295959473,6.53490686416626,500,1,native_continuous,251,0.3333333333333333,1.120999565124512,1.8829727172851562,333,test
nesso_19ed99e13c2c21623ae2,4.69334602355957,,,3.73,0.171,5.847953216374268,3.5723464584350584,5.814345588684082,2.810373306274414,6.576318740844727,500,1,native_continuous,10,0.3058823529411765,1.120999565124512,1.8829727172851562,344,test
nesso_1a280836f7c34987389c,5.181951999664307,,,4.73,0.204,4.901960784313726,4.060952434539795,6.302951564788819,3.2989792823791504,7.064924716949463,500,1,native_continuous,10,0.34210526315789475,1.120999565124512,1.8829727172851562,347,test
nesso_1aaf75cf33d7b51c1280,4.649225234985352,,,2.49,0.296,3.3783783783783785,3.5282256698608396,5.7702248001098635,2.7662525177001953,6.532197952270508,500,1,native_continuous,1832,0.32,1.120999565124512,1.8829727172851562,351,test
nesso_1aba12567d61596d53c4,4.7202863693237305,,,4.42,0.159,6.289308176100628,3.5992868041992185,5.841285934448242,2.837313652038574,6.603259086608887,500,1,native_continuous,1831,0.3018867924528302,1.120999565124512,1.8829727172851562,354,test
nesso_1ae448436f9c2c8aaf35,4.763415336608887,,,5.46,0.0683,10.0,3.642415771484375,5.884414901733399,2.8804426193237305,6.646388053894043,500,1,native_continuous,447,0.32098765432098764,1.120999565124512,1.8829727172851562,356,test
nesso_1b02593f9f1638c98bd8,4.624068260192871,,,4.745,0.0800842681180267,10.0,3.503068695068359,5.745067825317383,2.741095542907715,6.507040977478027,500,1,native_continuous,6,0.31343283582089554,1.120999565124512,1.8829727172851562,358,test
nesso_1bdd384c5eb9c6686463,5.190903663635254,,,5.7,0.118,8.474576271186441,4.069904098510742,6.311903228759766,3.3079309463500977,7.07387638092041,500,1,native_continuous,1827,0.2777777777777778,1.120999565124512,1.8829727172851562,364,test
nesso_1c46b46f6a64b59e60da,4.814438819885254,,,4.78,0.224,4.464285714285714,3.693439254760742,5.935438385009766,2.9314661026000977,6.69741153717041,500,1,native_continuous,494,0.3076923076923077,1.120999565124512,1.8829727172851562,367,test
nesso_1c51d3fb4ee71356b819,4.851840496063232,,,4.64,0.0751,10.0,3.7308409309387205,5.972840061187744,2.968867778778076,6.734813213348389,500,1,native_continuous,1824,0.27380952380952384,1.120999565124512,1.8829727172851562,369,test
nesso_1c8788226361e5b47d79,4.933786392211914,,,3.84,0.157,6.369426751592357,3.812786827087402,6.054785957336426,3.050813674926758,6.81675910949707,500,1,native_continuous,255,0.3132530120481928,1.120999565124512,1.8829727172851562,372,test
nesso_1cdfee7bc963353b4659,4.898486614227295,,,4.21,0.181,5.524861878453039,3.777487049102783,6.019486179351807,3.0155138969421387,6.781459331512451,500,1,native_continuous,65,0.32926829268292684,1.120999565124512,1.8829727172851562,381,test
nesso_1d04d84136075b09735f,4.896856784820557,,,5.775,0.033902986594104,10.0,3.7758572196960447,6.017856349945069,3.0138840675354004,6.779829502105713,500,1,native_continuous,1818,0.2676056338028169,1.120999565124512,1.8829727172851562,385,test
nesso_1d779d331985a5dde21e,5.343568325042725,,,5.5,0.0668,10.0,4.222568759918213,6.4645678901672365,3.4605956077575684,7.226541042327881,500,1,native_continuous,99,0.328125,1.120999565124512,1.8829727172851562,391,test
nesso_1e2a0c000f1164b2ce70,4.69387149810791,,,2.5,0.276,3.623188405797101,3.5728719329833982,5.814871063232422,2.810898780822754,6.576844215393066,500,1,native_continuous,1811,0.3125,1.120999565124512,1.8829727172851562,402,test
nesso_1f2aa0493ad53b454cd5,5.2052903175354,,,4.76,0.207,4.830917874396135,4.0842907524108885,6.326289882659912,3.322317600250244,7.088263034820557,500,1,native_continuous,204,0.30666666666666664,1.120999565124512,1.8829727172851562,419,test
nesso_1fb89cb2b9439d512c92,5.059298992156982,,,4.38,0.159,6.289308176100628,3.9382994270324705,6.180298557281494,3.176326274871826,6.942271709442139,500,1,native_continuous,271,0.33783783783783783,1.120999565124512,1.8829727172851562,423,test
nesso_207a37232c222178802c,5.007273197174072,,,4.21,0.134,7.462686567164178,3.8862736320495603,6.128272762298584,3.124300479888916,6.8902459144592285,500,1,native_continuous,276,0.34615384615384615,1.120999565124512,1.8829727172851562,433,test
nesso_20eb2cef6a4f8fd87e1c,4.930812358856201,,,5.39,0.0721,10.0,3.8098127937316892,6.051811923980713,3.047839641571045,6.813785076141357,500,1,native_continuous,59,0.3424657534246575,1.120999565124512,1.8829727172851562,436,test
nesso_214f262500f5df121c1f,5.157894134521484,,,4.38,0.223,4.484304932735426,4.036894569396972,6.278893699645996,3.274921417236328,7.040866851806641,500,1,native_continuous,1798,0.28205128205128205,1.120999565124512,1.8829727172851562,440,test
nesso_21ac0027928de6b44783,4.985570907592773,,,5.09,0.0957,10.0,3.8645713424682615,6.106570472717285,3.102598190307617,6.86854362487793,500,1,native_continuous,490,0.3333333333333333,1.120999565124512,1.8829727172851562,443,test
nesso_21d21eb95f84a533985a,4.74605655670166,,,2.34,0.355,2.8169014084507045,3.6250569915771482,5.867056121826172,2.863083839416504,6.629029273986816,500,1,native_continuous,512,0.3333333333333333,1.120999565124512,1.8829727172851562,446,test
nesso_22263a3ec9c50e1ebbe5,5.292353630065918,,,5.41,0.0501,10.0,4.171354064941406,6.41335319519043,3.4093809127807617,7.175326347351074,500,1,native_continuous,115,0.3283582089552239,1.120999565124512,1.8829727172851562,450,test
nesso_22dd8746957e802bebbb,5.401853084564209,,,4.68,0.207,4.830917874396135,4.280853519439697,6.522852649688721,3.5188803672790527,7.284825801849365,500,1,native_continuous,1791,0.3150684931506849,1.120999565124512,1.8829727172851562,458,test
nesso_2333f18693329d0ccfe2,6.471855163574219,,,5.25,0.0575,10.0,5.350855598449707,7.592854728698731,4.5888824462890625,8.354827880859375,500,1,native_continuous,1789,0.32098765432098764,1.120999565124512,1.8829727172851562,464,test
nesso_235c637d724087d63255,4.7148756980896,,,3.11,0.233,4.291845493562231,3.5938761329650877,5.8358752632141115,2.8319029808044434,6.597848415374756,500,1,native_continuous,10,0.27848101265822783,1.120999565124512,1.8829727172851562,466,test
nesso_237b9025d333572cd44e,5.0681023597717285,,,5.38,0.0626,10.0,3.9471027946472166,6.1891019248962404,3.1851296424865723,6.951075077056885,500,1,native_continuous,30,0.3333333333333333,1.120999565124512,1.8829727172851562,469,test
nesso_23b1e0f8dae6d65c452c,5.21624755859375,,,5.16,0.0447,10.0,4.095247993469238,6.337247123718262,3.3332748413085938,7.099220275878906,500,1,native_continuous,1784,0.3382352941176471,1.120999565124512,1.8829727172851562,473,test
nesso_246ec1f89a06cfeced9e,5.627193927764893,,,4.27,0.208,4.8076923076923075,4.506194362640381,6.7481934928894045,3.7442212104797363,7.510166645050049,500,1,native_continuous,1778,0.32926829268292684,1.120999565124512,1.8829727172851562,482,test
nesso_248c4f36574c5c291ced,5.02831506729126,,,5.965,0.0371109822020382,10.0,3.907315502166748,6.149314632415772,3.1453423500061035,6.911287784576416,500,1,native_continuous,1777,0.30666666666666664,1.120999565124512,1.8829727172851562,483,test
nesso_248ce154d6adc928c565,4.871430397033691,,,2.86,0.31,3.2258064516129035,3.7504308319091795,5.992429962158203,2.988457679748535,6.754403114318848,500,1,native_continuous,1776,0.2926829268292683,1.120999565124512,1.8829727172851562,484,test
nesso_2516fc3a7228b57dc05d,5.424924850463867,,,5.44,0.114,8.771929824561402,4.303925285339355,6.545924415588379,3.541952133178711,7.307897567749023,500,1,native_continuous,325,0.2948717948717949,1.120999565124512,1.8829727172851562,490,test
nesso_2552d7a1a3f8fad86a64,4.4802350997924805,,,4.53,0.237,4.219409282700422,3.3592355346679685,5.601234664916992,2.597262382507324,6.363207817077637,500,1,native_continuous,1770,0.2,1.120999565124512,1.8829727172851562,494,test
nesso_256300ce80993ccdd702,5.384392738342285,,,5.43,0.121,8.264462809917356,4.263393173217773,6.505392303466797,3.501420021057129,7.267365455627441,500,1,native_continuous,513,0.3466666666666667,1.120999565124512,1.8829727172851562,496,test
nesso_25e7ca221067f2be1027,4.970152854919434,,,4.54,0.25,4.0,3.8491532897949217,6.0911524200439455,3.0871801376342773,6.85312557220459,500,1,native_continuous,105,0.2777777777777778,1.120999565124512,1.8829727172851562,505,test
nesso_2616b267d28e154bd814,4.689133644104004,,,4.29,0.295,3.3898305084745766,3.568134078979492,5.810133209228516,2.8061609268188477,6.57210636138916,500,1,native_continuous,65,0.3235294117647059,1.120999565124512,1.8829727172851562,508,test
nesso_2627a4d40fe22a10efb1,5.344542503356934,,,6.050000000000001,0.0768724430469072,10.0,4.223542938232422,6.4655420684814455,3.4615697860717773,7.22751522064209,500,1,native_continuous,397,0.3333333333333333,1.120999565124512,1.8829727172851562,510,test
nesso_269f81eb765de62d4788,4.786429405212402,,,2.01,0.617,1.6207455429497568,3.6654298400878904,5.907428970336914,2.903456687927246,6.669402122497559,500,1,native_continuous,271,0.32558139534883723,1.120999565124512,1.8829727172851562,515,test
nesso_26cbfb16a9b73eafe047,5.234679222106934,,,4.49,0.14,7.142857142857142,4.113679656982422,6.3556787872314455,3.3517065048217773,7.11765193939209,500,1,native_continuous,1760,0.2702702702702703,1.120999565124512,1.8829727172851562,519,test
nesso_2703e00f224199ae2dd2,5.753554821014404,,,5.54,0.0414,10.0,4.632555255889892,6.874554386138916,3.870582103729248,7.6365275382995605,500,1,native_continuous,1759,0.3375,1.120999565124512,1.8829727172851562,520,test
nesso_278cfb92830be7c2e691,4.905228614807129,,,4.54,0.165,6.0606060606060606,3.784229049682617,6.026228179931641,3.0222558975219727,6.788201332092285,500,1,native_continuous,457,0.3372093023255814,1.120999565124512,1.8829727172851562,529,test
nesso_27ba9540d7826c709ec9,5.0926384925842285,,,4.94,0.0884,10.0,3.9716389274597166,6.2136380577087404,3.2096657752990723,6.975611209869385,500,1,native_continuous,495,0.23863636363636365,1.120999565124512,1.8829727172851562,530,test
nesso_27d78b0fbac9bb106e3a,5.255823135375977,,,5.57,0.073,10.0,4.134823570251465,6.3768227005004885,3.3728504180908203,7.138795852661133,500,1,native_continuous,1751,0.30666666666666664,1.120999565124512,1.8829727172851562,533,test
nesso_2826c3ed5cf1a2b62631,5.442999839782715,,,4.55,0.209,4.784688995215311,4.322000274658203,6.563999404907227,3.5600271224975586,7.325972557067871,500,1,native_continuous,1750,0.30434782608695654,1.120999565124512,1.8829727172851562,534,test
nesso_282b2d3d0adca28b232d,4.834245204925537,,,5.0,0.088,10.0,3.713245639801025,5.955244770050049,2.951272487640381,6.717217922210693,500,1,native_continuous,506,0.3333333333333333,1.120999565124512,1.8829727172851562,535,test
nesso_289d69200747bb8a37b1,5.504844665527344,,,5.25,0.0693,10.0,4.383845100402832,6.625844230651856,3.6218719482421875,7.3878173828125,500,1,native_continuous,37,0.2631578947368421,1.120999565124512,1.8829727172851562,542,test
nesso_28b2e7b3326ef3e80d15,5.019974708557129,,,5.56,0.0619,10.0,3.898975143432617,6.140974273681641,3.1370019912719727,6.902947425842285,500,1,native_continuous,1746,0.3384615384615385,1.120999565124512,1.8829727172851562,543,test
nesso_28f4c37a8ca4f684e9fa,4.505178451538086,,,1.92,0.598,1.6722408026755853,3.384178886413574,5.626178016662598,2.6222057342529297,6.388151168823242,500,1,native_continuous,103,0.3333333333333333,1.120999565124512,1.8829727172851562,547,test
nesso_29189100d12e267cf5c4,5.203045845031738,,,5.44,0.0673,10.0,4.082046279907226,6.32404541015625,3.320073127746582,7.0860185623168945,500,1,native_continuous,1742,0.2962962962962963,1.120999565124512,1.8829727172851562,549,test
nesso_29342e668607af95af6f,4.723355770111084,,,4.57,0.162,6.172839506172839,3.602356204986572,5.844355335235596,2.8403830528259277,6.60632848739624,500,1,native_continuous,1738,0.3472222222222222,1.120999565124512,1.8829727172851562,553,test
nesso_293526b5dcdebb10b5a3,4.802520275115967,,,5.04,0.0568,10.0,3.681520709991455,5.923519840240479,2.9195475578308105,6.685492992401123,500,1,native_continuous,1737,0.3076923076923077,1.120999565124512,1.8829727172851562,554,test
nesso_29ce4eb17a5ec2c30f20,4.667712211608887,,,3.31,0.195,5.128205128205128,3.546712646484375,5.788711776733399,2.7847394943237305,6.550684928894043,500,1,native_continuous,1735,0.3048780487804878,1.120999565124512,1.8829727172851562,558,test
nesso_29d93c35352b9d609401,4.701424598693848,,,4.62,0.224,4.464285714285714,3.5804250335693357,5.82242416381836,2.8184518814086914,6.584397315979004,500,1,native_continuous,1734,0.3333333333333333,1.120999565124512,1.8829727172851562,559,test
nesso_2a160371322a54edc5d8,4.997654914855957,,,2.96,0.369,2.710027100271003,3.876655349731445,6.118654479980469,3.114682197570801,6.880627632141113,500,1,native_continuous,49,0.3333333333333333,1.120999565124512,1.8829727172851562,561,test
nesso_2a5abcf01006e92b6d57,4.466047763824463,,,3.99,0.202,4.9504950495049505,3.345048198699951,5.587047328948975,2.5830750465393066,6.349020481109619,500,1,native_continuous,1730,0.34782608695652173,1.120999565124512,1.8829727172851562,565,test
nesso_2b4d37b1196fb7f27b1b,4.983152389526367,,,4.71,0.15,6.666666666666667,3.8621528244018553,6.104151954650879,3.100179672241211,6.866125106811523,500,1,native_continuous,181,0.29411764705882354,1.120999565124512,1.8829727172851562,573,test
nesso_2bb759ee53d91739a1db,4.596528053283691,,,4.93,0.0891,10.0,3.4755284881591795,5.717527618408203,2.713555335998535,6.479500770568848,500,1,native_continuous,3,0.32432432432432434,1.120999565124512,1.8829727172851562,577,test
nesso_2bd2838aef6dd5b5dbe0,4.73094367980957,,,3.3,0.168,5.952380952380952,3.6099441146850584,5.851943244934082,2.847970962524414,6.613916397094727,500,1,native_continuous,1722,0.3246753246753247,1.120999565124512,1.8829727172851562,580,test
nesso_2c6fafd8899ec73d9ed1,5.014424800872803,,,5.42,0.0726,10.0,3.893425235748291,6.135424365997315,3.1314520835876465,6.897397518157959,500,1,native_continuous,1720,0.32926829268292684,1.120999565124512,1.8829727172851562,584,test
nesso_2c9731bf3675d7fdf404,5.274945259094238,,,5.48,0.087,10.0,4.153945693969726,6.39594482421875,3.391972541809082,7.1579179763793945,500,1,native_continuous,1719,0.3076923076923077,1.120999565124512,1.8829727172851562,585,test
nesso_2cac5bb87584c48d165a,4.990557670593262,,,1.71,0.517,1.9342359767891681,3.86955810546875,6.111557235717774,3.1075849533081055,6.873530387878418,500,1,native_continuous,10,0.2926829268292683,1.120999565124512,1.8829727172851562,587,test
nesso_2cd0ac8d0fd8f714df74,4.718587875366211,,,2.84,0.268,3.731343283582089,3.597588310241699,5.839587440490723,2.8356151580810547,6.601560592651367,500,1,native_continuous,103,0.3188405797101449,1.120999565124512,1.8829727172851562,588,test
nesso_2db7b6e41b2ff6226915,4.540804862976074,,,2.99,0.328,3.048780487804878,3.4198052978515623,5.661804428100586,2.657832145690918,6.4237775802612305,500,1,native_continuous,21,0.34285714285714286,1.120999565124512,1.8829727172851562,593,test
nesso_2e1a63937d7a5b9a2fca,5.401505470275879,,,5.07,0.148,6.756756756756757,4.280505905151367,6.522505035400391,3.5185327529907227,7.284478187561035,500,1,native_continuous,25,0.2857142857142857,1.120999565124512,1.8829727172851562,599,test
nesso_2e1eef181c380a76e3f0,5.431838512420654,,,5.42,0.0605,10.0,4.310838947296142,6.552838077545166,3.548865795135498,7.3148112297058105,500,1,native_continuous,512,0.34177215189873417,1.120999565124512,1.8829727172851562,600,test
